Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
5.0434,2551,2.195,2551
5.0436,2551,2.1965,2551
5.0438,2551.5,2.195,2551.5
5.0440,2551.5,2.1945,2551.5
5.0442,2551,2.194,2551.5
5.0444,2550.5,2.1945,2551.5
5.0446,2551.5,2.196,2551.5
5.0448,2554,2.196,2554
5.0450,2555.5,2.194,2555.5
5.0452,2555.5,2.195,2555.5
5.0454,2555.5,2.1965,2555.5
5.0456,2555.5,2.1945,2555.5
5.0458,2556.5,2.195,2556.5
5.0460,2557,2.195,2557
5.0462,2557.5,2.1945,2557.5
5.0464,2557,2.195,2557.5
5.0466,2556.5,2.194,2557.5
5.0468,2557.5,2.195,2557.5
5.0470,2559.5,2.196,2559.5
5.0472,2559.5,2.196,2559.5
5.0474,2559.5,2.194,2559.5
5.0476,2560,2.196,2560
5.0478,2560,2.1945,2560
5.0480,2562,2.196,2562
5.0482,2563.5,2.1945,2563.5
5.0484,2564.5,2.196,2564.5
5.0486,2566,2.195,2566
5.0488,2566,2.1945,2566
5.0490,2566.5,2.196,2566.5
5.0492,2566.5,2.195,2566.5
5.0494,2567,2.195,2567
5.0496,2567.5,2.196,2567.5
5.0498,2569.5,2.195,2569.5
5.0500,2569,2.1945,2569.5
5.0502,2565.5,2.195,2569.5
5.0504,2562.5,2.1965,2569.5
5.0506,2562.5,2.195,2569.5
5.0508,2561.5,2.195,2569.5
5.0510,2561.5,2.197,2569.5
5.0512,2558,2.1965,2569.5
5.0514,2556,2.195,2569.5
5.0516,2560,2.195,2569.5
5.0518,2560.5,2.196,2569.5
5.0520,2558,2.195,2569.5
5.0522,2556.5,2.1945,2569.5
5.0524,2600,2.195,2600
5.0526,2512.5,2.194,2600
5.0528,2557.5,2.195,2600
5.0530,2558,2.195,2600
5.0532,2558,2.1965,2600
5.0534,2557,2.196,2600
5.0536,2555,2.196,2600
5.0538,2554,2.196,2600
5.0540,2556,2.196,2600
5.0542,2556.5,2.194,2600
5.0544,2554.5,2.1965,2600
5.0546,2551,2.196,2600
