Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
10.1484,2472,2.195,2472
10.1486,2482.5,2.194,2482.5
10.1488,2487.5,2.195,2487.5
10.1490,2484.5,2.196,2487.5
10.1492,2485.5,2.195,2487.5
10.1494,2475,2.195,2487.5
10.1496,2458,2.195,2487.5
10.1498,2428,2.195,2487.5
10.1500,2417.5,2.194,2487.5
10.1502,2434,2.1965,2487.5
10.1504,2434,2.195,2487.5
10.1506,2442.5,2.195,2487.5
10.1508,2451,2.1945,2487.5
10.1510,2455.5,2.1945,2487.5
10.1512,2461,2.195,2487.5
10.1514,2466,2.195,2487.5
10.1516,2469.5,2.195,2487.5
10.1518,2413,2.1945,2487.5
10.1520,2427,2.195,2487.5
10.1522,2462.5,2.196,2487.5
10.1524,2459,2.1945,2487.5
10.1526,2463,2.1945,2487.5
10.1528,2508.5,2.195,2508.5
10.1530,2418.5,2.196,2508.5
10.1532,2449.5,2.1965,2508.5
10.1534,2425.5,2.194,2508.5
10.1536,2425.5,2.195,2508.5
10.1538,2416,2.1965,2508.5
10.1540,2364.5,2.196,2508.5
10.1542,2353,2.194,2508.5
10.1544,2399.5,2.1945,2508.5
10.1546,2425.5,2.1945,2508.5
10.1548,2434.5,2.196,2508.5
10.1550,2427,2.1965,2508.5
10.1552,2436.5,2.196,2508.5
10.1554,2425,2.195,2508.5
10.1556,2439.5,2.1945,2508.5
10.1558,2452.5,2.194,2508.5
10.1560,2448,2.195,2508.5
10.1562,2443.5,2.195,2508.5
10.1564,2447,2.195,2508.5
10.1566,2442.5,2.195,2508.5
10.1568,2430,2.196,2508.5
10.1570,2448,2.1945,2508.5
10.1572,2437,2.196,2508.5
10.1574,2457.5,2.195,2508.5
10.1576,2467,2.1945,2508.5
10.1578,2469.5,2.1945,2508.5
10.1580,2473,2.1945,2508.5
10.1582,2472,2.195,2508.5
10.1584,2474.5,2.1945,2508.5
10.1586,2476.5,2.1965,2508.5
10.1588,2474.5,2.195,2508.5
10.1590,2471,2.195,2508.5
10.1592,2478,2.195,2508.5
10.1594,2472,2.196,2508.5
10.1596,2476,2.196,2508.5
10.1598,2465.5,2.194,2508.5
10.1600,2458.5,2.196,2508.5
10.1602,2452,2.1945,2508.5
10.1604,2450.5,2.194,2508.5
10.1606,2458.5,2.195,2508.5
10.1608,2448,2.194,2508.5
10.1610,2434,2.195,2508.5
10.1612,2425.5,2.1945,2508.5
10.1614,2435.5,2.1945,2508.5
10.1616,2442.5,2.196,2508.5
10.1618,2439,2.196,2508.5
10.1620,2434.5,2.195,2508.5
10.1622,2431.5,2.196,2508.5
10.1624,2430.5,2.195,2508.5
10.1626,2419.5,2.195,2508.5
10.1628,2410,2.194,2508.5
10.1630,2400.5,2.194,2508.5
10.1632,2379,2.195,2508.5
10.1634,2348,2.196,2508.5
10.1636,2352,2.195,2508.5
10.1638,2348,2.195,2508.5
10.1640,2332.5,2.1945,2508.5
10.1642,2371.5,2.195,2508.5
10.1644,2375,2.196,2508.5
10.1646,2365,2.1945,2508.5
10.1648,2375.5,2.196,2508.5
10.1650,2382,2.196,2508.5
10.1652,2407.5,2.196,2508.5
10.1654,2430.5,2.196,2508.5
10.1656,2450,2.1945,2508.5
10.1658,2459.5,2.195,2508.5
10.1660,2462.5,2.195,2508.5
10.1662,2460,2.1945,2508.5
10.1664,2453.5,2.1945,2508.5
10.1666,2448,2.195,2508.5
10.1668,2445.5,2.1945,2508.5
10.1670,2444,2.195,2508.5
10.1672,2445.5,2.196,2508.5
10.1674,2446,2.196,2508.5
10.1676,2441.5,2.195,2508.5
10.1678,2435.5,2.1965,2508.5
10.1680,2432,2.196,2508.5
10.1682,2439,2.195,2508.5
10.1684,2445.5,2.1965,2508.5
10.1686,2447,2.196,2508.5
10.1688,2449.5,2.196,2508.5
10.1690,2448.5,2.195,2508.5
10.1692,2442,2.196,2508.5
10.1694,2414.5,2.196,2508.5
10.1696,2377,2.196,2508.5
10.1698,2386,2.196,2508.5
10.1700,2352,2.1965,2508.5
10.1702,2098.5,2.197,2508.5
10.1704,1966,2.196,2508.5
10.1706,1972,2.196,2508.5
10.1708,2037,2.194,2508.5
10.1710,2035.0001,2.196,2508.5
10.1712,1982.5,2.1945,2508.5
10.1714,2000.5,2.196,2508.5
10.1716,2001.4999,2.195,2508.5
10.1718,2081,2.195,2508.5
10.1720,2060.5,2.196,2508.5
10.1722,2024.4999,2.1965,2508.5
10.1724,2010.9999,2.1965,2508.5
10.1726,2010.9999,2.196,2508.5
10.1728,2007,2.194,2508.5
10.1730,2073.5,2.1945,2508.5
10.1732,2160.5,2.1965,2508.5
10.1734,2086,2.196,2508.5
10.1736,2023,2.196,2508.5
10.1738,2040,2.196,2508.5
10.1740,2042.5,2.1965,2508.5
10.1742,2031.5001,2.196,2508.5
10.1744,2035.0001,2.1915,2508.5
10.1746,2278,2.195,2508.5
10.1748,2273,2.1945,2508.5
10.1750,2295,2.196,2508.5
10.1752,2182.5,2.201,2508.5
10.1754,1723.5,2.196,2508.5
10.1756,1760,2.1975,2508.5
10.1758,1674.5,2.1945,2508.5
10.1760,1650.5,2.1975,2508.5
10.1762,1361,2.19,2508.5
10.1764,1682,2.196,2508.5
10.1766,1701.5,2.2075,2508.5
10.1768,633.5,2.2045,2508.5
10.1770,101.5,2.203,2508.5
10.1772,22.222,2.2005,2508.5
10.1774,7,2.2005,2508.5
10.1776,5.036,2.2,2508.5
10.1778,3.918,2.2,2508.5
10.1780,3.754,2.2,2508.5
10.1782,4.152,2.2,2508.5
10.1784,4.254,2.2005,2508.5
10.1786,4.142,2.2,2508.5
10.1788,4.082,2.2,2508.5
10.1790,3.928,2.2005,2508.5
10.1792,3.858,2.2,2508.5
10.1794,3.852,2.2,2508.5
10.1796,3.646,2.2005,2508.5
10.1798,3.67,2.2005,2508.5
10.1800,3.526,2.2,2508.5
10.1802,3.422,2.2,2508.5
10.1804,3.526,2.2,2508.5
10.1806,3.234,2.2,2508.5
10.1808,3.548,2.2,2508.5
10.1810,3.24,2.2,2508.5
10.1812,3.38,2.2,2508.5
10.1814,3.3,2.2,2508.5
10.1816,3.282,2.1995,2508.5
10.1818,3.334,2.2,2508.5
10.1820,3.192,2.1995,2508.5
