Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.3552,0.482,2.1975,0.482
2.3554,0.542,2.1975,0.542
2.3556,0.41,2.1975,0.542
2.3558,0.588,2.1975,0.588
2.3560,0.528,2.1975,0.588
2.3562,0.44,2.1975,0.588
2.3564,0.588,2.1975,0.588
2.3566,0.452,2.1975,0.588
2.3568,0.622,2.1975,0.622
2.3570,0.312,2.1975,0.622
2.3572,0.614,2.1975,0.622
2.3574,0.59,2.197,0.622
2.3576,0.258,2.197,0.622
2.3578,0.612,2.1975,0.622
2.3580,0.55,2.1975,0.622
2.3582,0.506,2.197,0.622
2.3584,0.438,2.1975,0.622
2.3586,0.498,2.197,0.622
2.3588,0.62,2.1975,0.622
2.3590,0.47,2.1975,0.622
2.3592,0.538,2.197,0.622
2.3594,0.424,2.1975,0.622
2.3596,0.44,2.1975,0.622
2.3598,0.55,2.197,0.622
2.3600,0.618,2.1975,0.622
2.3602,0.424,2.1975,0.622
2.3604,0.418,2.1975,0.622
2.3606,0.584,2.197,0.622
2.3608,0.612,2.198,0.622
2.3610,0.424,2.1975,0.622
2.3612,0.476,2.1975,0.622
2.3614,0.424,2.1975,0.622
2.3616,0.538,2.1975,0.622
2.3618,0.508,2.1975,0.622
2.3620,0.552,2.197,0.622
2.3622,0.46,2.1975,0.622
2.3624,0.648,2.198,0.648
2.3626,0.454,2.1975,0.648
2.3628,0.468,2.1975,0.648
2.3630,0.52,2.197,0.648
2.3632,0.456,2.198,0.648
2.3634,0.642,2.1975,0.648
2.3636,0.324,2.197,0.648
2.3638,0.622,2.1975,0.648
2.3640,0.504,2.1975,0.648
2.3642,0.47,2.1975,0.648
2.3644,0.448,2.197,0.648
2.3646,0.456,2.197,0.648
2.3648,0.694,2.1975,0.694
2.3650,0.43,2.1975,0.694
2.3652,0.532,2.1975,0.694
2.3654,0.384,2.1975,0.694
2.3656,0.574,2.1975,0.694
2.3658,0.572,2.1975,0.694
2.3660,0.396,2.197,0.694
2.3662,0.444,2.1975,0.694
2.3664,0.634,2.198,0.694
2.3666,0.498,2.197,0.694
2.3668,0.416,2.1975,0.694
2.3670,0.572,2.1975,0.694
2.3672,0.522,2.1975,0.694
2.3674,0.552,2.1975,0.694
2.3676,0.386,2.1975,0.694
2.3678,0.558,2.197,0.694
2.3680,0.474,2.1975,0.694
2.3682,0.422,2.1975,0.694
2.3684,0.708,2.198,0.708
2.3686,0.43,2.1975,0.708
2.3688,0.516,2.1975,0.708
2.3690,0.438,2.1975,0.708
2.3692,0.5,2.1975,0.708
2.3694,0.532,2.1975,0.708
2.3696,0.536,2.197,0.708
2.3698,0.512,2.1975,0.708
2.3700,0.554,2.1975,0.708
2.3702,0.562,2.197,0.708
2.3704,0.356,2.1975,0.708
2.3706,0.456,2.1975,0.708
2.3708,0.524,2.1975,0.708
2.3710,0.558,2.1975,0.708
2.3712,0.386,2.1975,0.708
2.3714,0.662,2.1975,0.708
2.3716,0.34,2.1975,0.708
2.3718,0.628,2.1975,0.708
2.3720,0.324,2.1975,0.708
2.3722,0.516,2.1975,0.708
2.3724,0.64,2.1975,0.708
2.3726,0.506,2.1975,0.708
2.3728,0.372,2.197,0.708
2.3730,0.562,2.1975,0.708
2.3732,0.53,2.1975,0.708
2.3734,0.492,2.1975,0.708
2.3736,0.56,2.1975,0.708
2.3738,0.396,2.1975,0.708
2.3740,0.674,2.1975,0.708
2.3742,0.462,2.1975,0.708
2.3744,0.49,2.1975,0.708
2.3746,0.514,2.197,0.708
2.3748,0.418,2.1975,0.708
2.3750,0.506,2.1975,0.708
2.3752,0.596,2.1975,0.708
2.3754,0.372,2.1975,0.708
2.3756,0.558,2.1975,0.708
2.3758,0.464,2.197,0.708
2.3760,0.622,2.1975,0.708
2.3762,0.454,2.1975,0.708
2.3764,0.464,2.1975,0.708
2.3766,0.454,2.1975,0.708
2.3768,0.498,2.1975,0.708
2.3770,0.53,2.1975,0.708
2.3772,0.56,2.1975,0.708
2.3774,0.464,2.1975,0.708
2.3776,0.598,2.1975,0.708
2.3778,0.312,2.1975,0.708
2.3780,0.546,2.197,0.708
2.3782,0.452,2.1975,0.708
2.3784,0.478,2.1975,0.708
2.3786,0.606,2.197,0.708
2.3788,0.432,2.1975,0.708
2.3790,0.55,2.197,0.708
2.3792,0.524,2.1975,0.708
2.3794,0.628,2.1975,0.708
2.3796,0.482,2.1975,0.708
2.3798,0.58,2.1975,0.708
2.3800,0.448,2.1975,0.708
2.3802,0.536,2.1975,0.708
2.3804,0.59,2.1975,0.708
2.3806,0.404,2.1975,0.708
2.3808,0.572,2.1975,0.708
2.3810,0.476,2.1975,0.708
2.3812,0.53,2.1975,0.708
2.3814,0.454,2.1975,0.708
2.3816,0.65,2.1975,0.708
2.3818,0.582,2.197,0.708
2.3820,0.426,2.1975,0.708
2.3822,0.592,2.1975,0.708
2.3824,0.486,2.198,0.708
2.3826,0.422,2.197,0.708
2.3828,0.542,2.1975,0.708
2.3830,0.618,2.197,0.708
2.3832,0.554,2.1975,0.708
2.3834,0.554,2.1975,0.708
2.3836,0.298,2.197,0.708
2.3838,0.738,2.1975,0.738
2.3840,0.38,2.197,0.738
2.3842,0.514,2.197,0.738
2.3844,0.622,2.1975,0.738
