Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
1.7216,0.632,2.198,0.632
1.7218,0.434,2.1975,0.632
1.7220,0.6,2.1975,0.632
1.7222,0.44,2.1975,0.632
1.7224,0.748,2.198,0.748
1.7226,0.418,2.1975,0.748
1.7228,0.576,2.198,0.748
1.7230,0.458,2.1975,0.748
1.7232,0.546,2.1975,0.748
1.7234,0.556,2.198,0.748
1.7236,0.584,2.198,0.748
1.7238,0.612,2.1975,0.748
1.7240,0.44,2.198,0.748
1.7242,0.598,2.1975,0.748
1.7244,0.422,2.1975,0.748
1.7246,0.51,2.1975,0.748
1.7248,0.516,2.1975,0.748
1.7250,0.672,2.1975,0.748
1.7252,0.482,2.1975,0.748
1.7254,0.576,2.198,0.748
1.7256,0.482,2.1975,0.748
1.7258,0.658,2.1975,0.748
1.7260,0.594,2.198,0.748
1.7262,0.45,2.1975,0.748
1.7264,0.44,2.1975,0.748
1.7266,0.592,2.197,0.748
1.7268,0.462,2.1975,0.748
1.7270,0.72,2.1975,0.748
1.7272,0.488,2.1975,0.748
1.7274,0.554,2.1975,0.748
1.7276,0.494,2.1975,0.748
1.7278,0.568,2.1975,0.748
1.7280,0.492,2.197,0.748
1.7282,0.554,2.1975,0.748
1.7284,0.638,2.1975,0.748
1.7286,0.478,2.198,0.748
1.7288,0.53,2.1975,0.748
1.7290,0.56,2.1975,0.748
1.7292,0.522,2.1975,0.748
1.7294,0.51,2.1975,0.748
1.7296,0.636,2.1975,0.748
1.7298,0.494,2.1975,0.748
1.7300,0.486,2.1975,0.748
1.7302,0.636,2.198,0.748
1.7304,0.614,2.1975,0.748
1.7306,0.466,2.1975,0.748
1.7308,0.572,2.1975,0.748
1.7310,0.546,2.1975,0.748
1.7312,0.606,2.1975,0.748
1.7314,0.42,2.1975,0.748
1.7316,0.59,2.1975,0.748
1.7318,0.56,2.1975,0.748
1.7320,0.556,2.1975,0.748
1.7322,0.48,2.1975,0.748
1.7324,0.556,2.1975,0.748
1.7326,0.548,2.198,0.748
1.7328,0.502,2.1975,0.748
1.7330,0.602,2.1975,0.748
1.7332,0.494,2.198,0.748
1.7334,0.548,2.1975,0.748
1.7336,0.486,2.1975,0.748
1.7338,0.56,2.1975,0.748
1.7340,0.572,2.198,0.748
1.7342,0.77,2.1975,0.77
1.7344,0.292,2.1975,0.77
1.7346,0.622,2.1975,0.77
1.7348,0.478,2.1975,0.77
1.7350,0.59,2.1975,0.77
1.7352,0.57,2.198,0.77
1.7354,0.538,2.198,0.77
1.7356,0.466,2.1975,0.77
1.7358,0.624,2.1975,0.77
1.7360,0.512,2.1975,0.77
1.7362,0.548,2.1975,0.77
1.7364,0.586,2.198,0.77
1.7366,0.552,2.1975,0.77
1.7368,0.458,2.1975,0.77
1.7370,0.598,2.1975,0.77
1.7372,0.56,2.198,0.77
1.7374,0.608,2.1975,0.77
1.7376,0.322,2.1975,0.77
1.7378,0.718,2.1975,0.77
1.7380,0.324,2.1975,0.77
1.7382,0.74,2.1975,0.77
1.7384,0.5,2.1975,0.77
1.7386,0.388,2.1975,0.77
1.7388,0.638,2.1975,0.77
1.7390,0.578,2.1975,0.77
1.7392,0.434,2.1975,0.77
1.7394,0.48,2.1975,0.77
1.7396,0.706,2.1975,0.77
1.7398,0.382,2.1975,0.77
1.7400,0.71,2.1975,0.77
1.7402,0.518,2.1975,0.77
1.7404,0.56,2.1975,0.77
1.7406,0.568,2.198,0.77
1.7408,0.48,2.198,0.77
1.7410,0.6,2.1975,0.77
1.7412,0.482,2.1975,0.77
1.7414,0.594,2.198,0.77
1.7416,0.448,2.198,0.77
1.7418,0.59,2.197,0.77
1.7420,0.502,2.198,0.77
1.7422,0.642,2.1975,0.77
1.7424,0.462,2.198,0.77
1.7426,0.486,2.1975,0.77
1.7428,0.608,2.198,0.77
1.7430,0.426,2.1975,0.77
1.7432,0.65,2.1975,0.77
1.7434,0.524,2.1975,0.77
1.7436,0.542,2.1975,0.77
1.7438,0.532,2.1975,0.77
1.7440,0.488,2.198,0.77
1.7442,0.44,2.1975,0.77
1.7444,0.684,2.1975,0.77
1.7446,0.564,2.1975,0.77
1.7448,0.56,2.198,0.77
1.7450,0.562,2.1975,0.77
1.7452,0.542,2.197,0.77
1.7454,0.382,2.1975,0.77
1.7456,0.6,2.1975,0.77
1.7458,0.606,2.1975,0.77
1.7460,0.592,2.1975,0.77
1.7462,0.608,2.198,0.77
1.7464,0.428,2.1975,0.77
1.7466,0.62,2.198,0.77
1.7468,0.518,2.1975,0.77
1.7470,0.508,2.198,0.77
1.7472,0.516,2.198,0.77
1.7474,0.584,2.1975,0.77
1.7476,0.472,2.1975,0.77
1.7478,0.556,2.198,0.77
1.7480,0.452,2.1975,0.77
1.7482,0.696,2.1975,0.77
1.7484,0.538,2.1975,0.77
1.7486,0.426,2.1975,0.77
1.7488,0.542,2.198,0.77
1.7490,0.592,2.198,0.77
1.7492,0.608,2.198,0.77
1.7494,0.492,2.1975,0.77
1.7496,0.556,2.198,0.77
1.7498,0.538,2.198,0.77
1.7500,0.512,2.1975,0.77
1.7502,0.47,2.1975,0.77
1.7504,0.644,2.1975,0.77
1.7506,0.548,2.1975,0.77
1.7508,0.442,2.1975,0.77
1.7510,0.568,2.1975,0.77
1.7512,0.524,2.1975,0.77
1.7514,0.462,2.197,0.77
1.7516,0.684,2.1975,0.77
1.7518,0.562,2.198,0.77
1.7520,0.57,2.198,0.77
1.7522,0.492,2.1975,0.77
1.7524,0.568,2.1975,0.77
1.7526,0.492,2.198,0.77
1.7528,0.546,2.1975,0.77
1.7530,0.482,2.198,0.77
1.7532,0.554,2.1975,0.77
1.7534,0.682,2.1975,0.77
1.7536,0.418,2.198,0.77
1.7538,0.59,2.1975,0.77
1.7540,0.464,2.1975,0.77
1.7542,0.698,2.1975,0.77
1.7544,0.552,2.198,0.77
1.7546,0.412,2.1975,0.77
1.7548,0.534,2.1975,0.77
1.7550,0.622,2.1975,0.77
1.7552,0.456,2.1975,0.77
1.7554,0.562,2.1975,0.77
1.7556,0.44,2.1975,0.77
1.7558,0.638,2.1975,0.77
1.7560,0.538,2.1975,0.77
1.7562,0.542,2.198,0.77
1.7564,0.488,2.1975,0.77
1.7566,0.628,2.1975,0.77
1.7568,0.522,2.198,0.77
1.7570,0.486,2.1975,0.77
1.7572,0.57,2.1975,0.77
1.7574,0.592,2.1975,0.77
1.7576,0.474,2.1975,0.77
1.7578,0.644,2.1985,0.77
1.7580,0.404,2.1975,0.77
1.7582,0.608,2.1975,0.77
1.7584,0.442,2.1975,0.77
1.7586,0.632,2.1975,0.77
1.7588,0.552,2.1975,0.77
1.7590,0.524,2.198,0.77
1.7592,0.614,2.198,0.77
1.7594,0.516,2.1975,0.77
1.7596,0.516,2.1975,0.77
1.7598,0.488,2.1975,0.77
1.7600,0.494,2.1975,0.77
1.7602,0.53,2.1975,0.77
1.7604,0.572,2.1975,0.77
1.7606,0.65,2.1975,0.77
1.7608,0.5,2.1975,0.77
1.7610,0.538,2.1975,0.77
1.7612,0.492,2.198,0.77
1.7614,0.638,2.198,0.77
1.7616,0.5,2.1975,0.77
1.7618,0.466,2.197,0.77
1.7620,0.524,2.1975,0.77
1.7622,0.562,2.1975,0.77
1.7624,0.534,2.1975,0.77
1.7626,0.502,2.1975,0.77
1.7628,0.598,2.1975,0.77
1.7630,0.47,2.1975,0.77
1.7632,0.638,2.1975,0.77
1.7634,0.6,2.1975,0.77
1.7636,0.494,2.1975,0.77
1.7638,0.366,2.1975,0.77
1.7640,0.612,2.1975,0.77
1.7642,0.5,2.1975,0.77
1.7644,0.586,2.1975,0.77
1.7646,0.622,2.1975,0.77
1.7648,0.48,2.1975,0.77
1.7650,0.598,2.198,0.77
1.7652,0.666,2.1975,0.77
1.7654,0.314,2.198,0.77
1.7656,0.602,2.1975,0.77
1.7658,0.562,2.1975,0.77
1.7660,0.502,2.1975,0.77
1.7662,0.412,2.1975,0.77
1.7664,0.674,2.1975,0.77
1.7666,0.494,2.1975,0.77
1.7668,0.622,2.198,0.77
1.7670,0.442,2.197,0.77
1.7672,0.568,2.1975,0.77
1.7674,0.542,2.1975,0.77
1.7676,0.552,2.1975,0.77
1.7678,0.582,2.198,0.77
1.7680,0.546,2.1975,0.77
1.7682,0.406,2.1975,0.77
1.7684,0.598,2.1975,0.77
1.7686,0.658,2.1975,0.77
1.7688,0.45,2.1975,0.77
1.7690,0.472,2.1975,0.77
1.7692,0.51,2.1975,0.77
1.7694,0.672,2.1975,0.77
1.7696,0.98,2.198,0.98
1.7698,2.952,2.177,2.952
1.7700,163.5,2.2025,163.5
1.7702,40,2.2,163.5
1.7704,78,2.1965,163.5
1.7706,118,2.2005,163.5
1.7708,14.678,2.1795,163.5
1.7710,162.5,2.2025,163.5
1.7712,39.5,2.2,163.5
1.7714,78.5,2.1965,163.5
1.7716,116,2.2005,163.5
1.7718,14.9,2.18,163.5
1.7720,177.5,2.2025,177.5
1.7722,41,2.1995,177.5
1.7724,79,2.197,177.5
1.7726,113,2.201,177.5
1.7728,14.542,2.1805,177.5
1.7730,158.5,2.2025,177.5
1.7732,37.5,2.1995,177.5
1.7734,79,2.197,177.5
1.7736,110.5,2.2005,177.5
1.7738,14.482,2.181,177.5
1.7740,157.5,2.2025,177.5
1.7742,36,2.1995,177.5
1.7744,79.5,2.197,177.5
1.7746,109,2.201,177.5
1.7748,14.374,2.1805,177.5
1.7750,156,2.2025,177.5
1.7752,35.5,2.2,177.5
1.7754,80,2.197,177.5
1.7756,106.5,2.201,177.5
1.7758,14.532,2.182,177.5
1.7760,155,2.203,177.5
1.7762,34.5,2.1995,177.5
1.7764,80.5,2.1965,177.5
1.7766,104.5,2.201,177.5
1.7768,14.63,2.182,177.5
1.7770,152.5,2.2025,177.5
1.7772,33.5,2.2,177.5
1.7774,80.5,2.197,177.5
1.7776,101,2.2005,177.5
1.7778,14.488,2.184,177.5
1.7780,151.5,2.2025,177.5
1.7782,33,2.2,177.5
1.7784,81,2.1975,177.5
1.7786,100,2.2005,177.5
1.7788,14.626,2.184,177.5
1.7790,151,2.2025,177.5
1.7792,32.32,2.1995,177.5
1.7794,85,2.1975,177.5
1.7796,103,2.2005,177.5
1.7798,15.18,2.184,177.5
1.7800,150,2.2015,177.5
1.7802,31.764,2.2,177.5
1.7804,83.5,2.1985,177.5
1.7806,96.5,2.201,177.5
1.7808,14.82,2.1845,177.5
1.7810,149.5,2.2025,177.5
1.7812,31.042,2.1995,177.5
1.7814,83.5,2.198,177.5
1.7816,94,2.201,177.5
1.7818,15.068,2.184,177.5
1.7820,149.5,2.2015,177.5
1.7822,30.652,2.1995,177.5
1.7824,85.5,2.1995,177.5
1.7826,94.5,2.2005,177.5
1.7828,15.448,2.186,177.5
1.7830,149,2.2025,177.5
1.7832,30.038,2.1995,177.5
1.7834,86.5,2.1985,177.5
1.7836,93,2.2005,177.5
1.7838,15.728,2.186,177.5
1.7840,149,2.2015,177.5
1.7842,29.632,2.1995,177.5
1.7844,87,2.1985,177.5
1.7846,90.5,2.2005,177.5
1.7848,15.582,2.1865,177.5
1.7850,146.5,2.2025,177.5
1.7852,28.702,2.1995,177.5
1.7854,88,2.2,177.5
1.7856,89,2.2005,177.5
1.7858,15.83,2.1865,177.5
1.7860,144,2.2025,177.5
1.7862,27.588,2.1995,177.5
1.7864,88,2.1995,177.5
1.7866,87,2.2005,177.5
1.7868,16.034,2.1875,177.5
1.7870,144,2.2015,177.5
1.7872,27.278,2.1985,177.5
1.7874,86.5,2.2005,177.5
1.7876,84,2.2005,177.5
1.7878,15.93,2.1875,177.5
1.7880,142.5,2.2015,177.5
1.7882,26.558,2.1985,177.5
1.7884,88,2.2,177.5
1.7886,83,2.2005,177.5
1.7888,16.828,2.1885,177.5
1.7890,145.5,2.2015,177.5
1.7892,26.694,2.1995,177.5
1.7894,87.5,2.2005,177.5
1.7896,80.5,2.2005,177.5
1.7898,16.366,2.188,177.5
1.7900,138.5,2.2015,177.5
1.7902,25.016,2.1985,177.5
1.7904,88.5,2.2005,177.5
1.7906,79.5,2.2005,177.5
1.7908,16.846,2.1885,177.5
1.7910,138.5,2.2015,177.5
1.7912,24.794,2.1995,177.5
1.7914,90.5,2.2005,177.5
1.7916,78,2.2005,177.5
1.7918,17.462,2.19,177.5
1.7922,90,2.2005,177.5
1.7924,76,2.2005,177.5
1.7926,17.732,2.1895,177.5
1.7928,138.5,2.2025,177.5
1.7930,23.934,2.1995,177.5
1.7932,91.5,2.2005,177.5
1.7934,75.5,2.2005,177.5
1.7936,18.07,2.19,177.5
1.7938,136.5,2.201,177.5
1.7940,23.488,2.1995,177.5
1.7942,89.5,2.201,177.5
1.7944,72,2.2005,177.5
1.7946,17.864,2.19,177.5
1.7948,132.5,2.2015,177.5
1.7950,22.454,2.1985,177.5
1.7952,92.5,2.2015,177.5
1.7954,73.5,2.2005,177.5
1.7956,18.826,2.1905,177.5
1.7958,132,2.2025,177.5
1.7960,21.974,2.1985,177.5
1.7962,89,2.2015,177.5
1.7964,68.5,2.2005,177.5
1.7966,18.264,2.19,177.5
1.7968,131.5,2.2015,177.5
1.7970,21.634,2.1985,177.5
1.7972,96,2.2015,177.5
1.7974,70.5,2.2005,177.5
1.7976,19.51,2.191,177.5
1.7978,129.5,2.2015,177.5
1.7980,20.884,2.1995,177.5
1.7982,93.5,2.201,177.5
1.7984,67,2.2005,177.5
1.7986,19.292,2.191,177.5
1.7988,129,2.201,177.5
1.7990,20.788,2.1985,177.5
1.7992,93,2.2015,177.5
1.7994,64.5,2.2005,177.5
1.7996,19.238,2.191,177.5
1.7998,126,2.2015,177.5
1.8000,19.656,2.198,177.5
1.8002,98.5,2.2025,177.5
1.8004,66,2.2005,177.5
1.8006,20.088,2.1915,177.5
1.8008,127,2.2015,177.5
1.8010,19.858,2.1985,177.5
1.8012,93.5,2.2015,177.5
1.8014,61.5,2.2005,177.5
1.8016,20.3,2.1915,177.5
1.8018,124.5,2.2015,177.5
1.8020,19.22,2.1985,177.5
1.8022,97,2.2025,177.5
1.8024,62,2.1995,177.5
1.8026,21.164,2.1925,177.5
1.8028,124,2.201,177.5
1.8030,18.896,2.198,177.5
1.8032,95,2.2025,177.5
1.8034,60,2.2,177.5
1.8036,21.62,2.1925,177.5
1.8038,122.5,2.2015,177.5
1.8040,18.266,2.1985,177.5
1.8042,93,2.203,177.5
1.8044,57.5,2.2,177.5
1.8046,21.26,2.193,177.5
1.8048,120.5,2.2025,177.5
1.8050,17.844,2.1985,177.5
1.8052,94.5,2.2015,177.5
1.8054,56.5,2.2,177.5
1.8056,21.172,2.1925,177.5
1.8058,116,2.201,177.5
1.8060,16.858,2.1985,177.5
1.8062,95,2.203,177.5
1.8064,55.5,2.2005,177.5
1.8066,23.122,2.193,177.5
1.8068,122,2.2015,177.5
1.8070,17.542,2.198,177.5
1.8072,103,2.2015,177.5
1.8074,59.5,2.2005,177.5
1.8076,23.092,2.1935,177.5
1.8078,117,2.201,177.5
1.8080,16.942,2.1985,177.5
1.8082,97.5,2.2025,177.5
1.8084,54.5,2.2,177.5
1.8086,23.548,2.1935,177.5
1.8088,116.5,2.201,177.5
1.8090,16.552,2.1985,177.5
1.8092,103.5,2.2025,177.5
1.8094,56.5,2.2005,177.5
1.8096,24.13,2.1935,177.5
1.8098,115.5,2.2015,177.5
1.8100,16.082,2.198,177.5
1.8102,97.5,2.2025,177.5
1.8104,51.5,2.2,177.5
1.8106,23.82,2.1935,177.5
1.8108,112.5,2.2015,177.5
1.8110,15.42,2.198,177.5
1.8112,98.5,2.2025,177.5
1.8114,51.5,2.2,177.5
1.8116,25.654,2.1935,177.5
1.8118,116,2.2015,177.5
1.8120,15.938,2.1985,177.5
1.8122,96,2.2025,177.5
1.8124,48.5,2.2,177.5
1.8126,25.33,2.1945,177.5
1.8128,111,2.201,177.5
1.8130,15.082,2.198,177.5
1.8132,99.5,2.2025,177.5
1.8134,49.5,2.2005,177.5
1.8136,26.55,2.194,177.5
1.8138,113.5,2.201,177.5
1.8140,15.064,2.1975,177.5
1.8142,100.5,2.203,177.5
1.8144,49,2.2005,177.5
1.8146,26.71,2.194,177.5
1.8148,109.5,2.2015,177.5
1.8150,14.374,2.197,177.5
1.8152,102,2.2015,177.5
1.8154,48.5,2.2,177.5
1.8156,27.664,2.194,177.5
1.8158,110.5,2.201,177.5
1.8160,14.486,2.197,177.5
1.8162,94,2.2015,177.5
1.8164,44,2.2,177.5
1.8166,26.996,2.194,177.5
1.8168,109,2.2015,177.5
1.8170,14.228,2.1965,177.5
1.8172,98.5,2.2025,177.5
1.8174,44.5,2.2,177.5
1.8176,28.07,2.1945,177.5
