Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
1.7150,0.616,2.1975,0.616
1.7152,0.352,2.1975,0.616
1.7154,0.576,2.1975,0.616
1.7156,0.642,2.198,0.642
1.7158,0.374,2.1975,0.642
1.7160,0.418,2.1975,0.642
1.7162,0.622,2.198,0.642
1.7164,0.452,2.1975,0.642
1.7166,0.496,2.1975,0.642
1.7168,0.594,2.1975,0.642
1.7170,0.436,2.1975,0.642
1.7172,0.652,2.1975,0.652
1.7174,0.428,2.1975,0.652
1.7176,0.516,2.1975,0.652
1.7178,0.382,2.198,0.652
1.7180,0.63,2.198,0.652
1.7182,0.352,2.197,0.652
1.7184,0.592,2.1975,0.652
1.7186,0.472,2.1975,0.652
1.7188,0.486,2.1975,0.652
1.7190,0.602,2.198,0.652
1.7192,0.462,2.1975,0.652
1.7194,0.458,2.1975,0.652
1.7196,0.504,2.1975,0.652
1.7198,0.57,2.198,0.652
1.7200,0.512,2.1975,0.652
1.7202,0.45,2.198,0.652
1.7204,0.504,2.198,0.652
1.7206,0.474,2.1975,0.652
1.7208,0.57,2.1975,0.652
1.7210,0.336,2.197,0.652
1.7212,0.628,2.1975,0.652
1.7214,0.448,2.1975,0.652
1.7216,0.486,2.1975,0.652
1.7218,0.486,2.1975,0.652
1.7220,0.56,2.1975,0.652
1.7222,0.488,2.1975,0.652
1.7224,0.576,2.198,0.652
1.7226,0.462,2.1975,0.652
1.7228,0.542,2.1975,0.652
1.7230,0.51,2.1975,0.652
1.7232,0.546,2.198,0.652
1.7234,0.298,2.1975,0.652
1.7236,0.632,2.198,0.652
1.7238,0.432,2.1975,0.652
1.7240,0.534,2.1975,0.652
1.7242,0.612,2.1975,0.652
1.7244,0.492,2.1975,0.652
1.7246,0.418,2.1975,0.652
1.7248,0.546,2.1975,0.652
1.7250,0.462,2.1975,0.652
1.7252,0.546,2.198,0.652
1.7254,0.412,2.198,0.652
1.7256,0.582,2.1975,0.652
1.7258,0.562,2.1975,0.652
1.7260,0.436,2.1975,0.652
1.7262,0.504,2.1975,0.652
1.7264,0.418,2.1975,0.652
1.7266,0.538,2.1975,0.652
1.7268,0.354,2.1975,0.652
1.7270,0.812,2.198,0.812
1.7272,0.388,2.1975,0.812
1.7274,0.44,2.1975,0.812
1.7276,0.6,2.1975,0.812
1.7278,0.42,2.1975,0.812
1.7280,0.504,2.1975,0.812
1.7282,0.636,2.1975,0.812
1.7284,0.384,2.198,0.812
1.7286,0.6,2.198,0.812
1.7288,0.376,2.1975,0.812
1.7290,0.624,2.198,0.812
1.7292,0.482,2.198,0.812
1.7294,0.466,2.1975,0.812
1.7296,0.568,2.1975,0.812
1.7298,0.396,2.1975,0.812
1.7300,0.482,2.1975,0.812
1.7302,0.658,2.198,0.812
1.7304,0.432,2.1975,0.812
1.7306,0.562,2.1975,0.812
1.7308,0.36,2.1975,0.812
1.7310,0.444,2.1975,0.812
1.7312,0.728,2.1975,0.812
1.7314,0.422,2.1975,0.812
1.7316,0.368,2.1975,0.812
1.7318,0.492,2.1975,0.812
1.7320,0.598,2.1975,0.812
1.7322,0.372,2.198,0.812
1.7324,0.72,2.198,0.812
1.7326,0.44,2.1975,0.812
1.7328,0.39,2.1975,0.812
1.7330,0.508,2.197,0.812
1.7332,0.616,2.198,0.812
1.7334,0.382,2.1975,0.812
1.7336,0.496,2.1975,0.812
1.7338,0.59,2.1975,0.812
1.7340,0.426,2.1975,0.812
1.7342,0.612,2.198,0.812
1.7344,0.448,2.1975,0.812
1.7346,0.546,2.1975,0.812
1.7348,0.48,2.198,0.812
1.7350,0.448,2.1975,0.812
1.7352,0.488,2.1975,0.812
1.7354,0.458,2.1975,0.812
1.7356,0.646,2.1975,0.812
1.7358,0.422,2.1975,0.812
1.7360,0.504,2.198,0.812
1.7362,0.556,2.1975,0.812
1.7364,0.402,2.1975,0.812
1.7366,0.526,2.1975,0.812
1.7368,0.434,2.1975,0.812
1.7370,0.622,2.1975,0.812
1.7372,0.42,2.1975,0.812
1.7374,0.508,2.1975,0.812
1.7376,0.522,2.1975,0.812
1.7378,0.534,2.198,0.812
1.7380,0.426,2.1975,0.812
1.7382,0.554,2.1975,0.812
1.7384,0.608,2.1975,0.812
1.7386,0.478,2.1975,0.812
1.7388,0.382,2.1975,0.812
1.7390,0.714,2.198,0.812
1.7392,0.398,2.1975,0.812
1.7394,0.466,2.198,0.812
1.7396,0.538,2.1975,0.812
1.7398,0.422,2.1975,0.812
1.7400,0.62,2.198,0.812
1.7402,0.418,2.1975,0.812
1.7404,0.502,2.1975,0.812
1.7406,0.556,2.1975,0.812
1.7408,0.414,2.1975,0.812
1.7410,0.624,2.1975,0.812
1.7412,0.366,2.198,0.812
1.7414,0.478,2.1975,0.812
1.7416,0.526,2.198,0.812
1.7418,0.568,2.1975,0.812
1.7420,0.504,2.1975,0.812
1.7422,0.54,2.1975,0.812
1.7424,0.53,2.1975,0.812
1.7426,0.458,2.1975,0.812
1.7428,0.526,2.1975,0.812
1.7430,0.406,2.1975,0.812
1.7432,0.546,2.1975,0.812
1.7434,0.456,2.1975,0.812
1.7436,0.568,2.1975,0.812
1.7438,0.522,2.198,0.812
1.7440,0.512,2.198,0.812
1.7442,0.562,2.198,0.812
1.7444,0.344,2.198,0.812
1.7446,0.584,2.1975,0.812
1.7448,0.45,2.1975,0.812
1.7450,0.48,2.1975,0.812
1.7452,0.494,2.1975,0.812
1.7454,0.48,2.1975,0.812
1.7456,0.526,2.198,0.812
1.7458,0.658,2.198,0.812
1.7460,0.38,2.1975,0.812
1.7462,0.434,2.1975,0.812
1.7464,0.518,2.1975,0.812
1.7466,0.568,2.198,0.812
1.7468,0.458,2.1975,0.812
1.7470,0.56,2.198,0.812
1.7472,0.436,2.198,0.812
1.7474,0.642,2.1975,0.812
1.7476,0.322,2.1975,0.812
1.7478,0.522,2.198,0.812
1.7480,0.636,2.198,0.812
1.7482,0.552,2.1975,0.812
1.7484,0.354,2.198,0.812
1.7486,0.548,2.198,0.812
1.7488,0.432,2.1975,0.812
1.7490,0.608,2.1975,0.812
1.7492,0.362,2.1975,0.812
1.7494,0.554,2.1975,0.812
1.7496,0.612,2.198,0.812
1.7498,0.45,2.1975,0.812
1.7500,0.406,2.1975,0.812
1.7502,0.496,2.198,0.812
1.7504,0.63,2.198,0.812
1.7506,0.322,2.197,0.812
1.7508,0.778,2.1975,0.812
1.7510,0.352,2.198,0.812
1.7512,0.518,2.1975,0.812
1.7514,0.432,2.1975,0.812
1.7516,0.464,2.1975,0.812
1.7518,0.448,2.1975,0.812
1.7520,0.592,2.198,0.812
1.7522,0.534,2.1975,0.812
1.7524,0.406,2.197,0.812
1.7526,0.662,2.1975,0.812
1.7528,0.444,2.1975,0.812
1.7530,0.584,2.1975,0.812
1.7532,0.358,2.1975,0.812
1.7534,0.568,2.1975,0.812
1.7536,0.452,2.1975,0.812
1.7538,0.554,2.1975,0.812
1.7540,0.452,2.198,0.812
1.7542,0.538,2.1975,0.812
1.7544,0.516,2.1975,0.812
1.7546,0.448,2.1975,0.812
1.7548,0.518,2.198,0.812
1.7550,0.492,2.1975,0.812
1.7552,0.538,2.198,0.812
1.7554,0.434,2.1975,0.812
1.7556,0.522,2.1975,0.812
1.7558,0.538,2.198,0.812
1.7560,0.538,2.198,0.812
1.7562,0.466,2.198,0.812
1.7564,0.478,2.1975,0.812
1.7566,0.456,2.1975,0.812
1.7568,0.486,2.1975,0.812
1.7570,0.608,2.1975,0.812
1.7572,0.374,2.1975,0.812
1.7574,0.478,2.1975,0.812
1.7576,0.578,2.198,0.812
1.7578,0.56,2.1975,0.812
1.7580,0.502,2.1975,0.812
1.7582,0.308,2.1975,0.812
1.7584,0.674,2.1975,0.812
1.7586,0.402,2.1975,0.812
1.7588,0.472,2.1975,0.812
1.7590,0.584,2.1975,0.812
1.7592,0.462,2.1975,0.812
1.7594,0.436,2.1975,0.812
1.7596,0.592,2.198,0.812
1.7598,0.48,2.198,0.812
1.7600,0.48,2.1975,0.812
1.7602,0.522,2.198,0.812
1.7604,0.406,2.1975,0.812
1.7606,0.522,2.1975,0.812
1.7608,0.45,2.197,0.812
1.7610,0.478,2.1975,0.812
1.7612,0.628,2.1975,0.812
1.7614,0.44,2.1975,0.812
1.7616,0.516,2.198,0.812
1.7618,0.502,2.1975,0.812
1.7620,0.388,2.197,0.812
1.7622,0.562,2.1975,0.812
1.7624,0.492,2.1975,0.812
1.7626,0.518,2.198,0.812
1.7628,0.502,2.1975,0.812
1.7630,0.532,2.1975,0.812
1.7632,0.542,2.1975,0.812
1.7634,0.456,2.198,0.812
1.7636,0.404,2.197,0.812
1.7638,0.532,2.197,0.812
1.7640,0.556,2.1975,0.812
1.7642,0.518,2.1975,0.812
1.7644,0.482,2.1975,0.812
1.7646,0.462,2.1975,0.812
1.7648,0.534,2.1975,0.812
1.7650,0.946,2.198,0.946
1.7652,6.2,2.183,6.2
1.7654,160.5,2.2025,160.5
1.7656,33,2.1995,160.5
1.7658,90.5,2.1995,160.5
1.7660,100.5,2.2005,160.5
1.7662,16.05,2.184,160.5
1.7664,159.5,2.2015,160.5
1.7666,32.556,2.2,160.5
1.7668,91,2.2,160.5
1.7670,98,2.2005,160.5
1.7672,16.19,2.1845,160.5
1.7674,158,2.2025,160.5
1.7676,31.81,2.1995,160.5
1.7678,92,2.2,160.5
1.7680,96,2.2005,160.5
1.7682,16.216,2.186,160.5
1.7684,157,2.2025,160.5
1.7686,30.968,2.1995,160.5
