x,y
8.630541871921181,31.323383084577117
8.630541871921181,31.16417910447761
8.709359605911331,30.686567164179102
8.788177339901479,29.970149253731343
8.866995073891626,29.094527363184078
8.945812807881774,28.378109452736318
9.10344827586207,27.502487562189053
9.182266009852217,26.626865671641795
9.339901477832512,25.830845771144283
9.41871921182266,25.03482587064677
9.576354679802956,24.238805970149258
9.655172413793103,23.442786069651746
9.733990147783251,22.646766169154233
9.891625615763546,21.85074626865672
9.891625615763546,21.05472636815921
9.891625615763546,20.417910447761194
9.891625615763546,19.701492537313435
10.049261083743842,18.905472636815922
10.206896551724139,18.189054726368163
10.285714285714286,17.55223880597015
10.443349753694582,17.07462686567164
10.52216748768473,16.676616915422883
10.52216748768473,16.278606965174127
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,15.960199004975124
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,15.880597014925371
10.52216748768473,15.880597014925371
10.52216748768473,15.880597014925371
10.52216748768473,16.039800995024876
10.52216748768473,16.039800995024876
10.52216748768473,15.960199004975124
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.52216748768473,15.880597014925371
10.52216748768473,15.880597014925371
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,15.880597014925371
10.52216748768473,15.960199004975124
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,15.880597014925371
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,15.880597014925371
10.52216748768473,15.880597014925371
10.52216748768473,15.960199004975124
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.52216748768473,16.039800995024876
10.52216748768473,16.039800995024876
10.52216748768473,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,16.039800995024876
10.600985221674877,15.800995024875618
10.679802955665025,15.482587064676622
10.679802955665025,14.925373134328353
10.83743842364532,14.129353233830841
10.995073891625616,13.25373134328359
11.073891625615763,12.457711442786078
11.152709359605911,11.661691542288565
11.231527093596059,11.024875621890544
11.310344827586206,10.228855721393032
11.310344827586206,9.512437810945272
11.467980295566502,8.796019900497512
11.546798029556651,8.238805970149258
11.625615763546799,7.761194029850742
11.704433497536947,7.363184079601993
11.783251231527094,7.124378109452735
11.783251231527094,6.96517412935323
11.862068965517242,6.96517412935323
11.862068965517242,6.885572139303477
11.862068965517242,6.96517412935323
11.862068965517242,6.96517412935323
12.019704433497537,6.885572139303477
12.25615763546798,6.96517412935323
12.492610837438423,7.044776119402982
12.729064039408867,7.203980099502488
12.96551724137931,7.363184079601993
13.201970443349754,7.522388059701498
13.280788177339902,7.761194029850742
13.438423645320198,8.0
13.517241379310345,8.159203980099505
13.596059113300493,8.398009950248763
13.753694581280788,8.477611940298502
13.911330049261084,8.477611940298502
14.226600985221674,8.477611940298502
14.935960591133005,8.636815920398007
15.724137931034482,8.796019900497512
16.59113300492611,8.955223880597018
17.458128078817733,9.114427860696523
18.246305418719214,9.273631840796028
19.03448275862069,9.353233830845767
19.901477832512317,9.43283582089552
20.76847290640394,9.592039800995025
21.55665024630542,9.671641791044777
22.344827586206897,9.75124378109453
23.211822660098523,9.990049751243788
24.0,10.228855721393032
24.788177339901477,10.388059701492537
25.576354679802957,10.388059701492537
26.44334975369458,10.547263681592042
27.23152709359606,10.547263681592042
28.019704433497537,10.626865671641795
28.72906403940887,10.706467661691548
29.35960591133005,10.865671641791053
29.99014778325123,11.024875621890544
30.463054187192117,11.18407960199005
31.014778325123153,11.343283582089555
31.330049261083744,11.343283582089555
31.56650246305419,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.343283582089555
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.343283582089555
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.343283582089555
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.343283582089555
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.422885572139307
31.645320197044335,11.343283582089555
