x,y
4.847290640394089,39.76119402985075
4.689655172413794,39.04477611940298
4.532019704433497,38.24875621890547
4.374384236453202,37.45273631840796
4.137931034482759,36.656716417910445
3.980295566502463,35.86069651741293
3.7438423645320196,35.06467661691542
3.586206896551724,34.26865671641791
3.3497536945812807,33.472636815920396
3.1921182266009853,32.59701492537314
2.955665024630542,31.800995024875625
2.7192118226600988,31.08457711442786
2.561576354679803,30.2089552238806
2.3251231527093594,29.492537313432834
2.167487684729064,28.69651741293532
1.9310344827586208,27.90049751243781
1.6945812807881773,27.104477611940297
1.536945812807882,26.22885572139304
1.3793103448275863,25.432835820895527
1.2216748768472907,24.71641791044776
1.064039408866995,23.920398009950247
0.9064039408866995,23.203980099502488
0.6699507389162561,22.487562189054728
0.43349753694581283,21.771144278606968
0.19704433497536947,21.134328358208954
-0.03940886699507389,20.417910447761194
-0.11822660098522167,19.86069651741294
-0.19704433497536947,19.223880597014926
-0.19704433497536947,18.746268656716417
-0.19704433497536947,18.34825870646766
-0.35467980295566504,17.950248756218905
-0.35467980295566504,17.711442786069654
-0.5123152709359606,17.55223880597015
-0.35467980295566504,17.55223880597015
-0.11822660098522167,17.55223880597015
0.11822660098522167,17.55223880597015
0.43349753694581283,17.55223880597015
0.6699507389162561,17.711442786069654
0.9064039408866995,17.791044776119406
1.1428571428571428,17.950248756218905
1.3793103448275863,18.029850746268657
1.536945812807882,18.268656716417908
1.6945812807881773,18.427860696517413
1.8522167487684729,18.507462686567166
2.0098522167487687,18.507462686567166
2.167487684729064,18.427860696517413
2.7192118226600988,18.268656716417908
3.586206896551724,18.029850746268657
4.374384236453202,17.870646766169152
5.16256157635468,17.6318407960199
6.029556650246305,17.39303482587065
6.8965517241379315,17.233830845771145
7.842364532019705,16.995024875621894
8.630541871921181,16.756218905472636
9.497536945812808,16.437810945273633
10.364532019704434,16.278606965174127
11.152709359605911,16.11940298507463
12.098522167487685,15.800995024875618
12.886699507389162,15.641791044776127
13.832512315270936,15.40298507462687
14.620689655172415,15.164179104477611
15.48768472906404,15.004975124378106
16.354679802955665,14.766169154228862
17.300492610837438,14.527363184079604
18.088669950738918,14.288557213930346
19.03448275862069,14.049751243781103
19.901477832512317,13.890547263681597
20.689655172413794,13.731343283582092
21.714285714285715,13.492537313432834
22.58128078817734,13.25373134328359
23.29064039408867,13.094527363184085
24.236453201970445,12.855721393034827
25.182266009852217,12.696517412935322
26.049261083743843,12.457711442786078
26.91625615763547,12.21890547263682
27.783251231527093,11.980099502487562
28.65024630541872,11.820895522388057
29.517241379310345,11.661691542288565
30.38423645320197,11.422885572139307
31.251231527093598,11.18407960199005
32.19704433497537,11.024875621890544
33.064039408866996,10.865671641791053
33.93103448275862,10.706467661691548
34.79802955665025,10.547263681592042
35.66502463054187,10.308457711442784
36.532019704433495,10.06965174129354
37.399014778325125,9.910447761194035
38.26600985221675,9.75124378109453
39.21182266009852,9.43283582089552
39.92118226600985,9.273631840796028
40.78817733990148,9.03482587064677
41.73399014778325,8.796019900497512
42.52216748768473,8.636815920398007
43.389162561576356,8.477611940298502
44.177339901477836,8.31840796019901
45.04433497536946,8.159203980099505
45.91133004926108,8.079601990049753
46.69950738916256,7.840796019900495
47.48768472906404,7.681592039800989
48.19704433497537,7.442786069651746
48.98522167487685,7.124378109452735
49.69458128078818,6.885572139303477
50.40394088669951,6.726368159203986
51.11330049261084,6.726368159203986
51.66502463054187,6.726368159203986
52.216748768472904,6.567164179104481
52.689655172413794,6.567164179104481
52.926108374384235,6.487562189054728
53.241379310344826,6.407960199004975
53.320197044334975,6.328358208955223
53.399014778325125,6.567164179104481
53.399014778325125,6.885572139303477
53.399014778325125,7.203980099502488
53.241379310344826,7.522388059701498
53.083743842364534,7.840796019900495
52.926108374384235,8.0
52.76847290640394,8.159203980099505
52.610837438423644,8.398009950248763
52.3743842364532,8.557213930348254
52.29556650246305,8.636815920398007
52.216748768472904,8.796019900497512
52.216748768472904,8.955223880597018
52.29556650246305,9.353233830845767
52.29556650246305,9.990049751243788
52.45320197044335,10.865671641791053
52.610837438423644,11.741293532338304
52.76847290640394,12.616915422885569
52.84729064039409,13.492537313432834
52.926108374384235,14.368159203980099
53.083743842364534,15.323383084577117
53.241379310344826,16.19900497512438
53.399014778325125,17.154228855721392
