x,y
36.3921568627451,82.27450980392157
36.31372549019608,82.11764705882354
36.3921568627451,81.49019607843137
36.470588235294116,80.54901960784314
36.470588235294116,79.6078431372549
36.549019607843135,78.74509803921569
36.549019607843135,77.80392156862744
36.549019607843135,76.86274509803921
36.627450980392155,75.92156862745098
36.705882352941174,75.05882352941177
36.78431372549019,74.11764705882354
36.78431372549019,73.17647058823529
36.78431372549019,72.23529411764706
36.86274509803921,71.29411764705883
36.86274509803921,70.43137254901961
36.78431372549019,69.49019607843137
36.78431372549019,68.62745098039215
36.78431372549019,67.68627450980392
36.78431372549019,66.82352941176471
36.86274509803921,65.9607843137255
36.94117647058823,65.09803921568627
36.94117647058823,64.31372549019608
37.01960784313725,63.6078431372549
37.09803921568627,62.82352941176471
37.1764705882353,62.19607843137255
37.1764705882353,61.72549019607843
37.1764705882353,61.25490196078431
37.01960784313725,61.01960784313725
37.09803921568627,60.94117647058823
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.09803921568627,60.94117647058823
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.1764705882353,61.01960784313725
37.01960784313725,61.01960784313725
37.01960784313725,60.94117647058823
37.01960784313725,61.01960784313725
37.01960784313725,60.94117647058823
37.09803921568627,60.94117647058823
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.01960784313725,60.94117647058823
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.01960784313725,60.94117647058823
37.01960784313725,61.01960784313725
37.01960784313725,60.94117647058823
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.01960784313725,60.94117647058823
37.09803921568627,61.01960784313725
37.09803921568627,60.94117647058823
37.01960784313725,60.94117647058823
37.09803921568627,60.94117647058823
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.01960784313725,60.94117647058823
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.1764705882353,61.01960784313725
37.09803921568627,61.01960784313725
37.1764705882353,61.01960784313725
37.09803921568627,61.01960784313725
37.1764705882353,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.1764705882353,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.01960784313725,60.94117647058823
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.01960784313725,60.94117647058823
37.09803921568627,60.94117647058823
37.09803921568627,61.01960784313725
37.01960784313725,61.01960784313725
37.09803921568627,61.01960784313725
37.1764705882353,61.01960784313725
