x,y
40.78817733990148,74.70646766169155
40.63054187192118,74.38805970149254
40.55172413793103,73.75124378109453
40.55172413793103,72.87562189054727
40.63054187192118,72.0
40.55172413793103,70.88557213930348
40.55172413793103,69.93034825870647
40.39408866995074,69.05472636815921
40.47290640394089,68.09950248756219
40.55172413793103,67.06467661691542
40.55172413793103,66.18905472636816
40.39408866995074,65.23383084577114
40.31527093596059,64.11940298507463
40.39408866995074,63.243781094527364
40.39408866995074,62.208955223880594
40.31527093596059,61.25373134328358
40.1576354679803,60.13930348258707
40.1576354679803,59.2636815920398
40.23645320197044,58.308457711442784
40.23645320197044,57.27363184079602
40.23645320197044,56.398009950248756
40.07881773399015,55.442786069651746
40.1576354679803,54.407960199004975
40.1576354679803,53.373134328358205
40.23645320197044,52.49751243781095
40.1576354679803,51.54228855721393
40.07881773399015,50.507462686567166
40.07881773399015,49.472636815920396
40.1576354679803,48.59701492537313
40.1576354679803,47.56218905472637
40.07881773399015,46.527363184079604
40.0,45.57213930348259
40.0,44.616915422885576
40.1576354679803,43.50248756218905
40.1576354679803,42.54726368159204
40.0,41.51243781094527
40.0,40.47761194029851
40.0,39.52238805970149
40.0,38.56716417910448
40.0,37.61194029850746
40.0,36.49751243781095
39.92118226600985,35.62189054726368
40.0,34.58706467661692
40.0,33.55223880597015
40.0,32.67661691542288
39.84236453201971,31.64179104477612
39.84236453201971,30.686567164179102
39.84236453201971,29.65174129353234
39.84236453201971,28.69651741293532
39.84236453201971,27.820895522388064
39.76354679802956,26.786069651741293
39.68472906403941,25.830845771144283
39.76354679802956,24.796019900497512
39.84236453201971,23.840796019900502
39.84236453201971,22.72636815920398
39.76354679802956,21.85074626865672
39.68472906403941,20.81592039800995
39.68472906403941,19.781094527363187
39.68472906403941,18.82587064676617
39.68472906403941,17.870646766169152
39.68472906403941,16.83582089552239
39.68472906403941,15.880597014925371
39.68472906403941,15.004975124378106
39.68472906403941,13.97014925373135
39.68472906403941,13.014925373134332
39.60591133004926,12.059701492537314
39.60591133004926,11.18407960199005
39.52709359605911,10.228855721393032
39.52709359605911,9.273631840796028
39.44827586206897,8.477611940298502
39.29064039408867,7.601990049751251
39.29064039408867,6.646766169154233
39.29064039408867,5.850746268656721
39.29064039408867,5.134328358208961
39.29064039408867,4.1791044776119435
39.29064039408867,3.383084577114431
39.29064039408867,2.8258706467661767
39.36945812807882,2.1890547263681555
39.29064039408867,1.631840796019901
39.29064039408867,1.233830845771152
39.21182266009852,1.0746268656716467
39.29064039408867,0.9154228855721414
39.29064039408867,0.9154228855721414
39.29064039408867,0.995024875621894
