Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.8082,0.822,2.197,0.822
2.8084,0.8,2.197,0.822
2.8086,0.898,2.1975,0.898
2.8088,0.774,2.197,0.898
2.8090,0.796,2.1975,0.898
2.8092,0.752,2.197,0.898
2.8094,0.822,2.197,0.898
2.8096,0.918,2.197,0.918
2.8098,0.718,2.1975,0.918
2.8100,0.876,2.1975,0.918
2.8102,0.97,2.1975,0.97
2.8104,0.638,2.197,0.97
2.8106,0.918,2.1975,0.97
2.8108,0.68,2.197,0.97
2.8110,0.858,2.1975,0.97
2.8112,0.944,2.1975,0.97
2.8114,0.778,2.1975,0.97
2.8116,0.634,2.197,0.97
2.8118,0.882,2.1975,0.97
2.8120,0.8,2.197,0.97
2.8122,0.902,2.1975,0.97
2.8124,0.724,2.1975,0.97
2.8126,0.854,2.1975,0.97
2.8128,0.774,2.1975,0.97
2.8130,0.918,2.1975,0.97
2.8132,0.662,2.1975,0.97
2.8134,1.002,2.1975,1.002
2.8136,0.834,2.1975,1.002
2.8138,0.668,2.197,1.002
2.8140,0.73,2.1975,1.002
2.8142,1.032,2.198,1.032
2.8144,0.578,2.197,1.032
2.8146,0.962,2.1975,1.032
2.8148,0.768,2.1975,1.032
2.8150,0.796,2.197,1.032
2.8152,0.838,2.1975,1.032
2.8154,0.736,2.197,1.032
2.8156,0.904,2.197,1.032
2.8158,0.82,2.1975,1.032
2.8160,0.972,2.1975,1.032
2.8162,0.62,2.197,1.032
2.8164,0.88,2.197,1.032
2.8166,0.76,2.197,1.032
2.8168,0.86,2.1975,1.032
2.8170,0.866,2.1975,1.032
2.8172,0.79,2.1975,1.032
2.8174,0.806,2.1975,1.032
2.8176,0.792,2.1975,1.032
2.8178,0.806,2.1975,1.032
2.8180,0.852,2.197,1.032
2.8182,0.842,2.1975,1.032
2.8184,0.752,2.197,1.032
2.8186,0.936,2.1975,1.032
2.8188,0.808,2.1975,1.032
2.8190,0.71,2.197,1.032
2.8192,0.97,2.1975,1.032
2.8194,0.694,2.197,1.032
2.8196,0.724,2.197,1.032
2.8198,0.962,2.1975,1.032
2.8200,0.664,2.197,1.032
2.8202,0.842,2.197,1.032
2.8204,0.854,2.197,1.032
2.8206,0.838,2.1975,1.032
2.8208,0.766,2.1975,1.032
2.8210,0.796,2.1975,1.032
2.8212,0.906,2.1975,1.032
2.8214,0.714,2.1975,1.032
2.8216,0.894,2.1975,1.032
2.8218,0.73,2.197,1.032
2.8220,0.796,2.1975,1.032
2.8222,0.91,2.1975,1.032
2.8224,0.8,2.1975,1.032
2.8226,0.846,2.197,1.032
2.8228,0.68,2.1975,1.032
2.8230,0.95,2.197,1.032
2.8232,0.722,2.1975,1.032
2.8234,0.888,2.197,1.032
2.8236,0.784,2.197,1.032
2.8238,0.768,2.1975,1.032
2.8240,0.768,2.197,1.032
2.8242,1.002,2.1975,1.032
2.8244,0.752,2.197,1.032
2.8246,0.874,2.1975,1.032
2.8248,0.782,2.1975,1.032
2.8250,0.692,2.197,1.032
2.8252,0.86,2.197,1.032
2.8254,0.82,2.1975,1.032
2.8256,0.724,2.197,1.032
2.8258,0.914,2.1975,1.032
2.8260,0.748,2.1975,1.032
2.8262,0.774,2.197,1.032
2.8264,0.85,2.1975,1.032
2.8266,0.864,2.1975,1.032
2.8268,0.902,2.1975,1.032
2.8270,0.706,2.1975,1.032
2.8272,0.874,2.197,1.032
2.8274,0.67,2.1975,1.032
2.8276,0.992,2.1975,1.032
2.8278,0.806,2.1975,1.032
2.8280,0.694,2.1975,1.032
2.8282,0.89,2.197,1.032
2.8284,0.686,2.197,1.032
2.8286,0.974,2.197,1.032
2.8288,0.688,2.197,1.032
2.8290,0.836,2.197,1.032
2.8292,0.822,2.1975,1.032
2.8294,0.826,2.1975,1.032
2.8296,0.792,2.1975,1.032
2.8298,0.808,2.197,1.032
2.8300,0.822,2.1975,1.032
2.8302,0.718,2.1975,1.032
2.8304,0.83,2.197,1.032
2.8306,0.852,2.197,1.032
2.8308,0.86,2.1975,1.032
2.8310,0.778,2.1975,1.032
2.8312,0.776,2.1975,1.032
2.8314,0.958,2.1975,1.032
2.8316,0.708,2.1975,1.032
2.8318,0.782,2.197,1.032
2.8320,1.034,2.1975,1.034
2.8322,0.672,2.1975,1.034
2.8324,0.804,2.1975,1.034
2.8326,0.748,2.197,1.034
2.8328,0.744,2.197,1.034
2.8330,0.866,2.1975,1.034
2.8332,0.966,2.197,1.034
2.8334,0.694,2.1975,1.034
2.8336,0.792,2.1975,1.034
2.8338,0.808,2.197,1.034
2.8340,0.784,2.1975,1.034
2.8342,0.756,2.1975,1.034
2.8344,0.988,2.1975,1.034
2.8346,0.82,2.1975,1.034
2.8348,0.768,2.197,1.034
2.8350,0.806,2.197,1.034
2.8352,0.842,2.197,1.034
2.8354,0.77,2.197,1.034
2.8356,0.92,2.1975,1.034
2.8358,0.684,2.197,1.034
2.8360,0.808,2.197,1.034
2.8362,0.728,2.1975,1.034
2.8364,0.894,2.197,1.034
2.8366,0.786,2.197,1.034
2.8368,0.924,2.1975,1.034
2.8370,0.798,2.1975,1.034
2.8372,0.648,2.1975,1.034
2.8374,0.902,2.1975,1.034
2.8376,0.844,2.1975,1.034
2.8378,0.89,2.1975,1.034
2.8380,0.748,2.1975,1.034
2.8382,0.73,2.1975,1.034
2.8384,0.768,2.197,1.034
2.8386,1.008,2.1975,1.034
2.8388,0.626,2.1975,1.034
2.8390,0.82,2.197,1.034
2.8392,0.914,2.1975,1.034
2.8394,0.776,2.1975,1.034
2.8396,0.702,2.197,1.034
2.8398,0.858,2.197,1.034
2.8400,0.806,2.1975,1.034
2.8402,0.97,2.1975,1.034
2.8404,0.632,2.197,1.034
2.8406,0.836,2.197,1.034
2.8408,0.774,2.1975,1.034
2.8410,0.866,2.197,1.034
2.8412,0.782,2.1975,1.034
2.8414,0.828,2.197,1.034
2.8416,0.902,2.1975,1.034
2.8418,0.77,2.1975,1.034
2.8420,0.776,2.197,1.034
2.8422,0.748,2.1975,1.034
2.8424,0.812,2.1975,1.034
2.8426,0.936,2.1975,1.034
2.8428,0.762,2.197,1.034
2.8430,0.766,2.1975,1.034
2.8432,0.796,2.197,1.034
2.8434,0.888,2.1975,1.034
2.8436,2.682,2.183,2.682
2.8438,108,2.197,108
2.8440,139.5,2.197,139.5
2.8442,139,2.197,139.5
2.8444,136,2.1965,139.5
2.8446,133,2.197,139.5
2.8448,129,2.197,139.5
2.8450,127,2.197,139.5
2.8452,125,2.197,139.5
2.8454,126.5,2.197,139.5
2.8456,125.5,2.197,139.5
2.8458,125,2.1965,139.5
2.8460,124.5,2.1965,139.5
2.8462,122.5,2.197,139.5
2.8464,120.5,2.197,139.5
2.8466,117.5,2.197,139.5
2.8468,122.5,2.197,139.5
2.8470,119,2.197,139.5
2.8472,116.5,2.1965,139.5
2.8474,115.5,2.197,139.5
2.8476,113,2.197,139.5
2.8478,109,2.197,139.5
2.8480,105.5,2.197,139.5
2.8482,106,2.1975,139.5
2.8484,103.5,2.197,139.5
2.8486,103.5,2.197,139.5
2.8488,106,2.197,139.5
2.8490,107.5,2.197,139.5
2.8492,109,2.197,139.5
2.8494,104.5,2.197,139.5
2.8496,96.5,2.197,139.5
2.8498,94,2.197,139.5
2.8500,95,2.197,139.5
2.8502,98,2.197,139.5
2.8504,96.5,2.197,139.5
2.8506,96,2.197,139.5
2.8508,95,2.1965,139.5
2.8510,93,2.1975,139.5
2.8512,88,2.197,139.5
2.8514,87.5,2.197,139.5
2.8516,90,2.197,139.5
2.8518,92.5,2.1975,139.5
2.8520,93,2.197,139.5
2.8522,89.5,2.197,139.5
2.8524,82,2.197,139.5
2.8526,79,2.197,139.5
2.8528,81.5,2.197,139.5
2.8530,81,2.197,139.5
2.8532,84,2.197,139.5
2.8534,85,2.197,139.5
2.8536,77.5,2.197,139.5
2.8538,82,2.197,139.5
2.8540,85,2.197,139.5
2.8542,84.5,2.1975,139.5
2.8544,79,2.197,139.5
2.8546,75.5,2.1975,139.5
2.8548,72,2.197,139.5
2.8550,78.5,2.1975,139.5
2.8552,81,2.197,139.5
2.8554,77.5,2.197,139.5
2.8556,71,2.197,139.5
2.8558,68,2.197,139.5
2.8560,74.5,2.1975,139.5
2.8562,81,2.197,139.5
2.8564,79.5,2.197,139.5
2.8566,73,2.197,139.5
2.8568,70.5,2.197,139.5
2.8570,74,2.1975,139.5
2.8572,71,2.1975,139.5
2.8574,67,2.1975,139.5
2.8576,61,2.197,139.5
2.8578,66,2.197,139.5
2.8580,72.5,2.197,139.5
2.8582,68,2.1975,139.5
2.8584,64,2.197,139.5
2.8586,63.5,2.197,139.5
2.8588,66,2.197,139.5
2.8590,67.5,2.1965,139.5
2.8592,67,2.197,139.5
2.8594,63.5,2.197,139.5
2.8596,68,2.197,139.5
2.8598,68.5,2.1975,139.5
2.8600,60,2.1975,139.5
2.8602,54.5,2.197,139.5
2.8604,60.5,2.197,139.5
2.8606,62.5,2.197,139.5
2.8608,56.5,2.197,139.5
