Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
3.1498,0.872,2.197,0.872
3.1500,0.758,2.197,0.872
3.1502,0.96,2.1975,0.96
3.1504,0.896,2.197,0.96
3.1506,0.752,2.197,0.96
3.1508,0.802,2.197,0.96
3.1510,0.866,2.197,0.96
3.1512,0.922,2.1975,0.96
3.1514,0.828,2.197,0.96
3.1516,0.87,2.1975,0.96
3.1518,0.782,2.1975,0.96
3.1520,0.774,2.197,0.96
3.1522,0.818,2.1975,0.96
3.1524,0.918,2.1975,0.96
3.1526,0.886,2.1975,0.96
3.1528,0.81,2.1975,0.96
3.1530,0.742,2.197,0.96
3.1532,0.84,2.1975,0.96
3.1534,0.91,2.197,0.96
3.1536,0.918,2.1975,0.96
3.1538,0.716,2.1975,0.96
3.1540,0.866,2.1975,0.96
3.1542,0.788,2.197,0.96
3.1544,0.804,2.1975,0.96
3.1546,0.914,2.1975,0.96
3.1548,0.812,2.1975,0.96
3.1550,0.768,2.1975,0.96
3.1552,0.87,2.1975,0.96
3.1554,0.862,2.1975,0.96
3.1556,0.856,2.197,0.96
3.1558,0.752,2.1975,0.96
3.1560,0.934,2.197,0.96
3.1562,0.728,2.1975,0.96
3.1564,0.848,2.1975,0.96
3.1566,0.84,2.197,0.96
3.1568,0.902,2.197,0.96
3.1570,0.79,2.1975,0.96
3.1572,0.79,2.1975,0.96
3.1574,0.902,2.1975,0.96
3.1576,0.818,2.1975,0.96
3.1578,0.764,2.1975,0.96
3.1580,0.938,2.1975,0.96
3.1582,0.738,2.1975,0.96
3.1584,0.99,2.1975,0.99
3.1586,0.728,2.197,0.99
3.1588,0.866,2.197,0.99
3.1590,0.76,2.197,0.99
3.1592,0.926,2.1975,0.99
3.1594,0.78,2.197,0.99
3.1596,0.956,2.1975,0.99
3.1598,0.738,2.1975,0.99
3.1600,0.75,2.1975,0.99
3.1602,0.914,2.197,0.99
3.1604,0.884,2.1975,0.99
3.1606,0.802,2.1975,0.99
3.1608,0.76,2.197,0.99
3.1610,0.842,2.197,0.99
3.1612,0.826,2.1975,0.99
3.1614,0.93,2.197,0.99
3.1616,0.714,2.1975,0.99
3.1618,0.962,2.197,0.99
3.1620,0.824,2.1975,0.99
3.1622,0.774,2.197,0.99
3.1624,0.814,2.1975,0.99
3.1626,0.866,2.1975,0.99
3.1628,0.836,2.197,0.99
3.1630,0.806,2.197,0.99
3.1632,0.858,2.1975,0.99
3.1634,0.892,2.1975,0.99
3.1636,0.752,2.1975,0.99
3.1638,0.918,2.1975,0.99
3.1640,0.72,2.197,0.99
3.1642,0.88,2.197,0.99
3.1644,0.782,2.197,0.99
3.1646,0.962,2.1975,0.99
3.1648,0.738,2.197,0.99
3.1650,0.818,2.197,0.99
3.1652,0.932,2.1975,0.99
3.1654,0.884,2.1975,0.99
3.1656,0.742,2.1975,0.99
3.1658,0.902,2.197,0.99
3.1660,0.738,2.1975,0.99
3.1662,0.804,2.197,0.99
3.1664,0.97,2.1975,0.99
3.1666,0.758,2.1975,0.99
3.1668,0.87,2.1975,0.99
3.1670,0.866,2.1975,0.99
3.1672,0.666,2.1975,0.99
3.1674,0.914,2.197,0.99
3.1676,0.9,2.1975,0.99
3.1678,0.73,2.197,0.99
3.1680,0.972,2.1975,0.99
3.1682,0.706,2.197,0.99
3.1684,0.91,2.1975,0.99
3.1686,0.772,2.1975,0.99
3.1688,0.874,2.1975,0.99
3.1690,0.802,2.1975,0.99
3.1692,0.934,2.1975,0.99
3.1694,0.708,2.197,0.99
3.1696,0.962,2.197,0.99
3.1698,0.69,2.1975,0.99
3.1700,0.902,2.197,0.99
3.1702,0.832,2.1975,0.99
3.1704,0.776,2.197,0.99
3.1706,0.864,2.1975,0.99
3.1708,0.744,2.197,0.99
3.1710,0.888,2.1975,0.99
3.1712,0.916,2.1975,0.99
3.1714,0.824,2.1975,0.99
3.1716,0.78,2.1975,0.99
3.1718,0.786,2.197,0.99
3.1720,0.862,2.1975,0.99
3.1722,0.848,2.1975,0.99
3.1724,0.896,2.1975,0.99
3.1726,0.692,2.1975,0.99
3.1728,0.87,2.197,0.99
3.1730,0.96,2.198,0.99
3.1732,0.814,2.197,0.99
3.1734,0.776,2.197,0.99
3.1736,0.764,2.1975,0.99
3.1738,0.878,2.1975,0.99
3.1740,0.844,2.1975,0.99
3.1742,0.802,2.197,0.99
3.1744,0.904,2.1975,0.99
3.1746,0.788,2.1975,0.99
3.1748,0.886,2.1975,0.99
3.1750,0.75,2.197,0.99
3.1752,0.856,2.1975,0.99
3.1754,0.884,2.197,0.99
3.1756,0.772,2.1975,0.99
3.1758,0.81,2.197,0.99
3.1760,0.794,2.197,0.99
3.1762,0.904,2.1975,0.99
3.1764,0.788,2.1975,0.99
3.1766,0.872,2.1975,0.99
3.1768,0.818,2.1975,0.99
3.1770,0.84,2.1975,0.99
3.1772,0.9,2.1975,0.99
3.1774,0.766,2.197,0.99
