Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
5.2760,0.908,2.197,0.908
5.2762,0.726,2.1975,0.908
5.2764,0.756,2.197,0.908
5.2766,0.892,2.1975,0.908
5.2768,0.852,2.1975,0.908
5.2770,0.746,2.197,0.908
5.2772,0.784,2.1975,0.908
5.2774,0.892,2.197,0.908
5.2776,0.668,2.198,0.908
5.2778,0.896,2.197,0.908
5.2780,0.964,2.1975,0.964
5.2782,0.742,2.197,0.964
5.2784,0.914,2.1975,0.964
5.2786,0.696,2.197,0.964
5.2788,0.794,2.1975,0.964
5.2790,0.982,2.1975,0.982
5.2792,0.588,2.1975,0.982
5.2794,1.006,2.197,1.006
5.2796,0.642,2.1975,1.006
5.2798,1.002,2.197,1.006
5.2800,0.758,2.197,1.006
5.2802,0.856,2.1975,1.006
5.2804,0.776,2.197,1.006
5.2806,0.81,2.1975,1.006
5.2808,0.836,2.197,1.006
5.2810,0.83,2.197,1.006
5.2812,0.788,2.1975,1.006
5.2814,0.954,2.1975,1.006
5.2816,0.712,2.1975,1.006
5.2818,0.946,2.1975,1.006
5.2820,0.626,2.197,1.006
5.2822,0.976,2.1975,1.006
5.2824,0.636,2.1975,1.006
5.2826,0.808,2.1975,1.006
5.2828,0.856,2.197,1.006
5.2830,0.808,2.1975,1.006
5.2832,0.852,2.197,1.006
5.2834,0.726,2.1975,1.006
5.2836,0.922,2.1975,1.006
5.2838,0.814,2.1975,1.006
5.2840,0.756,2.1975,1.006
5.2842,0.768,2.1975,1.006
5.2844,1.004,2.1975,1.006
5.2846,0.716,2.1975,1.006
5.2848,0.754,2.1975,1.006
5.2850,0.892,2.197,1.006
5.2852,0.92,2.1975,1.006
5.2854,0.672,2.197,1.006
5.2856,0.786,2.1975,1.006
5.2858,0.824,2.1975,1.006
5.2860,0.856,2.1975,1.006
5.2862,0.8,2.1975,1.006
5.2864,0.86,2.1975,1.006
5.2866,0.806,2.1975,1.006
5.2868,0.912,2.1975,1.006
5.2870,0.698,2.1975,1.006
5.2872,0.854,2.1975,1.006
5.2874,0.772,2.1975,1.006
5.2876,0.62,2.197,1.006
5.2878,1.1,2.1975,1.1
5.2880,0.746,2.197,1.1
5.2882,0.768,2.197,1.1
5.2884,0.776,2.197,1.1
5.2886,0.916,2.1975,1.1
5.2888,0.862,2.1975,1.1
5.2890,0.72,2.197,1.1
5.2892,0.93,2.1975,1.1
5.2894,0.778,2.197,1.1
5.2896,0.824,2.198,1.1
5.2898,0.756,2.197,1.1
5.2900,0.846,2.1975,1.1
5.2902,0.832,2.1975,1.1
5.2904,0.69,2.197,1.1
5.2906,0.966,2.1975,1.1
5.2908,0.884,2.198,1.1
5.2910,0.668,2.1975,1.1
5.2912,0.846,2.1975,1.1
5.2914,0.866,2.197,1.1
5.2916,0.786,2.1975,1.1
5.2918,0.832,2.198,1.1
5.2920,0.84,2.1975,1.1
5.2922,0.63,2.1975,1.1
5.2924,0.944,2.1975,1.1
5.2926,0.84,2.1975,1.1
5.2928,0.836,2.1975,1.1
5.2930,0.794,2.1975,1.1
5.2932,0.768,2.1975,1.1
5.2934,0.93,2.1975,1.1
5.2936,0.748,2.197,1.1
5.2938,0.794,2.197,1.1
5.2940,0.852,2.197,1.1
5.2942,0.83,2.1975,1.1
5.2944,0.704,2.197,1.1
5.2946,0.846,2.1975,1.1
5.2948,0.892,2.1975,1.1
5.2950,0.816,2.1975,1.1
5.2952,0.844,2.1975,1.1
5.2954,0.738,2.197,1.1
5.2956,0.98,2.1975,1.1
5.2958,0.604,2.1975,1.1
5.2960,0.99,2.1975,1.1
5.2962,0.686,2.1975,1.1
5.2964,0.854,2.197,1.1
5.2966,0.696,2.1975,1.1
5.2968,0.988,2.1975,1.1
5.2970,0.764,2.1975,1.1
5.2972,0.8,2.1975,1.1
5.2974,0.816,2.197,1.1
5.2976,0.882,2.197,1.1
5.2978,0.788,2.197,1.1
5.2980,0.792,2.1975,1.1
5.2982,0.726,2.1975,1.1
5.2984,0.914,2.1975,1.1
5.2986,0.734,2.197,1.1
5.2988,0.95,2.1975,1.1
5.2990,0.758,2.1975,1.1
5.2992,0.778,2.1975,1.1
5.2994,0.862,2.1975,1.1
5.2996,0.742,2.197,1.1
5.2998,0.814,2.1975,1.1
5.3000,0.816,2.1975,1.1
5.3002,0.852,2.1975,1.1
5.3004,0.728,2.197,1.1
5.3006,0.856,2.1975,1.1
5.3008,0.83,2.197,1.1
5.3010,0.874,2.1975,1.1
5.3012,0.786,2.197,1.1
5.3014,0.81,2.1975,1.1
5.3016,0.874,2.198,1.1
5.3018,0.778,2.197,1.1
5.3020,0.832,2.1975,1.1
5.3022,0.788,2.197,1.1
5.3024,0.764,2.197,1.1
5.3026,0.87,2.1975,1.1
5.3028,0.856,2.1975,1.1
5.3030,0.734,2.1975,1.1
5.3032,0.778,2.197,1.1
5.3034,0.786,2.1975,1.1
5.3036,0.892,2.197,1.1
5.3038,0.724,2.197,1.1
5.3040,0.982,2.1975,1.1
5.3042,0.742,2.1975,1.1
5.3044,0.718,2.1975,1.1
5.3046,0.876,2.197,1.1
5.3048,0.836,2.197,1.1
5.3050,0.814,2.197,1.1
5.3052,0.898,2.1975,1.1
5.3054,0.686,2.1975,1.1
5.3056,0.792,2.1975,1.1
5.3058,0.904,2.1975,1.1
5.3060,0.81,2.1975,1.1
5.3062,0.758,2.1975,1.1
5.3064,0.968,2.1975,1.1
5.3066,0.708,2.1975,1.1
5.3068,0.836,2.197,1.1
5.3070,0.772,2.1975,1.1
5.3072,0.84,2.1975,1.1
5.3074,0.732,2.1975,1.1
5.3076,0.966,2.1975,1.1
5.3078,0.726,2.1975,1.1
5.3080,0.678,2.197,1.1
5.3082,1.05,2.1975,1.1
5.3084,0.688,2.1975,1.1
5.3086,0.732,2.197,1.1
5.3088,0.936,2.198,1.1
5.3090,0.832,2.197,1.1
5.3092,0.784,2.198,1.1
5.3094,0.786,2.1975,1.1
5.3096,0.792,2.1975,1.1
5.3098,0.936,2.198,1.1
5.3100,0.77,2.1975,1.1
5.3102,0.822,2.1975,1.1
5.3104,0.738,2.197,1.1
5.3106,0.882,2.198,1.1
5.3108,0.77,2.1975,1.1
5.3110,0.806,2.1975,1.1
5.3112,0.86,2.197,1.1
5.3114,0.75,2.1975,1.1
5.3116,0.86,2.1975,1.1
5.3118,0.822,2.1975,1.1
5.3120,0.78,2.197,1.1
5.3122,0.9,2.197,1.1
5.3124,0.726,2.1975,1.1
5.3126,0.892,2.1975,1.1
5.3128,0.756,2.1975,1.1
5.3130,0.86,2.197,1.1
5.3132,0.728,2.197,1.1
5.3134,0.822,2.1975,1.1
5.3136,0.83,2.197,1.1
5.3138,0.852,2.1975,1.1
5.3140,0.844,2.1975,1.1
5.3142,0.876,2.1975,1.1
5.3144,0.622,2.197,1.1
5.3146,0.874,2.1975,1.1
5.3148,0.944,2.1975,1.1
5.3150,0.788,2.1975,1.1
5.3152,0.754,2.1975,1.1
5.3154,0.768,2.1975,1.1
5.3156,0.724,2.1975,1.1
5.3158,0.784,2.197,1.1
5.3160,1.004,2.1895,1.1
5.3162,90,2.197,90
5.3164,139,2.1965,139
5.3166,138.5,2.197,139
5.3168,137.5,2.1965,139
5.3170,136,2.197,139
5.3172,134,2.197,139
5.3174,132,2.1965,139
5.3176,131.5,2.197,139
5.3178,128.5,2.197,139
5.3180,127,2.197,139
5.3182,126.5,2.197,139
5.3184,123.5,2.196,139
5.3186,130.5,2.1965,139
5.3188,124,2.197,139
5.3190,121.5,2.197,139
5.3192,119,2.197,139
5.3194,119,2.197,139
5.3196,118,2.197,139
5.3198,113,2.197,139
5.3200,112,2.197,139
5.3202,110.5,2.197,139
5.3204,112.5,2.197,139
5.3206,112,2.197,139
5.3208,107.5,2.197,139
5.3210,106.5,2.197,139
5.3212,105.5,2.197,139
5.3214,103,2.197,139
5.3216,97.5,2.197,139
5.3218,95,2.197,139
5.3220,95.5,2.197,139
5.3222,94,2.197,139
5.3224,98.5,2.197,139
5.3226,99.5,2.197,139
5.3228,95,2.1975,139
5.3230,94,2.197,139
5.3232,90,2.197,139
5.3234,90,2.197,139
5.3236,88,2.197,139
5.3238,89,2.197,139
5.3240,90.5,2.197,139
5.3242,92,2.197,139
5.3244,92.5,2.197,139
5.3246,83.5,2.197,139
5.3248,84.5,2.197,139
5.3250,83,2.198,139
5.3252,85.5,2.197,139
5.3254,84.5,2.197,139
5.3256,80.5,2.197,139
5.3258,75.5,2.197,139
5.3260,77,2.197,139
5.3262,79,2.197,139
5.3264,81,2.1975,139
5.3266,79,2.1975,139
5.3268,73,2.197,139
5.3270,74.5,2.197,139
5.3272,73.5,2.197,139
5.3274,78,2.197,139
5.3276,80,2.197,139
5.3278,72.5,2.1975,139
5.3280,68,2.1965,139
5.3282,71.5,2.197,139
5.3284,70,2.197,139
5.3286,71.5,2.197,139
5.3288,69,2.197,139
5.3290,65.5,2.197,139
5.3292,66.5,2.197,139
5.3294,71,2.197,139
5.3296,68,2.1975,139
5.3298,61.5,2.1975,139
5.3300,66.5,2.1975,139
5.3302,69,2.1975,139
5.3304,69.5,2.1975,139
5.3306,66.5,2.198,139
5.3308,62.5,2.1975,139
5.3310,67,2.197,139
5.3312,69,2.197,139
5.3314,60,2.1975,139
5.3316,52,2.197,139
5.3318,57,2.198,139
5.3320,63,2.1975,139
5.3322,61.5,2.1975,139
5.3324,53.5,2.1975,139
5.3326,59,2.197,139
5.3328,65.5,2.197,139
5.3330,65.5,2.197,139
5.3332,55.5,2.197,139
5.3334,57.5,2.197,139
5.3336,57,2.1975,139
5.3338,56,2.1975,139
5.3340,52,2.197,139
5.3342,54.5,2.197,139
5.3344,58.5,2.1975,139
5.3346,52,2.197,139
5.3348,51,2.197,139
5.3350,54.5,2.197,139
5.3352,59,2.197,139
5.3354,54.5,2.1975,139
5.3356,51.5,2.197,139
5.3358,56.5,2.1975,139
5.3360,51.5,2.1975,139
5.3362,44.5,2.197,139
5.3364,48.5,2.197,139
5.3366,56.5,2.198,139
5.3368,47.5,2.197,139
5.3370,48,2.197,139
5.3372,50.5,2.1975,139
5.3374,56,2.1985,139
5.3376,49,2.1985,139
5.3378,45,2.1975,139
5.3380,52.5,2.1975,139
5.3382,47.5,2.1975,139
5.3384,42.5,2.197,139
5.3386,49,2.197,139
5.3388,51,2.198,139
5.3390,42.5,2.197,139
5.3392,49,2.197,139
5.3394,55.5,2.197,139
5.3396,52,2.1975,139
5.3398,49.5,2.1975,139
5.3400,51.5,2.197,139
5.3402,46,2.1975,139
5.3404,36,2.197,139
5.3406,42,2.197,139
5.3408,46,2.1985,139
5.3410,37,2.1965,139
5.3412,42.5,2.197,139
5.3414,50.5,2.1975,139
5.3416,44.5,2.197,139
5.3418,40.5,2.197,139
5.3420,44.5,2.197,139
5.3422,41.5,2.1975,139
5.3424,39,2.197,139
5.3426,44.5,2.1975,139
5.3428,42.5,2.1975,139
5.3430,40.5,2.197,139
5.3432,44.5,2.197,139
5.3434,46,2.198,139
5.3436,39,2.197,139
5.3438,43.5,2.198,139
5.3440,39.5,2.1975,139
5.3442,30.15,2.197,139
5.3444,36.5,2.1965,139
5.3446,46.5,2.198,139
5.3448,35.5,2.197,139
5.3450,37,2.197,139
5.3452,48,2.1975,139
5.3454,42.5,2.197,139
5.3456,40,2.197,139
5.3458,40.5,2.197,139
5.3460,40,2.198,139
5.3462,36.5,2.197,139
5.3464,42,2.197,139
5.3466,37.5,2.197,139
5.3468,37.5,2.197,139
5.3470,45,2.1975,139
5.3472,42.5,2.1975,139
5.3474,41.5,2.1975,139
5.3476,44,2.1985,139
5.3478,33.5,2.198,139
5.3480,27.718,2.197,139
5.3482,35,2.1975,139
5.3484,32.142,2.197,139
5.3486,29.084,2.197,139
5.3488,39.5,2.197,139
5.3490,42.5,2.1975,139
5.3492,36,2.197,139
5.3494,39.5,2.198,139
5.3496,34,2.1975,139
5.3498,32.258,2.197,139
5.3500,37.5,2.197,139
5.3502,35.5,2.1975,139
5.3504,37,2.198,139
5.3506,40,2.1975,139
5.3508,37,2.1975,139
5.3510,35,2.198,139
5.3512,35.5,2.197,139
5.3514,28.628,2.198,139
5.3516,28.008,2.197,139
5.3518,36.5,2.1985,139
5.3520,27.376,2.197,139
5.3522,32.074,2.1965,139
5.3524,41.5,2.1985,139
