Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.7806,0.826,2.197,0.826
2.7808,0.764,2.1975,0.826
2.7810,0.752,2.197,0.826
2.7812,0.824,2.197,0.826
2.7814,0.794,2.197,0.826
2.7816,0.834,2.197,0.834
2.7818,0.796,2.197,0.834
2.7820,0.812,2.197,0.834
2.7822,0.864,2.1975,0.864
2.7824,0.884,2.1975,0.884
2.7826,0.646,2.1975,0.884
2.7828,0.854,2.1975,0.884
2.7830,0.756,2.197,0.884
2.7832,0.814,2.197,0.884
2.7834,0.828,2.1975,0.884
2.7836,0.874,2.1975,0.884
2.7838,0.626,2.1975,0.884
2.7840,0.944,2.1975,0.944
2.7842,0.806,2.1975,0.944
2.7844,0.776,2.1975,0.944
2.7846,0.844,2.1975,0.944
2.7848,0.84,2.1975,0.944
2.7850,0.82,2.1975,0.944
2.7852,0.744,2.197,0.944
2.7854,0.812,2.1975,0.944
2.7856,0.742,2.1975,0.944
2.7858,0.888,2.197,0.944
2.7860,0.756,2.1975,0.944
2.7862,0.824,2.1975,0.944
2.7864,0.768,2.197,0.944
2.7866,0.806,2.1975,0.944
2.7868,0.858,2.197,0.944
2.7870,0.766,2.1975,0.944
2.7872,1.012,2.1975,1.012
2.7874,0.698,2.197,1.012
2.7876,0.766,2.1975,1.012
2.7878,0.774,2.1975,1.012
2.7880,0.82,2.197,1.012
2.7882,0.726,2.1975,1.012
2.7884,0.842,2.1975,1.012
2.7886,0.842,2.1975,1.012
2.7888,0.938,2.1975,1.012
2.7890,0.712,2.1975,1.012
2.7892,0.85,2.1975,1.012
2.7894,0.832,2.1975,1.012
2.7896,0.752,2.1975,1.012
2.7898,0.75,2.197,1.012
2.7900,0.834,2.1975,1.012
2.7902,0.756,2.197,1.012
2.7904,0.926,2.1975,1.012
2.7906,0.706,2.1975,1.012
2.7908,0.856,2.1975,1.012
2.7910,0.766,2.1975,1.012
2.7912,0.918,2.1975,1.012
2.7914,0.758,2.1975,1.012
2.7916,0.76,2.1975,1.012
2.7918,0.836,2.1975,1.012
2.7920,0.902,2.1975,1.012
2.7922,0.714,2.1975,1.012
2.7924,0.864,2.1975,1.012
2.7926,0.774,2.197,1.012
2.7928,0.836,2.1975,1.012
2.7930,0.752,2.1975,1.012
2.7932,0.78,2.197,1.012
2.7934,0.772,2.1975,1.012
2.7936,0.874,2.1975,1.012
2.7938,0.76,2.1975,1.012
2.7940,0.804,2.197,1.012
2.7942,0.85,2.197,1.012
2.7944,0.776,2.1975,1.012
2.7946,0.828,2.1975,1.012
2.7948,0.788,2.1975,1.012
2.7950,0.814,2.197,1.012
2.7952,0.858,2.1975,1.012
2.7954,0.884,2.1975,1.012
2.7956,0.782,2.1975,1.012
2.7958,0.826,2.1975,1.012
2.7960,0.772,2.1975,1.012
2.7962,0.844,2.1975,1.012
2.7964,0.75,2.1975,1.012
2.7966,0.814,2.1975,1.012
2.7968,0.766,2.1975,1.012
2.7970,0.802,2.1975,1.012
2.7972,0.87,2.1975,1.012
2.7974,0.744,2.1975,1.012
2.7976,0.82,2.1975,1.012
2.7978,0.848,2.197,1.012
2.7980,0.726,2.197,1.012
