Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
3.0838,0.718,2.1975,0.718
3.0840,0.86,2.1975,0.86
3.0842,0.852,2.1975,0.86
3.0844,0.828,2.1975,0.86
3.0846,0.808,2.1975,0.86
3.0848,0.82,2.1975,0.86
3.0850,0.838,2.1975,0.86
3.0852,0.76,2.1975,0.86
3.0854,0.888,2.1975,0.888
3.0856,0.8,2.197,0.888
3.0858,0.73,2.197,0.888
3.0860,0.822,2.1975,0.888
3.0862,0.844,2.1975,0.888
3.0864,0.906,2.197,0.906
3.0866,0.692,2.1975,0.906
3.0868,0.956,2.1975,0.956
3.0870,0.774,2.1975,0.956
3.0872,0.762,2.197,0.956
3.0874,0.768,2.1975,0.956
3.0876,0.828,2.1975,0.956
3.0878,0.85,2.1975,0.956
3.0880,0.82,2.1975,0.956
3.0882,0.888,2.1975,0.956
3.0884,0.774,2.1975,0.956
3.0886,0.806,2.197,0.956
3.0888,0.814,2.1975,0.956
3.0890,0.814,2.1975,0.956
3.0892,0.834,2.1975,0.956
3.0894,0.79,2.1975,0.956
3.0896,0.868,2.197,0.956
3.0898,0.91,2.1975,0.956
3.0900,0.65,2.1975,0.956
3.0902,0.754,2.1975,0.956
3.0904,0.978,2.1975,0.978
3.0906,0.748,2.1975,0.978
3.0908,0.79,2.1975,0.978
3.0910,0.808,2.197,0.978
3.0912,0.876,2.198,0.978
3.0914,0.686,2.1975,0.978
3.0916,0.964,2.1975,0.978
3.0918,0.776,2.197,0.978
3.0920,0.862,2.1975,0.978
3.0922,0.776,2.1975,0.978
3.0924,0.828,2.197,0.978
3.0926,0.822,2.1975,0.978
3.0928,0.692,2.1975,0.978
3.0930,0.88,2.1975,0.978
3.0932,0.86,2.1975,0.978
3.0934,0.718,2.197,0.978
3.0936,0.99,2.198,0.99
3.0938,0.654,2.1975,0.99
3.0940,0.866,2.197,0.99
3.0942,0.828,2.197,0.99
3.0944,0.798,2.1975,0.99
3.0946,0.92,2.1975,0.99
3.0948,0.77,2.1975,0.99
3.0950,0.824,2.1975,0.99
3.0952,0.618,2.197,0.99
3.0954,1.048,2.1975,1.048
3.0956,0.882,2.1975,1.048
3.0958,0.692,2.1975,1.048
3.0960,0.862,2.1975,1.048
3.0962,0.648,2.1975,1.048
3.0964,0.888,2.1975,1.048
3.0966,0.892,2.197,1.048
3.0968,0.8,2.197,1.048
3.0970,0.866,2.197,1.048
3.0972,0.73,2.197,1.048
3.0974,0.88,2.1975,1.048
3.0976,0.86,2.1975,1.048
3.0978,0.73,2.1975,1.048
3.0980,0.858,2.1975,1.048
3.0982,0.67,2.1975,1.048
3.0984,0.988,2.1975,1.048
3.0986,0.71,2.1975,1.048
3.0988,0.888,2.1975,1.048
3.0990,0.816,2.1975,1.048
3.0992,0.85,2.1975,1.048
3.0994,0.64,2.1975,1.048
3.0996,0.862,2.1975,1.048
3.0998,0.948,2.198,1.048
3.1000,0.808,2.1975,1.048
3.1002,0.744,2.1975,1.048
3.1004,0.762,2.1975,1.048
3.1006,0.88,2.197,1.048
3.1008,0.804,2.197,1.048
3.1010,0.828,2.197,1.048
3.1012,0.608,2.1975,1.048
3.1014,1.034,2.1975,1.048
3.1016,0.79,2.197,1.048
3.1018,0.814,2.1975,1.048
3.1020,0.822,2.197,1.048
3.1022,0.86,2.1975,1.048
3.1024,0.804,2.1975,1.048
3.1026,0.76,2.197,1.048
3.1028,0.902,2.1975,1.048
3.1030,0.738,2.1975,1.048
3.1032,0.804,2.197,1.048
3.1034,0.798,2.1975,1.048
3.1036,0.774,2.197,1.048
3.1038,0.85,2.197,1.048
3.1040,0.842,2.1975,1.048
3.1042,0.776,2.197,1.048
3.1044,0.822,2.1975,1.048
3.1046,0.768,2.1975,1.048
3.1048,0.928,2.1975,1.048
3.1050,0.808,2.1975,1.048
3.1052,0.828,2.1975,1.048
3.1054,0.746,2.197,1.048
3.1056,0.708,2.1975,1.048
3.1058,0.994,2.197,1.048
3.1060,0.816,2.1975,1.048
3.1062,0.718,2.197,1.048
3.1064,0.744,2.197,1.048
3.1066,0.872,2.1975,1.048
3.1068,0.792,2.197,1.048
3.1070,0.904,2.1975,1.048
3.1072,0.752,2.1975,1.048
3.1074,0.846,2.1975,1.048
3.1076,0.842,2.1975,1.048
3.1078,0.768,2.197,1.048
3.1080,0.812,2.1975,1.048
3.1082,0.93,2.197,1.048
3.1084,0.664,2.198,1.048
3.1086,0.86,2.1975,1.048
3.1088,0.888,2.1975,1.048
3.1090,0.714,2.1975,1.048
3.1092,0.904,2.1975,1.048
3.1094,0.764,2.197,1.048
3.1096,0.672,2.197,1.048
3.1098,0.928,2.1975,1.048
3.1100,0.824,2.1975,1.048
3.1102,0.782,2.1975,1.048
3.1104,0.816,2.197,1.048
3.1106,0.854,2.197,1.048
3.1108,0.852,2.1975,1.048
3.1110,0.776,2.197,1.048
3.1112,0.74,2.1975,1.048
3.1114,0.904,2.197,1.048
3.1116,0.82,2.1975,1.048
3.1118,0.852,2.1975,1.048
3.1120,0.76,2.197,1.048
3.1122,0.86,2.197,1.048
3.1124,0.836,2.1975,1.048
3.1126,0.756,2.197,1.048
3.1128,0.904,2.1975,1.048
3.1130,0.744,2.197,1.048
3.1132,0.882,2.1975,1.048
3.1134,0.736,2.1975,1.048
3.1136,0.764,2.1975,1.048
3.1138,0.862,2.197,1.048
3.1140,0.774,2.1975,1.048
3.1142,0.91,2.1975,1.048
3.1144,0.786,2.197,1.048
3.1146,0.888,2.1975,1.048
3.1148,0.676,2.197,1.048
3.1150,0.842,2.1975,1.048
3.1152,0.918,2.1975,1.048
3.1154,0.866,2.197,1.048
3.1156,0.79,2.1975,1.048
3.1158,0.808,2.1975,1.048
3.1160,0.786,2.197,1.048
3.1162,0.852,2.1975,1.048
3.1164,0.798,2.1975,1.048
3.1166,0.914,2.1975,1.048
3.1168,0.724,2.1975,1.048
3.1170,0.866,2.197,1.048
3.1172,0.71,2.197,1.048
3.1174,0.778,2.1975,1.048
3.1176,0.876,2.1975,1.048
3.1178,0.642,2.1975,1.048
3.1180,0.956,2.1975,1.048
3.1182,0.782,2.197,1.048
3.1184,1.012,2.1975,1.048
3.1186,0.558,2.197,1.048
3.1188,0.972,2.197,1.048
3.1190,0.838,2.197,1.048
3.1192,0.774,2.1975,1.048
3.1194,0.694,2.1975,1.048
3.1196,0.948,2.197,1.048
3.1198,0.768,2.1975,1.048
3.1200,0.83,2.1975,1.048
3.1202,0.73,2.197,1.048
3.1204,0.846,2.1975,1.048
3.1206,0.846,2.1975,1.048
3.1208,0.824,2.1975,1.048
3.1210,0.794,2.197,1.048
3.1212,0.754,2.1975,1.048
3.1214,0.844,2.1975,1.048
3.1216,0.82,2.197,1.048
3.1218,0.756,2.1975,1.048
3.1220,0.96,2.1975,1.048
3.1222,0.708,2.1975,1.048
3.1224,0.702,2.197,1.048
3.1226,0.95,2.1975,1.048
3.1228,0.77,2.1975,1.048
3.1230,0.86,2.197,1.048
3.1232,0.858,2.1975,1.048
3.1234,0.838,2.1975,1.048
3.1236,0.722,2.1975,1.048
3.1238,0.874,2.1975,1.048
3.1240,0.76,2.1975,1.048
3.1242,0.732,2.1975,1.048
3.1244,0.912,2.1975,1.048
3.1246,0.812,2.1975,1.048
3.1248,0.722,2.197,1.048
3.1250,0.842,2.197,1.048
3.1252,0.806,2.1975,1.048
3.1254,0.83,2.197,1.048
3.1256,0.754,2.197,1.048
3.1258,0.86,2.1975,1.048
3.1260,0.836,2.1975,1.048
3.1262,0.812,2.1975,1.048
3.1264,0.708,2.1975,1.048
3.1266,0.858,2.197,1.048
3.1268,0.948,2.1975,1.048
3.1270,0.656,2.1975,1.048
3.1272,0.8,2.197,1.048
3.1274,0.88,2.1975,1.048
3.1276,0.852,2.1975,1.048
3.1278,0.854,2.1975,1.048
3.1280,0.846,2.1975,1.048
3.1282,0.684,2.1975,1.048
3.1284,0.936,2.1975,1.048
3.1286,0.752,2.197,1.048
3.1288,0.664,2.1975,1.048
3.1290,0.966,2.1975,1.048
3.1292,0.786,2.1975,1.048
3.1294,0.76,2.197,1.048
3.1296,0.792,2.1975,1.048
3.1298,0.844,2.1975,1.048
3.1300,0.862,2.1975,1.048
3.1302,0.8,2.1975,1.048
3.1304,0.804,2.1975,1.048
3.1306,0.792,2.197,1.048
3.1308,0.876,2.1975,1.048
3.1310,0.814,2.197,1.048
3.1312,0.844,2.198,1.048
3.1314,0.83,2.1975,1.048
3.1316,0.764,2.1975,1.048
3.1318,0.816,2.1975,1.048
3.1320,0.774,2.197,1.048
3.1322,0.768,2.197,1.048
3.1324,0.776,2.1975,1.048
3.1326,0.92,2.197,1.048
3.1328,0.724,2.197,1.048
3.1330,0.882,2.1975,1.048
3.1332,0.814,2.197,1.048
3.1334,0.868,2.1975,1.048
3.1336,0.828,2.198,1.048
3.1338,0.706,2.197,1.048
3.1340,0.828,2.1975,1.048
3.1342,0.836,2.1975,1.048
3.1344,0.914,2.1975,1.048
3.1346,0.73,2.1975,1.048
3.1348,0.692,2.1975,1.048
3.1350,0.952,2.1975,1.048
3.1352,0.746,2.1975,1.048
3.1354,0.822,2.1975,1.048
3.1356,0.744,2.197,1.048
3.1358,0.854,2.1975,1.048
3.1360,0.68,2.197,1.048
3.1362,0.906,2.1975,1.048
3.1364,0.888,2.1975,1.048
3.1366,0.76,2.1975,1.048
3.1368,0.79,2.197,1.048
3.1370,0.926,2.1975,1.048
3.1372,0.664,2.1975,1.048
3.1374,0.714,2.1975,1.048
3.1376,1.004,2.1975,1.048
3.1378,0.708,2.197,1.048
3.1380,0.828,2.1975,1.048
3.1382,0.782,2.197,1.048
3.1384,0.852,2.197,1.048
3.1386,0.844,2.1975,1.048
3.1388,0.836,2.197,1.048
3.1390,0.828,2.1975,1.048
3.1392,0.83,2.1975,1.048
3.1394,0.776,2.1975,1.048
3.1396,0.746,2.1975,1.048
3.1398,0.97,2.1975,1.048
3.1400,0.74,2.1975,1.048
3.1402,0.828,2.1975,1.048
