Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.2014,0.598,2.1975,0.598
2.2016,0.704,2.1975,0.704
2.2018,0.61,2.1975,0.704
2.2020,0.468,2.1975,0.704
2.2022,0.462,2.1975,0.704
2.2024,0.65,2.1975,0.704
2.2026,0.576,2.1975,0.704
2.2028,0.64,2.1975,0.704
2.2030,0.546,2.1975,0.704
2.2032,0.506,2.1975,0.704
2.2034,0.716,2.1975,0.716
2.2036,0.378,2.1975,0.716
2.2038,0.524,2.1975,0.716
2.2040,0.612,2.1975,0.716
2.2042,0.672,2.198,0.716
2.2044,0.566,2.198,0.716
2.2046,0.512,2.1975,0.716
2.2048,0.612,2.198,0.716
2.2050,0.576,2.1975,0.716
2.2052,0.44,2.1975,0.716
2.2054,0.582,2.198,0.716
2.2056,0.672,2.1975,0.716
2.2058,0.546,2.1975,0.716
2.2060,0.64,2.1975,0.716
2.2062,0.516,2.1975,0.716
2.2064,0.486,2.197,0.716
2.2066,0.546,2.198,0.716
2.2068,0.63,2.1975,0.716
2.2070,0.592,2.1975,0.716
2.2072,0.59,2.197,0.716
2.2074,0.53,2.1975,0.716
2.2076,0.492,2.1975,0.716
2.2078,0.58,2.1975,0.716
2.2080,0.544,2.1975,0.716
2.2082,0.656,2.1975,0.716
2.2084,0.568,2.198,0.716
2.2086,0.438,2.1975,0.716
2.2088,0.612,2.1975,0.716
2.2090,0.652,2.197,0.716
2.2092,0.5,2.1975,0.716
2.2094,0.588,2.1975,0.716
2.2096,0.452,2.1975,0.716
2.2098,0.68,2.1975,0.716
2.2100,0.532,2.1975,0.716
2.2102,0.546,2.1975,0.716
2.2104,0.464,2.197,0.716
2.2106,0.658,2.1975,0.716
2.2108,0.686,2.1975,0.716
2.2110,0.464,2.1975,0.716
2.2112,0.62,2.198,0.716
2.2114,0.482,2.1975,0.716
2.2116,0.618,2.198,0.716
2.2118,0.522,2.1975,0.716
2.2120,0.62,2.1975,0.716
2.2122,0.53,2.1975,0.716
2.2124,0.566,2.1975,0.716
2.2126,0.468,2.1975,0.716
2.2128,0.66,2.1975,0.716
2.2130,0.538,2.1975,0.716
2.2132,0.634,2.1975,0.716
2.2134,0.468,2.1975,0.716
2.2136,0.626,2.1975,0.716
2.2138,0.52,2.1975,0.716
2.2140,0.57,2.1975,0.716
2.2142,0.516,2.1975,0.716
