Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.7182,0.498,2.1975,0.498
2.7184,0.476,2.1975,0.498
2.7186,0.43,2.198,0.498
2.7188,0.534,2.1975,0.534
2.7190,0.34,2.1975,0.534
2.7192,0.594,2.197,0.594
2.7194,0.496,2.197,0.594
2.7196,0.57,2.1975,0.594
2.7198,0.442,2.1975,0.594
2.7200,0.574,2.1975,0.594
2.7202,0.48,2.1975,0.594
2.7204,0.574,2.1975,0.594
2.7206,0.468,2.197,0.594
2.7208,0.484,2.1975,0.594
2.7210,0.436,2.197,0.594
2.7212,0.616,2.1975,0.616
2.7214,0.436,2.1975,0.616
2.7216,0.552,2.1975,0.616
2.7218,0.458,2.1975,0.616
2.7220,0.592,2.198,0.616
2.7222,0.39,2.197,0.616
2.7224,0.638,2.1975,0.638
2.7226,0.446,2.1975,0.638
2.7228,0.518,2.1975,0.638
2.7230,0.366,2.1975,0.638
2.7232,0.48,2.198,0.638
2.7234,0.558,2.1975,0.638
2.7236,0.48,2.1975,0.638
2.7238,0.578,2.197,0.638
2.7240,0.484,2.1975,0.638
2.7242,0.48,2.1975,0.638
2.7244,0.536,2.1975,0.638
2.7246,0.502,2.1975,0.638
2.7248,0.438,2.197,0.638
2.7250,0.488,2.1975,0.638
2.7252,0.62,2.1975,0.638
2.7254,0.514,2.1975,0.638
2.7256,0.476,2.1975,0.638
2.7258,0.39,2.1975,0.638
2.7260,0.504,2.1975,0.638
2.7262,0.572,2.1975,0.638
2.7264,0.572,2.197,0.638
2.7266,0.466,2.1975,0.638
2.7268,0.474,2.197,0.638
2.7270,0.384,2.1975,0.638
2.7272,0.564,2.1975,0.638
2.7274,0.526,2.1975,0.638
2.7276,0.55,2.1975,0.638
2.7278,0.422,2.1975,0.638
2.7280,0.676,2.1975,0.676
2.7282,0.386,2.197,0.676
2.7284,0.476,2.1975,0.676
2.7286,0.514,2.1975,0.676
2.7288,0.464,2.198,0.676
2.7290,0.504,2.1975,0.676
2.7292,0.518,2.1975,0.676
2.7294,0.482,2.1975,0.676
2.7296,0.558,2.1975,0.676
2.7298,0.406,2.197,0.676
2.7300,0.458,2.197,0.676
2.7302,0.618,2.197,0.676
2.7304,0.532,2.1975,0.676
2.7306,0.504,2.1975,0.676
2.7308,0.472,2.1975,0.676
2.7310,0.482,2.197,0.676
2.7312,0.55,2.1975,0.676
2.7314,0.498,2.198,0.676
2.7316,0.474,2.1975,0.676
2.7318,0.57,2.1975,0.676
2.7320,0.408,2.1975,0.676
2.7322,0.48,2.1975,0.676
2.7324,0.542,2.197,0.676
2.7326,0.544,2.1975,0.676
2.7328,0.4,2.1975,0.676
2.7330,0.55,2.197,0.676
2.7332,0.51,2.1975,0.676
2.7334,0.458,2.1975,0.676
2.7336,0.548,2.1975,0.676
2.7338,0.562,2.198,0.676
2.7340,0.348,2.1975,0.676
2.7342,0.488,2.1975,0.676
2.7344,0.574,2.197,0.676
2.7346,0.528,2.1975,0.676
2.7348,0.504,2.1975,0.676
2.7350,0.556,2.1975,0.676
2.7352,0.496,2.1975,0.676
2.7354,0.452,2.1975,0.676
2.7356,0.54,2.197,0.676
