Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
4.3012,1.782,2.198,1.782
4.3014,1.626,2.1975,1.782
4.3016,1.568,2.1975,1.782
4.3018,1.672,2.1975,1.782
4.3020,1.642,2.1975,1.782
4.3022,1.694,2.1975,1.782
4.3024,1.624,2.1975,1.782
4.3026,1.74,2.198,1.782
4.3028,1.656,2.1975,1.782
4.3030,1.564,2.1975,1.782
4.3032,1.662,2.198,1.782
4.3034,1.636,2.1975,1.782
4.3036,1.886,2.1985,1.886
4.3038,1.512,2.1975,1.886
4.3040,1.604,2.1975,1.886
4.3042,1.628,2.1975,1.886
4.3044,1.65,2.198,1.886
4.3046,1.604,2.1975,1.886
4.3048,1.744,2.1975,1.886
4.3050,1.582,2.198,1.886
4.3052,1.694,2.1975,1.886
4.3054,1.808,2.198,1.886
4.3056,1.41,2.1975,1.886
4.3058,1.68,2.1975,1.886
4.3060,1.67,2.1975,1.886
4.3062,1.654,2.1975,1.886
4.3064,1.716,2.197,1.886
4.3066,1.632,2.1975,1.886
4.3068,1.64,2.198,1.886
4.3070,1.722,2.198,1.886
4.3072,1.576,2.198,1.886
4.3074,1.696,2.1975,1.886
4.3076,1.688,2.1975,1.886
4.3078,1.636,2.198,1.886
4.3080,1.56,2.1975,1.886
4.3082,1.726,2.198,1.886
4.3084,1.732,2.1975,1.886
4.3086,1.506,2.1975,1.886
4.3088,1.646,2.198,1.886
4.3090,1.716,2.1975,1.886
4.3092,1.662,2.1975,1.886
4.3094,1.62,2.1975,1.886
4.3096,1.624,2.1975,1.886
4.3098,1.604,2.1975,1.886
4.3100,1.834,2.198,1.886
4.3102,1.538,2.198,1.886
4.3104,1.686,2.1975,1.886
4.3106,1.634,2.1975,1.886
4.3108,1.782,2.1975,1.886
4.3110,1.586,2.198,1.886
4.3112,1.646,2.1975,1.886
4.3114,1.616,2.198,1.886
4.3116,1.702,2.1975,1.886
4.3118,1.628,2.1975,1.886
4.3120,1.7,2.1975,1.886
4.3122,1.654,2.198,1.886
4.3124,1.536,2.1975,1.886
4.3126,1.708,2.1975,1.886
4.3128,1.67,2.1975,1.886
4.3130,1.574,2.1975,1.886
4.3132,1.692,2.198,1.886
4.3134,1.688,2.1975,1.886
4.3136,1.616,2.1975,1.886
4.3138,1.752,2.1975,1.886
4.3140,1.59,2.1975,1.886
4.3142,1.624,2.1975,1.886
4.3144,1.706,2.1975,1.886
4.3146,1.654,2.1975,1.886
4.3148,1.624,2.198,1.886
4.3150,1.552,2.1975,1.886
4.3152,1.796,2.198,1.886
4.3154,1.662,2.198,1.886
4.3156,1.7,2.1975,1.886
4.3158,1.534,2.1975,1.886
4.3160,1.688,2.197,1.886
4.3162,1.642,2.198,1.886
4.3164,1.77,2.1975,1.886
4.3166,1.616,2.1975,1.886
4.3168,1.634,2.1975,1.886
4.3170,1.522,2.198,1.886
4.3172,1.74,2.197,1.886
4.3174,1.684,2.198,1.886
4.3176,1.514,2.1975,1.886
4.3178,1.792,2.1975,1.886
4.3180,1.648,2.198,1.886
4.3182,1.596,2.1975,1.886
4.3184,1.626,2.1975,1.886
4.3186,1.636,2.1975,1.886
4.3188,1.776,2.1975,1.886
4.3190,1.588,2.198,1.886
4.3192,1.56,2.1975,1.886
4.3194,1.738,2.198,1.886
4.3196,1.666,2.1975,1.886
4.3198,1.684,2.198,1.886
4.3200,1.552,2.1975,1.886
4.3202,1.67,2.1975,1.886
4.3204,1.61,2.1975,1.886
4.3206,1.702,2.1975,1.886
4.3208,1.688,2.1975,1.886
4.3210,1.774,2.1975,1.886
4.3212,1.594,2.198,1.886
4.3214,1.596,2.198,1.886
4.3216,1.826,2.1975,1.886
4.3218,1.498,2.198,1.886
4.3220,1.576,2.1975,1.886
4.3222,1.702,2.198,1.886
4.3224,1.664,2.1975,1.886
4.3226,1.676,2.198,1.886
4.3228,1.696,2.198,1.886
4.3230,1.552,2.198,1.886
4.3232,1.782,2.1975,1.886
4.3234,1.616,2.1975,1.886
4.3236,1.618,2.198,1.886
4.3238,1.602,2.1975,1.886
4.3240,1.662,2.1975,1.886
4.3242,1.762,2.1975,1.886
4.3244,1.768,2.1975,1.886
4.3246,1.782,2.198,1.886
4.3248,1.746,2.1975,1.886
4.3250,1.926,2.198,1.926
4.3252,1.676,2.198,1.926
4.3254,1.842,2.1975,1.926
4.3256,1.676,2.1975,1.926
4.3258,1.88,2.1975,1.926
4.3260,1.632,2.198,1.926
4.3262,1.898,2.198,1.926
4.3264,1.784,2.198,1.926
4.3266,1.726,2.1975,1.926
4.3268,1.886,2.1975,1.926
4.3270,1.706,2.198,1.926
4.3272,1.864,2.1975,1.926
4.3274,1.722,2.197,1.926
4.3276,1.646,2.197,1.926
4.3278,1.812,2.1975,1.926
4.3280,1.82,2.1975,1.926
4.3282,1.94,2.198,1.94
4.3284,1.628,2.198,1.94
4.3286,1.778,2.1975,1.94
4.3288,1.798,2.1975,1.94
4.3290,1.636,2.1975,1.94
4.3292,1.97,2.1975,1.97
4.3294,1.664,2.1975,1.97
4.3296,1.768,2.198,1.97
4.3298,1.814,2.198,1.97
4.3300,1.866,2.1975,1.97
4.3302,1.858,2.1975,1.97
4.3304,1.664,2.1975,1.97
4.3306,1.786,2.1975,1.97
4.3308,1.796,2.198,1.97
4.3310,1.676,2.198,1.97
4.3312,1.932,2.198,1.97
4.3314,1.7,2.1975,1.97
4.3316,1.724,2.197,1.97
4.3318,1.86,2.1975,1.97
4.3320,1.746,2.1975,1.97
4.3322,1.744,2.1975,1.97
4.3324,1.808,2.1975,1.97
4.3326,1.724,2.198,1.97
4.3328,1.756,2.198,1.97
4.3330,1.918,2.1975,1.97
4.3332,1.684,2.198,1.97
4.3334,1.616,2.1975,1.97
4.3336,1.89,2.1975,1.97
4.3338,1.786,2.198,1.97
4.3340,2.01,2.1975,2.01
4.3342,1.91,2.1975,2.01
4.3344,1.898,2.1975,2.01
4.3346,2.174,2.1975,2.174
4.3348,1.774,2.1975,2.174
4.3350,2.228,2.198,2.228
4.3352,1.864,2.198,2.228
4.3354,1.828,2.1975,2.228
4.3356,1.886,2.198,2.228
4.3358,84,2.203,84
4.3360,23.916,2.1995,84
4.3362,20.16,2.1935,84
4.3364,81,2.2005,84
4.3366,6.528,2.1975,84
4.3368,84,2.203,84
4.3370,23.69,2.1985,84
4.3372,20.056,2.194,84
4.3374,81,2.2005,84
4.3376,6.5,2.1975,84
4.3378,83.5,2.2025,84
4.3380,23.986,2.1995,84
4.3382,19.866,2.1935,84
4.3384,80.5,2.2005,84
4.3386,6.484,2.1975,84
4.3388,83,2.2025,84
4.3390,23.638,2.1995,84
4.3392,19.762,2.194,84
4.3394,80.5,2.2005,84
4.3396,6.476,2.1975,84
4.3398,82.5,2.2025,84
4.3400,23.746,2.1985,84
4.3402,19.694,2.1935,84
4.3404,80,2.2005,84
4.3406,6.538,2.198,84
4.3408,82.5,2.203,84
4.3410,23.624,2.1995,84
4.3412,19.39,2.194,84
4.3414,79.5,2.201,84
4.3416,6.558,2.198,84
4.3418,82,2.203,84
4.3420,23.488,2.1985,84
4.3422,19.41,2.194,84
4.3424,79.5,2.2005,84
4.3426,6.402,2.1975,84
4.3428,82,2.203,84
4.3430,23.468,2.1985,84
4.3432,19.128,2.194,84
4.3434,79.5,2.2005,84
4.3436,6.5,2.1975,84
4.3438,81.5,2.203,84
4.3440,23.626,2.1995,84
4.3442,19.168,2.1935,84
4.3444,79,2.2005,84
4.3446,6.702,2.1975,84
4.3448,81.5,2.203,84
4.3450,23.566,2.1985,84
4.3452,2.526,2.1975,84
4.3454,1.786,2.1975,84
4.3456,1.874,2.198,84
4.3458,85.5,2.2025,85.5
4.3460,22.874,2.1995,85.5
4.3462,23.294,2.195,85.5
4.3464,78.5,2.2005,85.5
4.3466,6.244,2.198,85.5
4.3468,86,2.203,86
4.3470,22.95,2.1985,86
4.3472,23.436,2.195,86
4.3474,79,2.2005,86
4.3476,6.254,2.1975,86
4.3478,85.5,2.203,86
4.3480,22.704,2.1985,86
4.3482,23.09,2.1945,86
4.3484,77.5,2.2005,86
4.3486,6.1,2.198,86
4.3488,85.5,2.2035,86
4.3490,22.806,2.1985,86
4.3492,22.82,2.196,86
4.3494,77.5,2.2005,86
4.3496,5.968,2.1975,86
4.3498,85,2.203,86
4.3500,22.566,2.1995,86
4.3502,24.696,2.194,86
4.3504,87.5,2.2005,87.5
4.3506,7.048,2.198,87.5
4.3508,84.5,2.2025,87.5
4.3510,22.808,2.1995,87.5
4.3512,22.378,2.1945,87.5
4.3514,77.5,2.2005,87.5
4.3516,6.184,2.1975,87.5
4.3518,84,2.2025,87.5
4.3520,22.462,2.1985,87.5
4.3522,22.32,2.1945,87.5
4.3524,77.5,2.2005,87.5
4.3526,6.222,2.198,87.5
4.3528,91.5,2.203,91.5
4.3530,23.97,2.1985,91.5
4.3532,22.284,2.195,91.5
4.3534,76.5,2.2005,91.5
4.3536,6.262,2.1975,91.5
4.3538,83.5,2.203,91.5
4.3540,22.776,2.1985,91.5
4.3542,22.164,2.195,91.5
4.3544,76.5,2.2005,91.5
4.3546,6.292,2.1975,91.5
4.3548,82,2.203,91.5
4.3550,22.184,2.1985,91.5
4.3552,21.952,2.1935,91.5
4.3554,86.5,2.2005,91.5
4.3556,7.108,2.1975,91.5
4.3558,83.5,2.203,91.5
4.3560,25.574,2.1995,91.5
4.3562,18.518,2.1915,91.5
4.3564,85,2.2015,91.5
4.3566,7.124,2.1975,91.5
4.3568,83.5,2.2035,91.5
4.3570,25.55,2.1995,91.5
4.3572,20.972,2.194,91.5
4.3574,88.5,2.2005,91.5
4.3576,7.314,2.1975,91.5
4.3578,83.5,2.203,91.5
4.3580,25.61,2.1985,91.5
4.3582,18.442,2.1915,91.5
4.3584,82.5,2.2005,91.5
4.3586,7.012,2.198,91.5
4.3588,81.5,2.203,91.5
4.3590,24.944,2.1985,91.5
4.3592,18.31,2.1935,91.5
4.3594,83,2.2005,91.5
4.3596,6.884,2.1975,91.5
4.3598,81,2.203,91.5
4.3600,24.914,2.1995,91.5
4.3602,18.236,2.193,91.5
4.3604,82.5,2.201,91.5
4.3606,6.808,2.1975,91.5
4.3608,82.5,2.203,91.5
4.3610,25.68,2.1995,91.5
4.3612,18.07,2.1925,91.5
4.3614,82.5,2.2005,91.5
4.3616,6.944,2.198,91.5
4.3618,81,2.2035,91.5
4.3620,24.942,2.2,91.5
4.3622,18.13,2.193,91.5
4.3624,82,2.2005,91.5
4.3626,6.808,2.198,91.5
4.3628,79.5,2.2035,91.5
4.3630,24.556,2.1985,91.5
4.3632,17.05,2.193,91.5
4.3634,79,2.201,91.5
4.3636,6.674,2.1975,91.5
4.3638,80,2.203,91.5
4.3640,25.122,2.2,91.5
4.3642,18.038,2.193,91.5
4.3644,82,2.2005,91.5
4.3646,7.042,2.1975,91.5
4.3648,80.5,2.2025,91.5
4.3650,25.16,2.1995,91.5
4.3652,2.496,2.1975,91.5
4.3654,1.904,2.1975,91.5
4.3656,1.754,2.1975,91.5
4.3658,88.5,2.2025,91.5
4.3660,21.834,2.1985,91.5
4.3662,26.998,2.1965,91.5
4.3664,76,2.2005,91.5
4.3666,5.92,2.1975,91.5
4.3668,87,2.2025,91.5
4.3670,21.666,2.1995,91.5
4.3672,26.638,2.197,91.5
4.3674,76,2.2005,91.5
4.3676,5.852,2.1975,91.5
4.3678,97,2.2025,97
4.3680,23.518,2.1985,97
4.3682,27.118,2.1965,97
4.3684,76,2.2005,97
4.3686,6.088,2.1975,97
4.3688,87,2.2015,97
4.3690,21.766,2.198,97
4.3692,26.068,2.197,97
4.3694,72.5,2.2005,97
4.3696,5.732,2.198,97
