Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
4.0654,1.71,2.1975,1.71
4.0656,1.664,2.197,1.71
4.0658,1.834,2.197,1.834
4.0660,1.604,2.197,1.834
4.0662,1.78,2.197,1.834
4.0664,1.678,2.197,1.834
4.0666,1.632,2.1975,1.834
4.0668,1.822,2.1975,1.834
4.0670,1.622,2.1975,1.834
4.0672,1.68,2.197,1.834
4.0674,1.782,2.197,1.834
4.0676,1.602,2.197,1.834
4.0678,1.69,2.1975,1.834
4.0680,1.8,2.197,1.834
4.0682,1.502,2.197,1.834
4.0684,1.92,2.197,1.92
4.0686,1.686,2.1975,1.92
4.0688,1.596,2.1975,1.92
4.0690,1.684,2.197,1.92
4.0692,1.6,2.1975,1.92
4.0694,1.834,2.1975,1.92
4.0696,1.74,2.197,1.92
4.0698,1.678,2.1975,1.92
4.0700,1.678,2.197,1.92
4.0702,1.744,2.1975,1.92
4.0704,1.6,2.197,1.92
4.0706,1.77,2.1975,1.92
4.0708,1.624,2.1975,1.92
4.0710,1.76,2.197,1.92
4.0712,1.736,2.1975,1.92
4.0714,1.574,2.197,1.92
4.0716,1.812,2.197,1.92
4.0718,1.602,2.1975,1.92
4.0720,1.792,2.197,1.92
4.0722,1.758,2.197,1.92
4.0724,1.604,2.1975,1.92
4.0726,1.68,2.197,1.92
4.0728,1.71,2.197,1.92
4.0730,1.714,2.197,1.92
4.0732,1.732,2.1975,1.92
4.0734,1.596,2.197,1.92
4.0736,1.798,2.1975,1.92
4.0738,1.686,2.197,1.92
4.0740,1.69,2.197,1.92
4.0742,1.708,2.1975,1.92
4.0744,1.75,2.197,1.92
4.0746,1.646,2.197,1.92
4.0748,1.632,2.197,1.92
4.0750,1.75,2.197,1.92
4.0752,1.64,2.197,1.92
4.0754,1.78,2.1975,1.92
4.0756,1.694,2.197,1.92
4.0758,1.864,2.1975,1.92
4.0760,1.616,2.197,1.92
4.0762,1.758,2.1975,1.92
4.0764,1.544,2.197,1.92
4.0766,1.768,2.197,1.92
4.0768,1.65,2.1975,1.92
4.0770,1.684,2.197,1.92
4.0772,1.81,2.197,1.92
4.0774,1.662,2.197,1.92
4.0776,1.74,2.197,1.92
4.0778,1.634,2.197,1.92
4.0780,1.604,2.197,1.92
4.0782,1.804,2.197,1.92
4.0784,1.654,2.1975,1.92
4.0786,1.8,2.1975,1.92
4.0788,1.536,2.1975,1.92
4.0790,1.776,2.1975,1.92
4.0792,1.618,2.1975,1.92
4.0794,1.8,2.197,1.92
4.0796,1.662,2.1975,1.92
4.0798,1.724,2.1975,1.92
4.0800,1.69,2.197,1.92
4.0802,1.776,2.197,1.92
4.0804,1.662,2.197,1.92
4.0806,1.72,2.1975,1.92
4.0808,1.69,2.197,1.92
4.0810,1.686,2.197,1.92
4.0812,1.662,2.1975,1.92
