Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.9728,1.772,2.1975,1.772
2.9730,1.65,2.1975,1.772
2.9732,1.678,2.198,1.772
2.9734,1.776,2.198,1.776
2.9736,1.636,2.198,1.776
2.9738,1.652,2.1975,1.776
2.9740,1.704,2.198,1.776
2.9742,1.786,2.198,1.786
2.9744,1.678,2.1975,1.786
2.9746,1.618,2.198,1.786
2.9748,1.758,2.198,1.786
2.9750,1.63,2.1975,1.786
2.9752,1.822,2.1975,1.822
2.9754,1.598,2.1975,1.822
2.9756,1.852,2.1975,1.852
2.9758,1.634,2.1975,1.852
2.9760,1.648,2.1975,1.852
2.9762,1.81,2.1975,1.852
2.9764,1.612,2.198,1.852
2.9766,1.798,2.1975,1.852
2.9768,1.598,2.1975,1.852
2.9770,1.668,2.1975,1.852
2.9772,1.756,2.1975,1.852
2.9774,1.72,2.1975,1.852
2.9776,1.656,2.1975,1.852
2.9778,1.77,2.1975,1.852
2.9780,1.526,2.198,1.852
2.9782,1.9,2.197,1.9
2.9784,1.712,2.198,1.9
2.9786,1.758,2.198,1.9
2.9788,1.522,2.198,1.9
2.9790,1.716,2.1975,1.9
2.9792,1.682,2.198,1.9
2.9794,1.708,2.1975,1.9
2.9796,1.702,2.1975,1.9
2.9798,1.724,2.1975,1.9
2.9800,1.694,2.1975,1.9
2.9802,1.798,2.198,1.9
2.9804,1.604,2.1975,1.9
2.9806,1.694,2.1975,1.9
2.9808,1.788,2.1975,1.9
2.9810,1.586,2.1975,1.9
2.9812,1.748,2.1975,1.9
2.9814,1.718,2.1975,1.9
2.9816,1.75,2.1975,1.9
2.9818,1.688,2.1975,1.9
2.9820,1.674,2.1975,1.9
2.9822,1.6,2.198,1.9
2.9824,1.838,2.198,1.9
2.9826,1.652,2.1975,1.9
2.9828,1.746,2.198,1.9
2.9830,1.66,2.1975,1.9
2.9832,1.748,2.1975,1.9
2.9834,1.652,2.1975,1.9
2.9836,1.726,2.198,1.9
2.9838,1.71,2.1975,1.9
2.9840,1.754,2.1975,1.9
2.9842,1.698,2.1975,1.9
2.9844,1.814,2.1975,1.9
2.9846,1.724,2.1975,1.9
2.9848,1.87,2.1975,1.9
2.9850,1.86,2.1975,1.9
2.9852,1.862,2.198,1.9
2.9854,1.674,2.198,1.9
2.9856,1.912,2.1975,1.912
2.9858,1.776,2.198,1.912
2.9860,1.87,2.1975,1.912
2.9862,1.724,2.1975,1.912
2.9864,1.952,2.1975,1.952
2.9866,1.852,2.198,1.952
2.9868,1.746,2.1975,1.952
2.9870,1.822,2.198,1.952
2.9872,1.824,2.1975,1.952
2.9874,1.748,2.1975,1.952
2.9876,1.92,2.1975,1.952
2.9878,1.69,2.1975,1.952
2.9880,1.816,2.1975,1.952
2.9882,1.884,2.198,1.952
2.9884,1.9,2.1975,1.952
2.9886,1.682,2.1975,1.952
2.9888,1.966,2.198,1.966
2.9890,1.862,2.198,1.966
2.9892,1.718,2.1975,1.966
2.9894,1.89,2.198,1.966
2.9896,1.798,2.1975,1.966
2.9898,1.788,2.198,1.966
2.9900,1.878,2.198,1.966
2.9902,1.844,2.198,1.966
2.9904,1.786,2.1975,1.966
2.9906,1.818,2.1975,1.966
2.9908,1.814,2.1975,1.966
2.9910,1.926,2.198,1.966
2.9912,1.704,2.1975,1.966
2.9914,1.754,2.1975,1.966
2.9916,1.92,2.1975,1.966
2.9918,1.734,2.1975,1.966
2.9920,1.982,2.1975,1.982
