Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.9244,1.484,2.1975,1.484
2.9246,1.724,2.197,1.724
2.9248,1.574,2.197,1.724
2.9250,1.792,2.1975,1.792
2.9252,1.646,2.197,1.792
2.9254,1.534,2.1975,1.792
2.9256,1.776,2.1975,1.792
2.9258,1.624,2.1975,1.792
2.9260,1.708,2.197,1.792
2.9262,1.648,2.1975,1.792
2.9264,1.612,2.197,1.792
2.9266,1.684,2.1975,1.792
2.9268,1.532,2.1975,1.792
2.9270,1.702,2.197,1.792
2.9272,1.714,2.1975,1.792
2.9274,1.54,2.1975,1.792
2.9276,1.796,2.197,1.796
2.9278,1.686,2.1975,1.796
2.9280,1.52,2.197,1.796
2.9282,1.8,2.197,1.8
2.9284,1.566,2.197,1.8
2.9286,1.774,2.1975,1.8
2.9288,1.602,2.197,1.8
2.9290,1.662,2.197,1.8
2.9292,1.68,2.1975,1.8
2.9294,1.67,2.1975,1.8
2.9296,1.474,2.197,1.8
2.9298,1.77,2.197,1.8
2.9300,1.73,2.198,1.8
2.9302,1.618,2.1975,1.8
2.9304,1.676,2.1975,1.8
2.9306,1.65,2.197,1.8
2.9308,1.544,2.197,1.8
2.9310,1.596,2.197,1.8
2.9312,1.752,2.1975,1.8
2.9314,1.61,2.1975,1.8
2.9316,1.608,2.197,1.8
2.9318,1.762,2.1975,1.8
2.9320,1.668,2.1975,1.8
2.9322,1.656,2.197,1.8
2.9324,1.798,2.1975,1.8
2.9326,1.534,2.1975,1.8
2.9328,1.482,2.197,1.8
2.9330,1.76,2.197,1.8
2.9332,1.814,2.1975,1.814
2.9334,1.62,2.1975,1.814
2.9336,1.612,2.197,1.814
2.9338,1.668,2.198,1.814
2.9340,1.592,2.1975,1.814
2.9342,1.724,2.197,1.814
2.9344,1.64,2.1975,1.814
2.9346,1.708,2.197,1.814
2.9348,1.66,2.1975,1.814
2.9350,1.61,2.197,1.814
2.9352,1.702,2.1975,1.814
2.9354,1.634,2.1975,1.814
2.9356,1.588,2.1975,1.814
2.9358,1.774,2.1975,1.814
2.9360,1.536,2.197,1.814
2.9362,1.582,2.197,1.814
2.9364,1.694,2.1975,1.814
2.9366,1.71,2.1975,1.814
2.9368,1.588,2.1975,1.814
2.9370,1.678,2.1975,1.814
2.9372,1.684,2.197,1.814
2.9374,1.716,2.197,1.814
2.9376,1.65,2.1975,1.814
2.9378,1.656,2.197,1.814
2.9380,1.66,2.1975,1.814
2.9382,1.588,2.1975,1.814
2.9384,1.778,2.197,1.814
2.9386,1.572,2.1975,1.814
2.9388,1.68,2.197,1.814
2.9390,1.564,2.1975,1.814
2.9392,1.784,2.197,1.814
2.9394,1.6,2.197,1.814
2.9396,1.73,2.197,1.814
2.9398,1.592,2.197,1.814
2.9400,1.686,2.197,1.814
2.9402,1.54,2.1975,1.814
2.9404,1.738,2.1975,1.814
2.9406,1.672,2.1975,1.814
2.9408,1.77,2.1975,1.814
2.9410,1.58,2.197,1.814
2.9412,1.518,2.1975,1.814
2.9414,1.788,2.197,1.814
2.9416,1.698,2.197,1.814
2.9418,1.648,2.1975,1.814
2.9420,1.61,2.1975,1.814
2.9422,1.638,2.197,1.814
2.9424,1.67,2.1975,1.814
2.9426,1.73,2.1975,1.814
2.9428,1.596,2.197,1.814
2.9430,1.676,2.1975,1.814
2.9432,1.604,2.1975,1.814
2.9434,1.71,2.1975,1.814
2.9436,1.75,2.1975,1.814
2.9438,1.504,2.197,1.814
2.9440,1.73,2.197,1.814
2.9442,1.616,2.1975,1.814
2.9444,1.624,2.1975,1.814
2.9446,1.782,2.1975,1.814
2.9448,1.602,2.197,1.814
2.9450,1.676,2.198,1.814
2.9452,1.67,2.1975,1.814
2.9454,1.714,2.1975,1.814
2.9456,1.52,2.1975,1.814
2.9458,1.65,2.197,1.814
2.9460,1.634,2.197,1.814
2.9462,1.79,2.1975,1.814
2.9464,1.55,2.1975,1.814
2.9466,1.624,2.1975,1.814
2.9468,1.71,2.1975,1.814
2.9470,1.67,2.197,1.814
2.9472,1.646,2.1975,1.814
2.9474,1.702,2.197,1.814
2.9476,1.594,2.1975,1.814
2.9478,1.646,2.197,1.814
2.9480,1.69,2.1975,1.814
2.9482,1.61,2.197,1.814
2.9484,1.588,2.1975,1.814
2.9486,1.76,2.197,1.814
2.9488,1.642,2.197,1.814
2.9490,1.578,2.197,1.814
2.9492,1.728,2.197,1.814
2.9494,1.558,2.197,1.814
2.9496,1.686,2.197,1.814
2.9498,1.74,2.1975,1.814
2.9500,1.684,2.1975,1.814
2.9502,1.51,2.197,1.814
2.9504,1.778,2.197,1.814
2.9506,1.578,2.197,1.814
2.9508,1.684,2.197,1.814
2.9510,1.724,2.1975,1.814
2.9512,1.62,2.1975,1.814
2.9514,1.638,2.1975,1.814
2.9516,1.66,2.197,1.814
2.9518,1.616,2.197,1.814
2.9520,1.63,2.197,1.814
2.9522,1.676,2.198,1.814
2.9524,1.648,2.197,1.814
2.9526,1.702,2.1975,1.814
2.9528,1.684,2.197,1.814
2.9530,1.592,2.197,1.814
2.9532,1.672,2.1975,1.814
2.9534,1.62,2.1975,1.814
2.9536,1.762,2.1975,1.814
2.9538,1.558,2.197,1.814
2.9540,1.552,2.1975,1.814
2.9542,1.71,2.197,1.814
2.9544,1.782,2.1975,1.814
2.9546,1.618,2.1975,1.814
2.9548,1.542,2.197,1.814
2.9550,1.82,2.197,1.82
2.9552,1.574,2.1975,1.82
2.9554,1.662,2.197,1.82
2.9556,1.592,2.197,1.82
2.9558,1.684,2.197,1.82
2.9560,1.66,2.1975,1.82
2.9562,1.7,2.1975,1.82
2.9564,1.68,2.197,1.82
2.9566,1.65,2.197,1.82
2.9568,1.706,2.1975,1.82
2.9570,1.784,2.1975,1.82
2.9572,1.632,2.197,1.82
2.9574,1.616,2.1975,1.82
2.9576,1.852,2.1975,1.852
2.9578,1.736,2.1975,1.852
2.9580,1.732,2.1975,1.852
2.9582,1.864,2.1975,1.864
2.9584,1.638,2.197,1.864
2.9586,1.77,2.1975,1.864
2.9588,1.724,2.197,1.864
2.9590,1.856,2.1975,1.864
2.9592,1.736,2.197,1.864
2.9594,1.728,2.1975,1.864
2.9596,1.812,2.197,1.864
2.9598,1.888,2.1975,1.888
2.9600,1.792,2.197,1.888
2.9602,1.752,2.1975,1.888
2.9604,1.706,2.1975,1.888
2.9606,1.804,2.1975,1.888
2.9608,1.738,2.1975,1.888
2.9610,1.75,2.197,1.888
2.9612,1.812,2.1975,1.888
2.9614,1.706,2.1975,1.888
2.9616,1.73,2.197,1.888
2.9618,1.77,2.197,1.888
2.9620,1.866,2.197,1.888
2.9622,1.708,2.197,1.888
2.9624,1.888,2.1975,1.888
