Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
5.9548,1.624,2.1975,1.624
5.9550,1.644,2.198,1.644
5.9552,1.632,2.198,1.644
5.9554,1.632,2.1975,1.644
5.9556,1.696,2.1975,1.696
5.9558,1.718,2.198,1.718
5.9560,1.584,2.1975,1.718
5.9562,1.604,2.1975,1.718
5.9564,1.756,2.1975,1.756
5.9566,1.65,2.1975,1.756
5.9568,1.578,2.1975,1.756
5.9570,1.68,2.1975,1.756
5.9572,1.684,2.198,1.756
5.9574,1.688,2.1975,1.756
5.9576,1.62,2.198,1.756
5.9578,1.654,2.1975,1.756
5.9580,1.654,2.198,1.756
5.9582,1.608,2.1975,1.756
5.9584,1.658,2.1975,1.756
5.9586,1.756,2.198,1.756
5.9588,1.646,2.1975,1.756
5.9590,1.604,2.1975,1.756
5.9592,1.728,2.1975,1.756
5.9594,1.636,2.198,1.756
5.9596,1.682,2.198,1.756
5.9598,1.53,2.1975,1.756
5.9600,1.916,2.198,1.916
5.9602,1.496,2.1975,1.916
5.9604,1.568,2.1975,1.916
5.9606,1.732,2.1975,1.916
5.9608,1.704,2.1975,1.916
5.9610,1.628,2.198,1.916
5.9612,1.692,2.198,1.916
5.9614,1.706,2.197,1.916
5.9616,1.436,2.198,1.916
5.9618,1.85,2.1975,1.916
5.9620,1.57,2.1975,1.916
5.9622,1.668,2.1975,1.916
5.9624,1.636,2.198,1.916
5.9626,1.704,2.1975,1.916
5.9628,1.702,2.197,1.916
5.9630,1.516,2.198,1.916
5.9632,1.696,2.197,1.916
5.9634,1.712,2.1975,1.916
5.9636,1.646,2.1975,1.916
5.9638,1.704,2.1975,1.916
5.9640,1.552,2.1975,1.916
5.9642,1.842,2.198,1.916
5.9644,1.434,2.1975,1.916
5.9646,1.88,2.198,1.916
5.9648,1.424,2.197,1.916
5.9650,1.81,2.198,1.916
5.9652,1.592,2.198,1.916
5.9654,1.582,2.198,1.916
