Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.5436,1.716,2.1975,1.716
2.5438,1.74,2.197,1.74
2.5440,1.672,2.197,1.74
2.5442,1.542,2.197,1.74
2.5444,1.624,2.197,1.74
2.5446,1.728,2.197,1.74
2.5448,1.71,2.197,1.74
2.5450,1.642,2.197,1.74
2.5452,1.61,2.1975,1.74
2.5454,1.73,2.197,1.74
2.5456,1.728,2.197,1.74
2.5458,1.566,2.197,1.74
2.5460,1.67,2.197,1.74
2.5462,1.578,2.197,1.74
2.5464,1.844,2.197,1.844
2.5466,1.592,2.1975,1.844
2.5468,1.7,2.197,1.844
2.5470,1.61,2.197,1.844
2.5472,1.668,2.197,1.844
2.5474,1.63,2.197,1.844
2.5476,1.668,2.197,1.844
2.5478,1.61,2.197,1.844
2.5480,1.732,2.197,1.844
2.5482,1.664,2.197,1.844
2.5484,1.682,2.197,1.844
2.5486,1.708,2.197,1.844
2.5488,1.642,2.197,1.844
2.5490,1.664,2.197,1.844
2.5492,1.728,2.197,1.844
2.5494,1.57,2.197,1.844
2.5496,1.732,2.197,1.844
2.5498,1.566,2.197,1.844
2.5500,1.626,2.197,1.844
2.5502,1.814,2.197,1.844
2.5504,1.604,2.197,1.844
2.5506,1.682,2.1975,1.844
2.5508,1.646,2.197,1.844
2.5510,1.702,2.197,1.844
2.5512,1.632,2.197,1.844
2.5514,1.71,2.197,1.844
2.5516,1.78,2.1975,1.844
2.5518,1.724,2.197,1.844
2.5520,1.834,2.197,1.844
2.5522,1.638,2.197,1.844
2.5524,1.94,2.1975,1.94
2.5526,1.634,2.197,1.94
2.5528,1.918,2.197,1.94
2.5530,1.652,2.197,1.94
2.5532,1.858,2.197,1.94
2.5534,1.822,2.197,1.94
2.5536,1.656,2.197,1.94
2.5538,1.996,2.197,1.996
2.5540,1.676,2.197,1.996
2.5542,2.01,2.1975,2.01
2.5544,1.518,2.197,2.01
2.5546,1.838,2.197,2.01
2.5548,1.864,2.197,2.01
2.5550,1.75,2.197,2.01
2.5552,1.706,2.197,2.01
2.5554,1.856,2.197,2.01
2.5556,1.72,2.197,2.01
2.5558,1.82,2.197,2.01
2.5560,1.798,2.197,2.01
2.5562,1.838,2.197,2.01
2.5564,1.714,2.1975,2.01
2.5566,1.86,2.197,2.01
2.5568,1.752,2.197,2.01
2.5570,1.758,2.1975,2.01
2.5572,1.782,2.197,2.01
2.5574,1.76,2.197,2.01
2.5576,1.874,2.197,2.01
2.5578,1.708,2.197,2.01
