Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
4.1086,1.604,2.197,1.604
4.1088,1.726,2.197,1.726
4.1090,1.612,2.197,1.726
4.1092,1.716,2.197,1.726
4.1094,1.702,2.197,1.726
4.1096,1.592,2.1975,1.726
4.1098,1.664,2.197,1.726
4.1100,1.678,2.197,1.726
4.1102,1.656,2.197,1.726
4.1104,1.504,2.197,1.726
4.1106,1.68,2.1975,1.726
4.1108,1.786,2.197,1.786
4.1110,1.648,2.197,1.786
4.1112,1.602,2.1975,1.786
4.1114,1.634,2.197,1.786
4.1116,1.568,2.197,1.786
4.1118,1.68,2.197,1.786
4.1120,1.708,2.197,1.786
4.1122,1.636,2.1975,1.786
4.1124,1.56,2.197,1.786
4.1126,1.78,2.1975,1.786
4.1128,1.598,2.197,1.786
4.1130,1.732,2.197,1.786
4.1132,1.554,2.1975,1.786
4.1134,1.636,2.197,1.786
4.1136,1.656,2.197,1.786
4.1138,1.634,2.197,1.786
4.1140,1.61,2.197,1.786
4.1142,1.832,2.197,1.832
4.1144,1.552,2.197,1.832
4.1146,1.754,2.197,1.832
4.1148,1.58,2.197,1.832
4.1150,1.572,2.197,1.832
4.1152,1.772,2.197,1.832
4.1154,1.658,2.197,1.832
4.1156,1.666,2.197,1.832
4.1158,1.552,2.197,1.832
4.1160,1.678,2.197,1.832
4.1162,1.824,2.197,1.832
4.1164,1.56,2.197,1.832
4.1166,1.642,2.1975,1.832
4.1168,1.732,2.1975,1.832
4.1170,1.562,2.197,1.832
4.1172,1.642,2.197,1.832
4.1174,1.758,2.197,1.832
4.1176,1.632,2.197,1.832
4.1178,1.642,2.197,1.832
4.1180,1.772,2.197,1.832
4.1182,1.464,2.1975,1.832
4.1184,1.816,2.197,1.832
4.1186,1.59,2.197,1.832
4.1188,1.614,2.197,1.832
4.1190,1.678,2.197,1.832
4.1192,1.552,2.197,1.832
4.1194,1.738,2.197,1.832
4.1196,1.738,2.197,1.832
4.1198,1.626,2.197,1.832
4.1200,1.68,2.197,1.832
4.1202,1.746,2.197,1.832
4.1204,1.61,2.197,1.832
4.1206,1.648,2.197,1.832
4.1208,1.67,2.197,1.832
4.1210,1.66,2.197,1.832
4.1212,1.748,2.197,1.832
4.1214,1.542,2.197,1.832
4.1216,1.696,2.1975,1.832
4.1218,1.746,2.1975,1.832
4.1220,1.68,2.197,1.832
4.1222,1.636,2.1975,1.832
4.1224,1.678,2.197,1.832
4.1226,1.59,2.1975,1.832
4.1228,1.596,2.197,1.832
4.1230,1.726,2.197,1.832
4.1232,1.652,2.1975,1.832
4.1234,1.704,2.197,1.832
4.1236,1.7,2.197,1.832
4.1238,1.552,2.197,1.832
4.1240,1.628,2.197,1.832
4.1242,1.758,2.197,1.832
4.1244,1.598,2.197,1.832
4.1246,1.694,2.197,1.832
4.1248,1.776,2.1975,1.832
4.1250,1.534,2.1975,1.832
4.1252,1.648,2.197,1.832
4.1254,1.696,2.1975,1.832
4.1256,1.748,2.197,1.832
4.1258,1.508,2.197,1.832
4.1260,1.848,2.197,1.848
4.1262,1.464,2.197,1.848
4.1264,1.762,2.197,1.848
4.1266,1.612,2.197,1.848
4.1268,1.606,2.197,1.848
4.1270,1.726,2.1975,1.848
4.1272,1.708,2.197,1.848
4.1274,1.632,2.197,1.848
4.1276,1.574,2.1975,1.848
4.1278,1.688,2.197,1.848
4.1280,1.642,2.1975,1.848
4.1282,1.772,2.197,1.848
4.1284,1.408,2.197,1.848
4.1286,1.83,2.197,1.848
4.1288,1.712,2.1975,1.848
4.1290,1.568,2.197,1.848
4.1292,1.696,2.1975,1.848
4.1294,1.64,2.1975,1.848
4.1296,1.64,2.197,1.848
4.1298,1.588,2.197,1.848
4.1300,1.634,2.197,1.848
4.1302,1.818,2.197,1.848
4.1304,1.52,2.197,1.848
4.1306,1.724,2.197,1.848
4.1308,1.514,2.197,1.848
4.1310,1.822,2.197,1.848
4.1312,1.614,2.1975,1.848
4.1314,1.626,2.197,1.848
4.1316,1.562,2.197,1.848
4.1318,1.628,2.197,1.848
4.1320,1.71,2.197,1.848
4.1322,1.666,2.197,1.848
4.1324,1.582,2.197,1.848
4.1326,1.716,2.197,1.848
4.1328,1.78,2.1975,1.848
4.1330,1.436,2.197,1.848
4.1332,1.678,2.1975,1.848
4.1334,1.716,2.197,1.848
4.1336,1.632,2.1975,1.848
4.1338,1.678,2.197,1.848
4.1340,1.612,2.197,1.848
4.1342,1.832,2.1975,1.848
4.1344,1.49,2.197,1.848
4.1346,1.682,2.1975,1.848
4.1348,1.552,2.197,1.848
4.1350,1.746,2.1975,1.848
4.1352,1.776,2.1975,1.848
4.1354,1.582,2.197,1.848
4.1356,1.592,2.197,1.848
4.1358,1.514,2.197,1.848
4.1360,1.838,2.197,1.848
4.1362,1.602,2.1975,1.848
4.1364,1.62,2.197,1.848
4.1366,1.688,2.197,1.848
4.1368,1.786,2.197,1.848
4.1370,1.62,2.197,1.848
4.1372,1.562,2.197,1.848
4.1374,1.62,2.197,1.848
4.1376,1.75,2.197,1.848
4.1378,1.756,2.197,1.848
4.1380,1.49,2.197,1.848
4.1382,1.758,2.197,1.848
4.1384,1.644,2.1975,1.848
4.1386,1.708,2.197,1.848
4.1388,1.634,2.197,1.848
4.1390,1.672,2.197,1.848
4.1392,1.712,2.197,1.848
4.1394,1.538,2.197,1.848
4.1396,1.824,2.197,1.848
4.1398,1.666,2.197,1.848
4.1400,1.64,2.1975,1.848
4.1402,1.648,2.197,1.848
4.1404,1.938,2.197,1.938
4.1406,1.49,2.197,1.938
4.1408,1.874,2.1975,1.938
4.1410,1.772,2.197,1.938
4.1412,1.696,2.197,1.938
4.1414,1.84,2.197,1.938
4.1416,1.74,2.197,1.938
4.1418,1.756,2.197,1.938
4.1420,1.828,2.197,1.938
4.1422,1.768,2.197,1.938
4.1424,1.768,2.197,1.938
4.1426,1.844,2.197,1.938
4.1428,1.976,2.197,1.976
4.1430,1.462,2.197,1.976
4.1432,1.808,2.197,1.976
4.1434,1.746,2.1975,1.976
4.1436,1.786,2.197,1.976
4.1438,1.686,2.197,1.976
4.1440,1.814,2.1975,1.976
4.1442,1.96,2.197,1.976
4.1444,1.592,2.197,1.976
4.1446,1.716,2.197,1.976
4.1448,1.904,2.197,1.976
4.1450,1.656,2.1975,1.976
4.1452,1.884,2.197,1.976
4.1454,1.628,2.197,1.976
4.1456,1.87,2.1975,1.976
4.1458,1.734,2.197,1.976
4.1460,1.748,2.197,1.976
4.1462,1.808,2.1975,1.976
4.1464,1.732,2.197,1.976
4.1466,1.816,2.197,1.976
4.1468,1.702,2.197,1.976
4.1470,1.748,2.1975,1.976
4.1472,1.802,2.197,1.976
4.1474,1.816,2.197,1.976
4.1476,1.686,2.197,1.976
4.1478,1.742,2.197,1.976
4.1480,1.84,2.1975,1.976
4.1482,1.748,2.197,1.976
4.1484,1.726,2.197,1.976
4.1486,1.808,2.1975,1.976
4.1488,1.55,2.197,1.976
4.1490,1.814,2.197,1.976
4.1492,1.984,2.197,1.984
4.1494,1.56,2.197,1.984
4.1496,1.838,2.197,1.984
4.1498,1.786,2.197,1.984
4.1500,1.644,2.1975,1.984
4.1502,1.672,2.197,1.984
4.1504,1.908,2.197,1.984
4.1506,1.836,2.197,1.984
4.1508,1.934,2.197,1.984
4.1510,2.078,2.197,2.078
4.1512,1.806,2.197,2.078
4.1514,1.694,2.197,2.078
4.1516,83.5,2.2015,83.5
4.1518,59,2.2,83.5
4.1520,10.302,2.182,83.5
4.1522,124,2.2005,124
4.1524,17.992,2.1975,124
4.1526,83,2.2015,124
4.1528,58.5,2.1995,124
4.1530,10.316,2.182,124
4.1532,123.5,2.201,124
4.1534,17.838,2.198,124
4.1536,82.5,2.2015,124
4.1538,58.5,2.2,124
4.1540,10.116,2.182,124
4.1542,122.5,2.2005,124
4.1544,17.944,2.1985,124
4.1546,82,2.2015,124
4.1548,58.5,2.2,124
4.1550,10.024,2.182,124
4.1552,122,2.201,124
4.1554,17.826,2.198,124
4.1556,81,2.2015,124
4.1558,58.5,2.2,124
4.1560,9.958,2.182,124
4.1562,122,2.201,124
4.1564,18.034,2.198,124
4.1566,80.5,2.201,124
4.1568,58.5,2.2,124
4.1570,9.744,2.1815,124
4.1572,121.5,2.2005,124
4.1574,17.914,2.198,124
4.1576,79.5,2.201,124
4.1578,59,2.1995,124
4.1580,9.558,2.181,124
4.1582,120.5,2.2005,124
4.1584,17.886,2.198,124
4.1586,79,2.201,124
4.1588,58.5,2.2,124
4.1590,9.382,2.181,124
4.1592,119,2.2005,124
4.1594,17.692,2.198,124
4.1596,78.5,2.2025,124
4.1598,59,2.1995,124
4.1600,9.272,2.1805,124
4.1602,120,2.2005,124
4.1604,17.93,2.198,124
4.1606,78.5,2.201,124
4.1608,59.5,2.2,124
4.1610,9.27,2.1805,124
4.1612,120,2.201,124
4.1614,18.26,2.1975,124
4.1616,77,2.201,124
4.1618,58.5,2.2,124
4.1620,5.758,2.197,124
4.1622,1.898,2.196,124
4.1624,117,2.2015,124
4.1626,38.5,2.1985,124
4.1628,35.5,2.196,124
4.1630,110,2.2005,124
4.1632,11.842,2.197,124
4.1634,116,2.2025,124
4.1636,38.5,2.1985,124
4.1638,35,2.195,124
4.1640,111,2.2005,124
4.1642,11.944,2.197,124
4.1644,116.5,2.2025,124
4.1646,39,2.1995,124
4.1648,34.5,2.1945,124
4.1650,110,2.2005,124
4.1652,12.052,2.197,124
4.1654,116,2.2015,124
4.1656,39,2.1995,124
4.1658,34.5,2.1945,124
4.1660,110.5,2.2005,124
4.1662,12.008,2.197,124
4.1664,114.5,2.2015,124
4.1666,38.5,2.1985,124
4.1668,34,2.195,124
4.1670,110.5,2.2005,124
4.1672,11.9,2.197,124
4.1674,114,2.2015,124
4.1676,39,2.1995,124
4.1678,33.5,2.1945,124
4.1680,110.5,2.2005,124
4.1682,11.938,2.197,124
4.1684,129,2.2025,129
