Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.9908,1.606,2.197,1.606
2.9910,1.518,2.197,1.606
2.9912,1.776,2.197,1.776
2.9914,1.586,2.197,1.776
2.9916,1.504,2.197,1.776
2.9918,1.712,2.1975,1.776
2.9920,1.586,2.197,1.776
2.9922,1.518,2.197,1.776
2.9924,1.704,2.197,1.776
2.9926,1.614,2.1975,1.776
2.9930,1.616,2.197,1.776
2.9932,1.704,2.1975,1.776
2.9934,1.598,2.197,1.776
2.9936,1.632,2.197,1.776
2.9938,1.602,2.197,1.776
2.9940,1.76,2.1975,1.776
2.9942,1.562,2.1975,1.776
2.9944,1.632,2.197,1.776
2.9946,1.578,2.1975,1.776
2.9948,1.652,2.197,1.776
2.9950,1.602,2.197,1.776
2.9952,1.554,2.1975,1.776
2.9954,1.774,2.197,1.776
2.9956,1.456,2.1975,1.776
2.9958,1.67,2.197,1.776
2.9960,1.576,2.1975,1.776
2.9962,1.718,2.1975,1.776
2.9964,1.586,2.197,1.776
2.9966,1.524,2.197,1.776
2.9968,1.662,2.1975,1.776
2.9970,1.708,2.1975,1.776
2.9972,1.458,2.197,1.776
2.9974,1.684,2.197,1.776
2.9976,1.64,2.197,1.776
2.9978,1.654,2.197,1.776
2.9980,1.628,2.197,1.776
2.9982,1.624,2.1975,1.776
2.9984,1.674,2.197,1.776
2.9986,1.57,2.1975,1.776
2.9988,1.65,2.197,1.776
2.9990,1.688,2.197,1.776
2.9992,1.414,2.197,1.776
2.9994,1.812,2.1975,1.812
2.9996,1.592,2.198,1.812
2.9998,1.628,2.197,1.812
3.0000,1.54,2.197,1.812
3.0002,1.66,2.1975,1.812
3.0004,1.512,2.197,1.812
3.0006,1.728,2.1975,1.812
3.0008,1.632,2.197,1.812
3.0010,1.512,2.197,1.812
3.0012,1.598,2.197,1.812
3.0014,1.744,2.1975,1.812
3.0016,1.602,2.197,1.812
3.0018,1.578,2.1975,1.812
3.0020,1.65,2.197,1.812
3.0022,1.526,2.197,1.812
3.0024,1.816,2.197,1.816
3.0026,1.546,2.1975,1.816
3.0028,1.584,2.197,1.816
3.0030,1.5,2.197,1.816
3.0032,1.668,2.197,1.816
3.0034,1.768,2.1975,1.816
3.0036,1.562,2.197,1.816
3.0038,1.586,2.197,1.816
3.0040,1.592,2.1975,1.816
3.0042,1.708,2.197,1.816
3.0044,1.61,2.197,1.816
3.0046,1.608,2.197,1.816
3.0048,1.564,2.197,1.816
3.0050,1.63,2.197,1.816
3.0052,1.602,2.1975,1.816
3.0054,1.722,2.197,1.816
3.0056,1.518,2.1975,1.816
3.0058,1.728,2.197,1.816
3.0060,1.696,2.197,1.816
3.0062,1.456,2.1975,1.816
3.0064,1.704,2.197,1.816
3.0066,1.556,2.197,1.816
3.0068,1.674,2.197,1.816
3.0070,1.5,2.197,1.816
3.0072,1.696,2.1975,1.816
3.0074,1.602,2.197,1.816
3.0076,1.592,2.1975,1.816
3.0078,1.638,2.197,1.816
3.0080,1.66,2.197,1.816
3.0082,1.53,2.197,1.816
3.0084,1.756,2.1975,1.816
3.0086,1.598,2.1975,1.816
3.0088,1.572,2.197,1.816
3.0090,1.54,2.197,1.816
3.0092,1.64,2.197,1.816
3.0094,1.72,2.197,1.816
3.0096,1.63,2.197,1.816
3.0098,1.548,2.197,1.816
