Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
4.0158,1.76,2.197,1.76
4.0160,1.624,2.197,1.76
4.0162,1.638,2.197,1.76
4.0164,1.712,2.197,1.76
4.0166,1.666,2.1975,1.76
4.0168,1.688,2.197,1.76
4.0170,1.628,2.197,1.76
4.0172,1.68,2.197,1.76
4.0174,1.628,2.197,1.76
4.0176,1.628,2.197,1.76
4.0178,1.668,2.197,1.76
4.0180,1.666,2.1975,1.76
4.0182,1.748,2.1975,1.76
4.0184,1.54,2.1975,1.76
4.0186,1.726,2.197,1.76
4.0188,1.616,2.197,1.76
4.0190,1.698,2.197,1.76
4.0192,1.616,2.197,1.76
4.0194,1.798,2.197,1.798
4.0196,1.546,2.197,1.798
4.0198,1.706,2.1975,1.798
4.0200,1.666,2.197,1.798
4.0202,1.644,2.197,1.798
4.0204,1.82,2.197,1.82
4.0206,1.466,2.197,1.82
4.0208,1.736,2.197,1.82
4.0210,1.616,2.197,1.82
4.0212,1.722,2.197,1.82
4.0214,1.62,2.197,1.82
4.0216,1.652,2.197,1.82
4.0218,1.68,2.1975,1.82
4.0220,1.658,2.1975,1.82
4.0222,1.718,2.1975,1.82
4.0224,1.7,2.197,1.82
4.0226,1.47,2.197,1.82
4.0228,1.832,2.1975,1.832
4.0230,1.734,2.197,1.832
4.0232,1.53,2.197,1.832
4.0234,1.638,2.197,1.832
4.0236,1.834,2.197,1.834
4.0238,1.502,2.1975,1.834
4.0240,1.734,2.1975,1.834
4.0242,1.598,2.197,1.834
4.0244,1.612,2.197,1.834
4.0246,1.692,2.197,1.834
4.0248,1.752,2.1975,1.834
4.0250,1.636,2.197,1.834
4.0252,1.73,2.1975,1.834
4.0254,1.688,2.197,1.834
4.0256,1.526,2.1975,1.834
4.0258,1.726,2.197,1.834
4.0260,1.654,2.1975,1.834
4.0262,1.736,2.1975,1.834
4.0264,1.538,2.197,1.834
4.0266,1.78,2.197,1.834
4.0268,1.504,2.197,1.834
4.0270,1.734,2.197,1.834
4.0272,1.68,2.1975,1.834
4.0274,1.692,2.197,1.834
4.0276,1.622,2.197,1.834
4.0278,1.63,2.197,1.834
4.0280,1.586,2.197,1.834
4.0282,1.736,2.1975,1.834
4.0284,1.726,2.197,1.834
4.0286,1.662,2.197,1.834
4.0288,1.644,2.197,1.834
4.0290,1.666,2.1975,1.834
4.0292,1.616,2.197,1.834
4.0294,1.602,2.1975,1.834
4.0296,1.64,2.197,1.834
4.0298,1.744,2.1975,1.834
4.0300,1.706,2.1975,1.834
4.0302,1.616,2.1975,1.834
4.0304,1.698,2.197,1.834
4.0306,1.564,2.197,1.834
4.0308,1.868,2.1975,1.868
4.0310,1.42,2.197,1.868
4.0312,1.878,2.197,1.878
4.0314,1.57,2.197,1.878
4.0316,1.682,2.197,1.878
4.0318,1.654,2.197,1.878
4.0320,1.59,2.197,1.878
4.0322,1.796,2.197,1.878
4.0324,1.57,2.197,1.878
4.0326,1.658,2.197,1.878
4.0328,1.652,2.197,1.878
4.0330,1.69,2.197,1.878
4.0332,1.652,2.197,1.878
4.0334,1.602,2.197,1.878
4.0336,1.786,2.197,1.878
4.0338,1.6,2.197,1.878
4.0340,1.72,2.197,1.878
4.0342,1.538,2.1975,1.878
4.0344,1.742,2.197,1.878
4.0346,1.564,2.197,1.878
4.0348,1.722,2.1975,1.878
4.0350,1.628,2.197,1.878
4.0352,1.704,2.197,1.878
4.0354,1.69,2.197,1.878
4.0356,1.6,2.197,1.878
4.0358,1.646,2.197,1.878
4.0360,1.728,2.197,1.878
4.0362,1.6,2.197,1.878
4.0364,1.684,2.197,1.878
4.0366,1.608,2.197,1.878
4.0368,1.728,2.197,1.878
4.0370,1.668,2.197,1.878
4.0372,1.682,2.197,1.878
4.0374,1.594,2.197,1.878
4.0376,1.68,2.197,1.878
4.0378,1.78,2.1975,1.878
4.0380,1.576,2.197,1.878
4.0382,1.704,2.197,1.878
4.0384,1.706,2.1975,1.878
4.0386,1.622,2.1975,1.878
4.0388,1.628,2.197,1.878
4.0390,1.78,2.197,1.878
4.0392,1.456,2.1975,1.878
4.0394,1.824,2.197,1.878
4.0396,1.636,2.197,1.878
4.0398,1.562,2.197,1.878
4.0400,1.714,2.1975,1.878
4.0402,1.602,2.197,1.878
4.0404,1.802,2.197,1.878
4.0406,1.6,2.197,1.878
4.0408,1.548,2.1975,1.878
4.0410,1.714,2.197,1.878
4.0412,1.714,2.197,1.878
4.0414,1.462,2.197,1.878
4.0416,1.794,2.1975,1.878
4.0418,1.752,2.1975,1.878
4.0420,1.684,2.197,1.878
4.0422,1.556,2.197,1.878
4.0424,1.654,2.197,1.878
4.0426,1.766,2.197,1.878
4.0428,1.688,2.1975,1.878
4.0430,1.494,2.197,1.878
4.0432,1.796,2.1975,1.878
4.0434,1.612,2.1975,1.878
4.0436,1.638,2.197,1.878
4.0438,1.742,2.197,1.878
4.0440,1.714,2.1975,1.878
4.0442,1.516,2.197,1.878
4.0444,1.684,2.197,1.878
4.0446,1.734,2.197,1.878
4.0448,1.606,2.197,1.878
4.0450,1.632,2.197,1.878
4.0452,1.76,2.1975,1.878
4.0454,1.516,2.197,1.878
4.0456,1.826,2.197,1.878
4.0458,1.568,2.197,1.878
4.0460,1.632,2.1975,1.878
4.0462,1.75,2.197,1.878
4.0464,1.564,2.197,1.878
4.0466,1.682,2.1975,1.878
4.0468,1.682,2.197,1.878
4.0470,1.654,2.197,1.878
4.0472,1.592,2.1975,1.878
4.0474,1.714,2.197,1.878
4.0476,1.69,2.197,1.878
4.0478,1.718,2.1975,1.878
4.0480,1.546,2.1975,1.878
4.0482,1.81,2.197,1.878
4.0484,1.592,2.197,1.878
4.0486,1.676,2.197,1.878
4.0488,1.652,2.197,1.878
4.0490,1.666,2.197,1.878
4.0492,1.546,2.197,1.878
4.0494,1.744,2.1975,1.878
