Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.9558,1.534,2.197,1.534
2.9560,1.718,2.197,1.718
2.9562,1.696,2.197,1.718
2.9564,1.72,2.197,1.72
2.9566,1.652,2.197,1.72
2.9568,1.654,2.197,1.72
2.9570,1.6,2.1975,1.72
2.9572,1.862,2.197,1.862
2.9574,1.592,2.197,1.862
2.9576,1.582,2.197,1.862
2.9578,1.79,2.197,1.862
2.9580,1.762,2.197,1.862
2.9582,1.638,2.1975,1.862
2.9584,1.734,2.197,1.862
2.9586,1.71,2.197,1.862
2.9588,1.574,2.197,1.862
2.9590,1.804,2.1975,1.862
2.9592,1.662,2.197,1.862
2.9594,1.574,2.197,1.862
2.9596,1.594,2.197,1.862
2.9598,1.856,2.197,1.862
2.9600,1.564,2.1975,1.862
2.9602,1.702,2.1975,1.862
2.9604,1.662,2.197,1.862
2.9606,1.826,2.197,1.862
2.9608,1.48,2.197,1.862
2.9610,1.842,2.197,1.862
2.9612,1.638,2.197,1.862
2.9614,1.742,2.1975,1.862
2.9616,1.556,2.197,1.862
2.9618,1.78,2.1975,1.862
2.9620,1.722,2.1975,1.862
2.9622,1.622,2.1975,1.862
2.9624,1.668,2.197,1.862
2.9626,1.6,2.197,1.862
2.9628,1.726,2.197,1.862
2.9630,1.714,2.197,1.862
2.9632,1.734,2.197,1.862
2.9634,1.62,2.1975,1.862
2.9636,1.736,2.1975,1.862
2.9638,1.666,2.197,1.862
2.9640,1.672,2.1975,1.862
2.9642,1.712,2.197,1.862
2.9644,1.562,2.1975,1.862
2.9646,1.838,2.1975,1.862
2.9648,1.608,2.197,1.862
2.9650,1.684,2.197,1.862
2.9652,1.606,2.197,1.862
2.9654,1.726,2.197,1.862
2.9656,1.712,2.197,1.862
2.9658,1.576,2.197,1.862
2.9660,1.684,2.197,1.862
2.9662,1.842,2.197,1.862
2.9664,1.508,2.197,1.862
2.9666,1.834,2.1975,1.862
2.9668,1.682,2.197,1.862
2.9670,1.612,2.197,1.862
2.9672,1.688,2.1975,1.862
2.9674,1.576,2.1975,1.862
2.9676,1.772,2.197,1.862
2.9678,1.66,2.197,1.862
2.9680,1.646,2.1975,1.862
2.9682,1.778,2.1975,1.862
2.9684,1.576,2.197,1.862
2.9686,1.564,2.197,1.862
2.9688,1.774,2.197,1.862
2.9690,1.764,2.197,1.862
2.9692,1.644,2.197,1.862
2.9694,1.672,2.1975,1.862
2.9696,1.66,2.197,1.862
2.9698,1.79,2.197,1.862
2.9700,1.564,2.197,1.862
2.9702,1.714,2.197,1.862
2.9704,1.824,2.197,1.862
2.9706,1.68,2.1975,1.862
2.9708,1.586,2.197,1.862
2.9710,1.642,2.197,1.862
2.9712,1.764,2.197,1.862
2.9714,1.66,2.1975,1.862
2.9716,1.578,2.197,1.862
2.9718,1.774,2.197,1.862
2.9720,1.658,2.197,1.862
2.9722,1.628,2.197,1.862
2.9724,1.778,2.1975,1.862
