Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
3.6898,1.524,2.197,1.524
3.6900,1.702,2.197,1.702
3.6902,1.76,2.197,1.76
3.6904,1.482,2.197,1.76
3.6906,1.678,2.197,1.76
3.6908,1.716,2.197,1.76
3.6910,1.48,2.197,1.76
3.6912,1.604,2.197,1.76
3.6914,1.712,2.197,1.76
3.6916,1.694,2.197,1.76
3.6918,1.524,2.197,1.76
3.6920,1.614,2.197,1.76
3.6922,1.608,2.197,1.76
3.6924,1.82,2.197,1.82
3.6926,1.406,2.197,1.82
3.6928,1.706,2.197,1.82
3.6930,1.486,2.197,1.82
3.6932,1.758,2.1975,1.82
3.6934,1.518,2.197,1.82
3.6936,1.792,2.197,1.82
3.6938,1.542,2.1975,1.82
3.6940,1.662,2.197,1.82
3.6942,1.556,2.197,1.82
3.6944,1.596,2.197,1.82
3.6946,1.784,2.197,1.82
3.6948,1.55,2.197,1.82
3.6950,1.672,2.1975,1.82
3.6952,1.602,2.197,1.82
3.6954,1.58,2.1975,1.82
3.6956,1.738,2.197,1.82
3.6958,1.494,2.197,1.82
3.6960,1.652,2.197,1.82
3.6962,1.692,2.197,1.82
3.6964,1.646,2.1975,1.82
3.6966,1.6,2.197,1.82
3.6968,1.548,2.197,1.82
3.6970,1.668,2.197,1.82
3.6972,1.632,2.197,1.82
3.6974,1.646,2.197,1.82
3.6976,1.652,2.1975,1.82
3.6978,1.468,2.197,1.82
3.6980,1.692,2.197,1.82
3.6982,1.716,2.1975,1.82
3.6984,1.614,2.1975,1.82
3.6986,1.622,2.1975,1.82
3.6988,1.682,2.197,1.82
3.6990,1.542,2.197,1.82
3.6992,1.684,2.197,1.82
3.6994,1.624,2.1975,1.82
3.6996,1.602,2.197,1.82
3.6998,1.668,2.197,1.82
3.7000,1.608,2.197,1.82
3.7002,1.562,2.197,1.82
3.7004,1.588,2.197,1.82
3.7006,1.788,2.1975,1.82
3.7008,1.602,2.1975,1.82
3.7010,1.656,2.197,1.82
3.7012,1.468,2.197,1.82
3.7014,1.746,2.197,1.82
3.7016,1.528,2.197,1.82
3.7018,1.648,2.197,1.82
3.7020,1.736,2.1975,1.82
3.7022,1.592,2.197,1.82
3.7024,1.57,2.197,1.82
3.7026,1.744,2.197,1.82
3.7028,1.614,2.197,1.82
3.7030,1.632,2.1975,1.82
3.7032,1.562,2.1975,1.82
3.7034,1.676,2.197,1.82
3.7036,1.48,2.197,1.82
3.7038,1.69,2.197,1.82
3.7040,1.722,2.197,1.82
3.7042,1.638,2.197,1.82
3.7044,1.52,2.197,1.82
3.7046,1.574,2.1975,1.82
3.7048,1.66,2.197,1.82
3.7050,1.646,2.197,1.82
3.7052,1.654,2.197,1.82
3.7054,1.632,2.197,1.82
3.7056,1.6,2.197,1.82
3.7058,1.66,2.197,1.82
3.7060,1.614,2.1975,1.82
3.7062,1.616,2.197,1.82
3.7064,1.668,2.197,1.82
3.7066,1.608,2.197,1.82
3.7068,1.676,2.197,1.82
3.7070,1.584,2.197,1.82
3.7072,1.66,2.197,1.82
3.7074,1.578,2.197,1.82
3.7076,1.63,2.197,1.82
3.7078,1.58,2.197,1.82
3.7080,1.706,2.197,1.82
3.7082,1.644,2.197,1.82
3.7084,1.572,2.197,1.82
3.7086,1.574,2.197,1.82
3.7088,1.736,2.197,1.82
3.7090,1.584,2.197,1.82
3.7092,1.67,2.1975,1.82
3.7094,1.562,2.197,1.82
3.7096,1.76,2.197,1.82
3.7098,1.376,2.197,1.82
3.7100,1.706,2.197,1.82
3.7102,1.736,2.197,1.82
3.7104,1.536,2.197,1.82
3.7106,1.588,2.197,1.82
3.7108,1.654,2.197,1.82
3.7110,1.654,2.1975,1.82
3.7112,1.7,2.1975,1.82
3.7114,1.548,2.197,1.82
3.7116,1.622,2.197,1.82
3.7118,1.608,2.197,1.82
3.7120,1.692,2.197,1.82
3.7122,1.498,2.1975,1.82
3.7124,1.716,2.1975,1.82
3.7126,1.614,2.197,1.82
3.7128,1.706,2.197,1.82
3.7130,1.586,2.197,1.82
3.7132,1.512,2.197,1.82
3.7134,1.76,2.197,1.82
3.7136,1.586,2.1975,1.82
3.7138,1.584,2.197,1.82
3.7140,1.722,2.197,1.82
3.7142,1.644,2.197,1.82
3.7144,1.588,2.197,1.82
3.7146,1.618,2.197,1.82
3.7148,1.626,2.197,1.82
3.7150,1.588,2.1975,1.82
