Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
4.9458,1.552,2.1975,1.552
4.9460,1.648,2.1975,1.648
4.9462,1.606,2.197,1.648
4.9464,1.632,2.1975,1.648
4.9466,1.624,2.197,1.648
4.9468,1.628,2.197,1.648
4.9470,1.624,2.197,1.648
4.9472,1.644,2.1975,1.648
4.9474,1.59,2.1975,1.648
4.9476,1.552,2.197,1.648
4.9478,1.74,2.197,1.74
4.9480,1.606,2.197,1.74
4.9482,1.618,2.197,1.74
4.9484,1.628,2.197,1.74
4.9486,1.576,2.197,1.74
4.9488,1.588,2.197,1.74
4.9490,1.694,2.197,1.74
4.9492,1.534,2.197,1.74
4.9494,1.674,2.1975,1.74
4.9496,1.734,2.197,1.74
4.9498,1.558,2.1975,1.74
4.9500,1.674,2.1975,1.74
4.9502,1.738,2.1975,1.74
4.9504,1.498,2.197,1.74
4.9506,1.652,2.1975,1.74
4.9508,1.53,2.1975,1.74
4.9510,1.746,2.197,1.746
4.9512,1.53,2.1975,1.746
4.9514,1.73,2.197,1.746
4.9516,1.474,2.197,1.746
4.9518,1.628,2.1975,1.746
4.9520,1.636,2.197,1.746
4.9522,1.522,2.1975,1.746
4.9524,1.82,2.197,1.82
4.9526,1.426,2.197,1.82
4.9528,1.76,2.197,1.82
4.9530,1.618,2.197,1.82
4.9532,1.612,2.197,1.82
4.9534,1.606,2.197,1.82
4.9536,1.644,2.1975,1.82
4.9538,1.58,2.197,1.82
4.9540,1.636,2.197,1.82
4.9542,1.584,2.197,1.82
4.9544,1.7,2.1975,1.82
4.9546,1.642,2.197,1.82
4.9548,1.588,2.197,1.82
4.9550,1.65,2.1975,1.82
4.9552,1.614,2.197,1.82
4.9554,1.46,2.197,1.82
4.9556,1.78,2.197,1.82
4.9558,1.576,2.1975,1.82
4.9560,1.648,2.197,1.82
4.9562,1.44,2.197,1.82
4.9564,1.832,2.197,1.832
4.9566,1.614,2.1975,1.832
4.9568,1.634,2.197,1.832
4.9570,1.508,2.197,1.832
