Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
4.5108,1.588,2.197,1.588
4.5110,1.736,2.1975,1.736
4.5112,1.622,2.197,1.736
4.5114,1.754,2.1975,1.754
4.5116,1.584,2.1975,1.754
4.5118,1.692,2.197,1.754
4.5120,1.668,2.197,1.754
4.5122,1.622,2.1975,1.754
4.5124,1.654,2.197,1.754
4.5126,1.712,2.1975,1.754
4.5128,1.606,2.197,1.754
4.5130,1.61,2.197,1.754
4.5132,1.766,2.197,1.766
4.5134,1.618,2.1975,1.766
4.5136,1.67,2.197,1.766
4.5138,1.636,2.197,1.766
4.5140,1.684,2.1975,1.766
4.5142,1.616,2.197,1.766
4.5144,1.75,2.1975,1.766
4.5146,1.666,2.1975,1.766
4.5148,1.608,2.197,1.766
4.5150,1.556,2.197,1.766
4.5152,1.708,2.197,1.766
4.5154,1.684,2.197,1.766
4.5156,1.806,2.197,1.806
4.5158,1.58,2.1975,1.806
4.5160,1.594,2.1975,1.806
4.5162,1.656,2.1975,1.806
4.5164,1.758,2.198,1.806
4.5166,1.55,2.1975,1.806
4.5168,1.64,2.197,1.806
4.5170,1.784,2.1975,1.806
4.5172,1.534,2.1975,1.806
4.5174,1.66,2.197,1.806
4.5176,1.64,2.197,1.806
4.5178,1.676,2.197,1.806
4.5180,1.616,2.197,1.806
4.5182,1.692,2.197,1.806
4.5184,1.624,2.1975,1.806
4.5186,1.736,2.197,1.806
4.5188,1.66,2.197,1.806
4.5190,1.692,2.1975,1.806
4.5192,1.57,2.197,1.806
4.5194,1.692,2.1975,1.806
4.5196,1.682,2.197,1.806
4.5198,1.644,2.197,1.806
4.5200,1.508,2.197,1.806
4.5202,1.852,2.1975,1.852
4.5204,1.652,2.197,1.852
4.5206,1.572,2.1975,1.852
4.5208,1.754,2.197,1.852
4.5210,1.568,2.197,1.852
4.5212,1.598,2.197,1.852
4.5214,1.724,2.197,1.852
4.5216,1.588,2.197,1.852
4.5218,1.764,2.1975,1.852
4.5220,1.64,2.197,1.852
4.5222,1.666,2.197,1.852
4.5224,1.572,2.197,1.852
4.5226,1.772,2.197,1.852
4.5228,1.538,2.197,1.852
4.5230,1.724,2.1975,1.852
4.5232,1.61,2.1975,1.852
4.5234,1.738,2.197,1.852
4.5236,1.61,2.1975,1.852
4.5238,1.548,2.197,1.852
4.5240,1.766,2.1975,1.852
4.5242,1.728,2.197,1.852
4.5244,1.508,2.1975,1.852
4.5246,1.662,2.197,1.852
4.5248,1.752,2.197,1.852
4.5250,1.682,2.1975,1.852
4.5252,1.578,2.197,1.852
4.5254,1.69,2.197,1.852
4.5256,1.662,2.1975,1.852
4.5258,1.534,2.197,1.852
4.5260,1.736,2.197,1.852
4.5262,1.67,2.1975,1.852
4.5264,1.66,2.197,1.852
4.5266,1.646,2.197,1.852
4.5268,1.624,2.197,1.852
4.5270,1.7,2.197,1.852
4.5272,1.622,2.1975,1.852
4.5274,1.7,2.1975,1.852
4.5276,1.696,2.197,1.852
4.5278,1.592,2.197,1.852
4.5280,1.69,2.1975,1.852
4.5282,1.616,2.197,1.852
4.5284,1.668,2.1975,1.852
4.5286,1.704,2.197,1.852
4.5288,1.568,2.197,1.852
4.5290,1.754,2.197,1.852
4.5292,1.592,2.1975,1.852
4.5294,1.704,2.1975,1.852
4.5296,1.736,2.197,1.852
4.5298,1.474,2.197,1.852
4.5300,1.818,2.197,1.852
4.5302,1.644,2.197,1.852
4.5304,1.682,2.197,1.852
4.5306,1.538,2.1975,1.852
4.5308,1.682,2.197,1.852
4.5310,1.644,2.1975,1.852
4.5312,1.864,2.1975,1.864
4.5314,1.496,2.197,1.864
4.5316,1.716,2.197,1.864
4.5318,1.602,2.1975,1.864
4.5320,1.734,2.1975,1.864
4.5322,1.588,2.197,1.864
4.5324,1.546,2.1975,1.864
4.5326,1.782,2.197,1.864
4.5328,1.564,2.1975,1.864
4.5330,1.734,2.1975,1.864
4.5332,1.646,2.197,1.864
4.5334,1.614,2.197,1.864
4.5336,1.69,2.197,1.864
4.5338,1.692,2.1975,1.864
4.5340,1.686,2.1975,1.864
4.5342,1.54,2.1975,1.864
4.5344,1.734,2.197,1.864
4.5346,1.616,2.197,1.864
4.5348,1.526,2.197,1.864
4.5350,1.79,2.197,1.864
4.5352,1.624,2.1975,1.864
4.5354,1.738,2.197,1.864
4.5356,1.594,2.197,1.864
4.5358,1.686,2.1975,1.864
4.5360,1.55,2.197,1.864
4.5362,1.758,2.197,1.864
4.5364,1.75,2.197,1.864
4.5366,1.572,2.197,1.864
4.5368,1.588,2.1975,1.864
4.5370,1.636,2.1975,1.864
4.5372,1.744,2.1975,1.864
4.5374,1.622,2.197,1.864
4.5376,1.648,2.197,1.864
4.5378,1.69,2.1975,1.864
4.5380,1.662,2.197,1.864
4.5382,1.58,2.197,1.864
4.5384,1.706,2.197,1.864
4.5386,1.704,2.1975,1.864
4.5388,1.57,2.1975,1.864
4.5390,1.674,2.197,1.864
4.5392,1.654,2.197,1.864
4.5394,1.738,2.197,1.864
4.5396,1.57,2.197,1.864
4.5398,1.684,2.1975,1.864
4.5400,1.722,2.197,1.864
4.5402,1.546,2.197,1.864
