Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.1330,1.584,2.1975,1.584
2.1332,1.656,2.1975,1.656
2.1334,1.68,2.1975,1.68
2.1336,1.462,2.197,1.68
2.1338,1.62,2.1975,1.68
2.1340,1.526,2.197,1.68
2.1342,1.606,2.197,1.68
2.1344,1.748,2.1975,1.748
2.1346,1.582,2.197,1.748
2.1348,1.642,2.197,1.748
2.1350,1.688,2.1975,1.748
2.1352,1.538,2.1975,1.748
2.1354,1.538,2.197,1.748
2.1356,1.662,2.197,1.748
2.1358,1.612,2.1975,1.748
2.1360,1.596,2.197,1.748
2.1362,1.682,2.197,1.748
2.1364,1.56,2.1975,1.748
2.1366,1.576,2.197,1.748
2.1368,1.584,2.197,1.748
2.1370,1.822,2.197,1.822
2.1372,1.538,2.1975,1.822
2.1374,1.634,2.197,1.822
2.1376,1.496,2.1975,1.822
2.1378,1.742,2.197,1.822
2.1380,1.604,2.1975,1.822
2.1382,1.568,2.197,1.822
2.1384,1.588,2.197,1.822
2.1386,1.572,2.197,1.822
2.1388,1.762,2.197,1.822
2.1390,1.568,2.197,1.822
2.1392,1.558,2.197,1.822
2.1394,1.708,2.197,1.822
2.1396,1.678,2.197,1.822
2.1398,1.496,2.197,1.822
2.1400,1.702,2.1975,1.822
2.1402,1.556,2.197,1.822
2.1404,1.648,2.197,1.822
2.1406,1.552,2.197,1.822
2.1408,1.666,2.197,1.822
2.1410,1.572,2.1975,1.822
2.1412,1.768,2.197,1.822
2.1414,1.552,2.197,1.822
2.1416,1.656,2.197,1.822
2.1418,1.64,2.1975,1.822
2.1420,1.604,2.197,1.822
2.1422,1.582,2.1975,1.822
2.1424,1.596,2.197,1.822
2.1426,1.626,2.197,1.822
2.1428,1.626,2.197,1.822
2.1430,1.71,2.197,1.822
2.1432,1.544,2.1975,1.822
2.1434,1.604,2.197,1.822
2.1436,1.528,2.1975,1.822
2.1438,1.74,2.197,1.822
2.1440,1.754,2.1975,1.822
2.1442,1.448,2.197,1.822
2.1444,1.666,2.1975,1.822
2.1446,1.686,2.197,1.822
2.1448,1.446,2.197,1.822
2.1450,1.712,2.197,1.822
2.1452,1.624,2.197,1.822
2.1454,1.588,2.197,1.822
2.1456,1.678,2.197,1.822
2.1458,1.53,2.197,1.822
2.1460,1.734,2.1975,1.822
2.1462,1.498,2.197,1.822
2.1464,1.674,2.197,1.822
2.1466,1.53,2.197,1.822
2.1468,1.734,2.197,1.822
2.1470,1.624,2.1975,1.822
2.1472,1.538,2.197,1.822
2.1474,1.682,2.197,1.822
2.1476,1.642,2.197,1.822
2.1478,1.53,2.1975,1.822
2.1480,1.77,2.197,1.822
2.1482,1.546,2.197,1.822
2.1484,1.642,2.197,1.822
2.1486,1.546,2.1975,1.822
2.1488,1.658,2.197,1.822
2.1490,1.61,2.197,1.822
2.1492,1.702,2.1975,1.822
2.1494,1.516,2.1975,1.822
2.1496,1.694,2.1975,1.822
2.1498,1.624,2.197,1.822
2.1500,1.59,2.1975,1.822
2.1502,1.64,2.1975,1.822
2.1504,1.624,2.197,1.822
2.1506,1.564,2.197,1.822
2.1508,1.62,2.197,1.822
2.1510,1.672,2.197,1.822
2.1512,1.582,2.197,1.822
2.1514,1.674,2.197,1.822
2.1516,1.626,2.197,1.822
2.1518,1.636,2.1975,1.822
2.1520,1.604,2.197,1.822
2.1522,1.704,2.197,1.822
2.1524,1.504,2.197,1.822
2.1526,1.734,2.197,1.822
2.1528,1.572,2.1975,1.822
2.1530,1.634,2.197,1.822
2.1532,1.55,2.197,1.822
2.1534,1.59,2.1975,1.822
2.1536,1.664,2.197,1.822
2.1538,1.686,2.197,1.822
2.1540,1.546,2.197,1.822
2.1542,1.644,2.197,1.822
2.1544,1.718,2.1975,1.822
2.1546,1.538,2.197,1.822
2.1548,1.62,2.197,1.822
2.1550,1.602,2.1975,1.822
2.1552,1.64,2.197,1.822
2.1554,1.67,2.1975,1.822
2.1556,1.546,2.197,1.822
2.1558,1.572,2.197,1.822
2.1560,1.636,2.1975,1.822
2.1562,1.588,2.197,1.822
2.1564,1.64,2.197,1.822
2.1566,1.644,2.1975,1.822
2.1568,1.664,2.1975,1.822
2.1570,1.724,2.1975,1.822
2.1572,1.572,2.197,1.822
2.1574,1.452,2.197,1.822
2.1576,1.724,2.197,1.822
2.1578,1.656,2.1975,1.822
2.1580,1.612,2.197,1.822
2.1582,1.572,2.197,1.822
2.1584,1.568,2.1975,1.822
2.1586,1.73,2.197,1.822
2.1588,1.662,2.1975,1.822
2.1590,1.55,2.197,1.822
2.1592,1.644,2.1975,1.822
2.1594,1.64,2.197,1.822
2.1596,1.564,2.1975,1.822
2.1598,1.704,2.197,1.822
2.1600,1.686,2.1975,1.822
2.1602,1.466,2.197,1.822
2.1604,1.642,2.1975,1.822
2.1606,1.596,2.197,1.822
2.1608,1.752,2.197,1.822
2.1610,1.522,2.1975,1.822
2.1612,1.596,2.197,1.822
2.1614,1.61,2.1975,1.822
2.1616,1.782,2.1975,1.822
2.1618,1.566,2.197,1.822
2.1620,1.492,2.197,1.822
2.1622,1.522,2.197,1.822
2.1624,1.672,2.1975,1.822
2.1626,1.8,2.1975,1.822
2.1628,1.452,2.197,1.822
2.1630,1.654,2.1975,1.822
2.1632,1.64,2.1975,1.822
2.1634,1.636,2.1975,1.822
2.1636,1.67,2.197,1.822
2.1638,1.526,2.197,1.822
2.1640,1.628,2.197,1.822
2.1642,1.596,2.197,1.822
2.1644,1.768,2.197,1.822
2.1646,1.536,2.197,1.822
2.1648,1.614,2.1975,1.822
2.1650,1.612,2.197,1.822
2.1652,1.53,2.197,1.822
2.1654,1.724,2.197,1.822
2.1656,1.576,2.197,1.822
2.1658,1.594,2.197,1.822
2.1660,1.626,2.197,1.822
2.1662,1.528,2.1975,1.822
2.1664,1.764,2.1975,1.822
2.1666,1.67,2.197,1.822
2.1668,1.512,2.197,1.822
2.1670,1.73,2.197,1.822
2.1672,1.544,2.197,1.822
2.1674,1.656,2.197,1.822
2.1676,1.626,2.197,1.822
2.1678,1.61,2.1975,1.822
2.1680,1.712,2.1975,1.822
2.1682,1.538,2.197,1.822
2.1684,1.492,2.197,1.822
2.1686,1.846,2.1975,1.846
2.1688,1.424,2.1975,1.846
2.1690,1.748,2.197,1.846
2.1692,1.596,2.197,1.846
2.1694,1.678,2.197,1.846
2.1696,1.598,2.197,1.846
2.1698,1.68,2.197,1.846
2.1700,1.778,2.197,1.846
2.1702,1.798,2.197,1.846
2.1704,1.688,2.197,1.846
2.1706,1.746,2.1975,1.846
2.1708,1.748,2.1975,1.846
2.1710,1.756,2.197,1.846
2.1712,1.628,2.197,1.846
2.1714,1.734,2.197,1.846
2.1716,1.778,2.197,1.846
2.1718,1.654,2.197,1.846
2.1720,1.722,2.197,1.846
2.1722,1.77,2.197,1.846
2.1724,1.65,2.197,1.846
2.1726,1.912,2.197,1.912
2.1728,1.682,2.197,1.912
2.1730,1.664,2.197,1.912
2.1732,1.734,2.197,1.912
2.1734,1.732,2.1975,1.912
2.1736,1.754,2.197,1.912
2.1738,1.726,2.197,1.912
2.1740,1.632,2.1975,1.912
2.1742,1.778,2.197,1.912
2.1744,1.806,2.197,1.912
2.1746,1.756,2.197,1.912
2.1748,1.59,2.197,1.912
2.1750,1.824,2.197,1.912
2.1752,1.748,2.197,1.912
2.1754,1.716,2.197,1.912
2.1756,1.742,2.197,1.912
2.1758,1.704,2.1975,1.912
2.1760,1.752,2.1975,1.912
2.1762,1.708,2.197,1.912
2.1764,1.718,2.1975,1.912
2.1766,1.768,2.197,1.912
2.1768,1.686,2.197,1.912
2.1770,1.868,2.197,1.912
2.1772,1.62,2.1975,1.912
2.1774,1.726,2.197,1.912
2.1776,1.718,2.197,1.912
2.1778,1.798,2.1975,1.912
2.1780,1.738,2.197,1.912
2.1782,1.666,2.197,1.912
2.1784,1.656,2.197,1.912
2.1786,1.816,2.1975,1.912
2.1788,1.748,2.1975,1.912
2.1790,1.666,2.197,1.912
2.1792,1.678,2.197,1.912
2.1794,1.7,2.1975,1.912
2.1796,1.778,2.197,1.912
2.1798,1.906,2.1975,1.912
2.1800,1.988,2.1975,1.988
2.1802,1.96,2.197,1.988
2.1804,1.688,2.197,1.988
2.1806,1.712,2.197,1.988
2.1808,71,2.201,71
2.1810,62.5,2.2005,71
2.1812,7.624,2.1775,71
2.1814,118.5,2.201,118.5
2.1816,19.29,2.1975,118.5
2.1818,70.5,2.2015,118.5
2.1820,62.5,2.2,118.5
2.1822,7.498,2.1775,118.5
2.1824,118,2.201,118.5
2.1826,19.278,2.198,118.5
2.1828,70,2.2015,118.5
2.1830,63,2.2,118.5
2.1832,7.49,2.177,118.5
2.1834,117.5,2.201,118.5
2.1836,19.336,2.198,118.5
2.1838,69.5,2.201,118.5
2.1840,62.5,2.2005,118.5
2.1842,7.376,2.1775,118.5
2.1844,116.5,2.2005,118.5
2.1846,19.388,2.198,118.5
2.1848,68.5,2.2015,118.5
2.1850,63,2.2,118.5
2.1852,7.328,2.177,118.5
2.1854,116,2.2005,118.5
2.1856,19.394,2.198,118.5
2.1858,67.5,2.201,118.5
2.1860,63,2.2,118.5
2.1862,7.196,2.1775,118.5
2.1864,115.5,2.2015,118.5
2.1866,19.394,2.198,118.5
2.1868,67,2.2005,118.5
2.1870,63,2.1995,118.5
2.1872,7.128,2.177,118.5
2.1874,115.5,2.2005,118.5
2.1876,19.514,2.198,118.5
2.1878,66.5,2.201,118.5
2.1880,63,2.2,118.5
2.1882,7.128,2.177,118.5
2.1884,115.5,2.2005,118.5
2.1886,19.542,2.198,118.5
2.1888,66,2.2015,118.5
2.1890,63.5,2.2,118.5
2.1892,7,2.177,118.5
2.1894,120.5,2.2015,120.5
2.1896,21.302,2.198,120.5
2.1898,66,2.201,120.5
2.1900,64.5,2.1995,120.5
2.1902,7.104,2.1775,120.5
2.1904,115,2.2015,120.5
2.1906,19.944,2.198,120.5
2.1908,65,2.2005,120.5
2.1910,64,2.2,120.5
2.1912,6.228,2.197,120.5
2.1914,1.982,2.197,120.5
2.1916,101.5,2.2025,120.5
2.1918,38,2.1995,120.5
2.1920,25.564,2.194,120.5
2.1922,105.5,2.201,120.5
2.1924,11.634,2.1975,120.5
2.1926,101.5,2.2015,120.5
2.1928,38,2.1995,120.5
2.1930,25.444,2.194,120.5
2.1932,106.5,2.2005,120.5
2.1934,11.822,2.1975,120.5
2.1936,101.5,2.2025,120.5
2.1938,38.5,2.1985,120.5
2.1940,24.984,2.194,120.5
2.1942,106,2.2005,120.5
2.1944,11.774,2.1975,120.5
2.1946,107.5,2.203,120.5
2.1948,43,2.1995,120.5
2.1950,24.812,2.194,120.5
2.1952,105.5,2.2005,120.5
2.1954,11.798,2.198,120.5
2.1956,99.5,2.2025,120.5
2.1958,38.5,2.1985,120.5
2.1960,23.894,2.1935,120.5
2.1962,105.5,2.2005,120.5
