Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
3.7046,1.646,2.1975,1.646
3.7048,1.668,2.197,1.668
3.7050,1.616,2.1975,1.668
3.7052,1.546,2.197,1.668
3.7054,1.568,2.1975,1.668
3.7056,1.72,2.197,1.72
3.7058,1.632,2.197,1.72
3.7060,1.614,2.1975,1.72
3.7062,1.606,2.1975,1.72
3.7064,1.57,2.1975,1.72
3.7066,1.6,2.197,1.72
3.7068,1.67,2.197,1.72
3.7070,1.676,2.1975,1.72
3.7072,1.594,2.197,1.72
3.7074,1.64,2.197,1.72
3.7076,1.518,2.1975,1.72
3.7078,1.706,2.1975,1.72
3.7080,1.636,2.197,1.72
3.7082,1.538,2.197,1.72
3.7084,1.592,2.1975,1.72
3.7086,1.85,2.1975,1.85
3.7088,1.398,2.197,1.85
3.7090,1.684,2.197,1.85
3.7092,1.494,2.197,1.85
3.7094,1.684,2.197,1.85
3.7096,1.608,2.197,1.85
3.7098,1.734,2.197,1.85
3.7100,1.548,2.197,1.85
3.7102,1.638,2.197,1.85
3.7104,1.598,2.1975,1.85
3.7106,1.712,2.1975,1.85
3.7108,1.5,2.197,1.85
3.7110,1.75,2.197,1.85
3.7112,1.472,2.197,1.85
3.7114,1.688,2.197,1.85
3.7116,1.594,2.197,1.85
3.7118,1.7,2.1975,1.85
3.7120,1.568,2.197,1.85
3.7122,1.624,2.197,1.85
3.7124,1.48,2.197,1.85
3.7126,1.812,2.197,1.85
3.7128,1.554,2.197,1.85
3.7130,1.628,2.197,1.85
3.7132,1.592,2.197,1.85
3.7134,1.638,2.1975,1.85
3.7136,1.628,2.197,1.85
3.7138,1.682,2.197,1.85
3.7140,1.532,2.197,1.85
3.7142,1.632,2.197,1.85
3.7144,1.63,2.197,1.85
3.7146,1.684,2.197,1.85
3.7148,1.568,2.1975,1.85
3.7150,1.662,2.197,1.85
3.7152,1.704,2.1975,1.85
3.7154,1.614,2.1975,1.85
3.7156,1.488,2.1975,1.85
3.7158,1.628,2.197,1.85
3.7160,1.584,2.1975,1.85
3.7162,1.668,2.1975,1.85
3.7164,1.568,2.1975,1.85
3.7166,1.646,2.197,1.85
3.7168,1.636,2.197,1.85
3.7170,1.55,2.197,1.85
3.7172,1.652,2.197,1.85
3.7174,1.602,2.197,1.85
3.7176,1.64,2.197,1.85
3.7178,1.666,2.197,1.85
3.7180,1.628,2.197,1.85
3.7182,1.678,2.197,1.85
3.7184,1.464,2.197,1.85
3.7186,1.736,2.197,1.85
3.7188,1.56,2.197,1.85
3.7190,1.7,2.197,1.85
3.7192,1.53,2.197,1.85
3.7194,1.714,2.197,1.85
3.7196,1.512,2.1975,1.85
3.7198,1.66,2.197,1.85
3.7200,1.606,2.1975,1.85
3.7202,1.602,2.197,1.85
3.7204,1.614,2.197,1.85
3.7206,1.624,2.1975,1.85
3.7208,1.712,2.1975,1.85
3.7210,1.542,2.197,1.85
3.7212,1.628,2.197,1.85
3.7214,1.548,2.1975,1.85
3.7216,1.752,2.197,1.85
3.7218,1.494,2.197,1.85
3.7220,1.674,2.1975,1.85
3.7222,1.63,2.197,1.85
3.7224,1.578,2.1975,1.85
3.7226,1.644,2.197,1.85
3.7228,1.61,2.1975,1.85
3.7230,1.606,2.197,1.85
3.7232,1.608,2.1975,1.85
3.7234,1.738,2.197,1.85
3.7236,1.628,2.197,1.85
3.7238,1.61,2.197,1.85
3.7240,1.57,2.197,1.85
3.7242,1.704,2.197,1.85
3.7244,1.554,2.197,1.85
3.7246,1.646,2.197,1.85
3.7248,1.572,2.197,1.85
3.7250,1.734,2.197,1.85
3.7252,1.466,2.197,1.85
3.7254,1.622,2.197,1.85
3.7256,1.688,2.197,1.85
3.7258,1.592,2.197,1.85
3.7260,1.594,2.1975,1.85
3.7262,1.67,2.197,1.85
3.7264,1.636,2.197,1.85
3.7266,1.632,2.1975,1.85
3.7268,1.52,2.197,1.85
3.7270,1.814,2.197,1.85
3.7272,1.482,2.197,1.85
3.7274,1.764,2.1975,1.85
3.7276,1.588,2.197,1.85
3.7278,1.534,2.197,1.85
3.7280,1.638,2.1975,1.85
3.7282,1.674,2.1975,1.85
3.7284,1.602,2.197,1.85
3.7286,1.588,2.197,1.85
3.7288,1.508,2.197,1.85
3.7290,1.726,2.197,1.85
3.7292,1.652,2.197,1.85
3.7294,1.608,2.197,1.85
3.7296,1.5,2.197,1.85
3.7298,1.668,2.197,1.85
3.7300,1.676,2.197,1.85
3.7302,1.554,2.197,1.85
3.7304,1.7,2.197,1.85
3.7306,1.73,2.197,1.85
3.7308,1.56,2.197,1.85
3.7310,1.532,2.197,1.85
3.7312,1.608,2.197,1.85
3.7314,1.714,2.1975,1.85
3.7316,1.63,2.197,1.85
3.7318,1.7,2.1975,1.85
3.7320,1.576,2.1975,1.85
3.7322,1.532,2.197,1.85
3.7324,1.548,2.197,1.85
3.7326,1.592,2.1975,1.85
3.7328,1.668,2.197,1.85
3.7330,1.616,2.197,1.85
3.7332,1.716,2.197,1.85
3.7334,1.614,2.197,1.85
3.7336,1.776,2.1975,1.85
3.7338,1.526,2.197,1.85
3.7340,1.568,2.1975,1.85
3.7342,1.546,2.197,1.85
3.7344,1.646,2.197,1.85
3.7346,1.554,2.197,1.85
3.7348,1.72,2.197,1.85
3.7350,1.606,2.197,1.85
3.7352,1.67,2.197,1.85
3.7354,1.51,2.197,1.85
3.7356,1.628,2.197,1.85
3.7358,1.608,2.197,1.85
3.7360,1.788,2.197,1.85
3.7362,1.478,2.197,1.85
3.7364,1.584,2.197,1.85
3.7366,1.678,2.197,1.85
3.7368,1.662,2.197,1.85
3.7370,1.518,2.197,1.85
3.7372,1.774,2.1975,1.85
3.7374,1.56,2.1975,1.85
3.7376,1.67,2.1975,1.85
3.7378,1.516,2.197,1.85
3.7380,1.742,2.197,1.85
3.7382,1.628,2.197,1.85
3.7384,1.56,2.197,1.85
3.7386,1.602,2.197,1.85
3.7388,1.69,2.1975,1.85
3.7390,1.638,2.1975,1.85
3.7392,1.548,2.1975,1.85
3.7394,1.708,2.197,1.85
3.7396,1.56,2.1975,1.85
3.7398,1.608,2.1975,1.85
3.7400,1.644,2.1975,1.85
3.7402,1.578,2.197,1.85
3.7404,1.636,2.197,1.85
3.7406,1.538,2.197,1.85
3.7408,1.782,2.1975,1.85
3.7410,1.562,2.197,1.85
3.7412,1.628,2.197,1.85
3.7414,1.594,2.197,1.85
3.7416,1.668,2.1975,1.85
3.7418,1.52,2.197,1.85
3.7420,1.752,2.197,1.85
3.7422,1.518,2.197,1.85
3.7424,1.752,2.197,1.85
3.7426,1.504,2.197,1.85
3.7428,1.708,2.197,1.85
3.7430,1.518,2.197,1.85
3.7432,1.618,2.197,1.85
3.7434,1.726,2.197,1.85
3.7436,1.49,2.1975,1.85
3.7438,1.746,2.197,1.85
3.7440,1.584,2.197,1.85
3.7442,1.578,2.197,1.85
3.7444,1.57,2.197,1.85
3.7446,1.712,2.197,1.85
3.7448,1.606,2.197,1.85
3.7450,1.556,2.197,1.85
3.7452,1.776,2.1975,1.85
3.7454,1.464,2.197,1.85
3.7456,1.674,2.197,1.85
3.7458,1.696,2.197,1.85
3.7460,1.622,2.197,1.85
3.7462,1.586,2.1975,1.85
3.7464,1.63,2.1975,1.85
3.7466,1.666,2.197,1.85
3.7468,1.542,2.197,1.85
3.7470,1.54,2.1975,1.85
3.7472,1.818,2.1975,1.85
3.7474,1.482,2.197,1.85
3.7476,1.688,2.197,1.85
3.7478,1.644,2.197,1.85
3.7480,1.518,2.197,1.85
3.7482,1.734,2.197,1.85
3.7484,1.478,2.1975,1.85
3.7486,1.678,2.197,1.85
3.7488,1.63,2.1975,1.85
3.7490,1.728,2.197,1.85
3.7492,1.53,2.197,1.85
3.7494,1.712,2.197,1.85
3.7496,1.434,2.1975,1.85
3.7498,1.682,2.197,1.85
3.7500,1.692,2.197,1.85
3.7502,1.598,2.1975,1.85
3.7504,1.622,2.197,1.85
3.7506,1.654,2.1975,1.85
3.7508,1.47,2.197,1.85
3.7510,1.73,2.197,1.85
3.7512,1.624,2.197,1.85
3.7514,1.608,2.197,1.85
3.7516,1.658,2.1975,1.85
3.7518,1.546,2.197,1.85
3.7520,1.628,2.197,1.85
3.7522,1.598,2.197,1.85
3.7524,1.674,2.197,1.85
3.7526,1.512,2.1975,1.85
3.7528,1.786,2.197,1.85
3.7530,1.47,2.197,1.85
3.7532,1.726,2.1975,1.85
3.7534,1.55,2.1975,1.85
3.7536,1.638,2.1975,1.85
3.7538,1.756,2.197,1.85
3.7540,1.57,2.1975,1.85
3.7542,1.54,2.197,1.85
3.7544,1.75,2.197,1.85
3.7546,1.572,2.1975,1.85
3.7548,1.518,2.197,1.85
3.7550,1.696,2.1975,1.85
3.7552,1.646,2.1975,1.85
3.7554,1.606,2.197,1.85
3.7556,1.53,2.197,1.85
3.7558,1.72,2.1975,1.85
3.7560,1.508,2.197,1.85
3.7562,1.744,2.1975,1.85
3.7564,1.586,2.197,1.85
3.7566,1.632,2.197,1.85
3.7568,1.538,2.197,1.85
3.7570,1.632,2.197,1.85
3.7572,1.646,2.197,1.85
3.7574,1.546,2.197,1.85
3.7576,1.662,2.197,1.85
3.7578,1.678,2.197,1.85
3.7580,1.67,2.197,1.85
3.7582,1.488,2.197,1.85
3.7584,1.746,2.197,1.85
3.7586,1.546,2.197,1.85
3.7588,1.652,2.1975,1.85
3.7590,1.67,2.1975,1.85
3.7592,1.624,2.197,1.85
3.7594,1.464,2.197,1.85
3.7596,1.652,2.197,1.85
3.7598,1.636,2.197,1.85
3.7600,1.624,2.1975,1.85
3.7602,1.546,2.197,1.85
3.7604,1.758,2.1975,1.85
3.7606,1.644,2.197,1.85
3.7608,1.532,2.197,1.85
3.7610,1.698,2.197,1.85
3.7612,1.712,2.1975,1.85
3.7614,1.372,2.197,1.85
3.7616,1.692,2.1975,1.85
3.7618,1.75,2.197,1.85
3.7620,1.538,2.197,1.85
3.7622,1.55,2.1975,1.85
3.7624,1.736,2.197,1.85
3.7626,1.47,2.197,1.85
3.7628,1.676,2.197,1.85
3.7630,1.714,2.197,1.85
3.7632,1.51,2.1975,1.85
3.7634,1.618,2.197,1.85
3.7636,1.684,2.197,1.85
3.7638,1.57,2.197,1.85
3.7640,1.638,2.1975,1.85
3.7642,1.638,2.197,1.85
3.7644,1.704,2.1975,1.85
3.7646,1.58,2.198,1.85
3.7648,1.518,2.197,1.85
3.7650,1.714,2.1975,1.85
3.7652,1.64,2.197,1.85
3.7654,1.624,2.197,1.85
3.7656,1.592,2.197,1.85
3.7658,1.632,2.197,1.85
3.7660,1.618,2.1975,1.85
3.7662,1.654,2.197,1.85
3.7664,1.586,2.1975,1.85
3.7666,1.734,2.197,1.85
3.7668,1.474,2.197,1.85
3.7670,1.7,2.197,1.85
3.7672,1.486,2.197,1.85
3.7674,1.722,2.1975,1.85
3.7676,1.504,2.197,1.85
3.7678,1.82,2.1975,1.85
3.7680,1.462,2.197,1.85
3.7682,1.744,2.197,1.85
3.7684,1.592,2.1975,1.85
3.7686,1.658,2.197,1.85
3.7688,1.564,2.1975,1.85
3.7690,1.542,2.197,1.85
3.7692,1.64,2.197,1.85
3.7694,1.704,2.197,1.85
3.7696,1.588,2.197,1.85
3.7698,1.78,2.197,1.85
3.7700,1.61,2.197,1.85
3.7702,1.696,2.197,1.85
3.7704,1.772,2.197,1.85
3.7706,1.698,2.1975,1.85
3.7708,1.864,2.197,1.864
3.7710,1.576,2.197,1.864
3.7712,1.802,2.197,1.864
3.7714,1.668,2.1975,1.864
3.7716,1.866,2.1975,1.866
3.7718,1.666,2.197,1.866
3.7720,1.654,2.197,1.866
3.7722,1.854,2.1975,1.866
3.7724,1.708,2.1975,1.866
3.7726,1.712,2.197,1.866
3.7728,1.768,2.1975,1.866
3.7730,1.716,2.197,1.866
3.7732,1.6,2.1975,1.866
3.7734,1.834,2.197,1.866
3.7736,1.72,2.1975,1.866
3.7738,1.63,2.1975,1.866
3.7740,1.788,2.197,1.866
3.7742,1.716,2.1975,1.866
3.7744,1.738,2.197,1.866
3.7746,1.738,2.197,1.866
3.7748,1.688,2.197,1.866
3.7750,1.954,2.197,1.954
3.7752,1.538,2.197,1.954
3.7754,1.764,2.197,1.954
3.7756,1.646,2.197,1.954
3.7758,1.722,2.197,1.954
3.7760,1.912,2.1975,1.954
3.7762,1.594,2.1975,1.954
3.7764,1.804,2.1975,1.954
3.7766,1.684,2.197,1.954
3.7768,1.714,2.1975,1.954
3.7770,1.684,2.197,1.954
3.7772,1.812,2.197,1.954
3.7774,1.692,2.197,1.954
3.7776,1.662,2.197,1.954
3.7778,1.862,2.197,1.954
3.7780,1.63,2.197,1.954
3.7782,1.794,2.197,1.954
3.7784,1.692,2.197,1.954
3.7786,1.716,2.197,1.954
3.7788,1.614,2.1975,1.954
3.7790,1.764,2.197,1.954
3.7792,1.704,2.197,1.954
3.7794,1.776,2.197,1.954
3.7796,1.75,2.1975,1.954
3.7798,1.644,2.197,1.954
3.7800,1.94,2.197,1.954
3.7802,1.94,2.197,1.954
3.7804,2.014,2.1975,2.014
3.7806,1.844,2.1975,2.014
3.7808,1.624,2.1975,2.014
3.7810,95,2.2025,95
3.7812,40.5,2.1995,95
3.7814,19.074,2.1915,95
3.7816,108.5,2.201,108.5
3.7818,12.306,2.1975,108.5
3.7820,94.5,2.2025,108.5
3.7822,40.5,2.1995,108.5
3.7824,18.724,2.191,108.5
3.7826,108,2.2005,108.5
3.7828,12.336,2.198,108.5
3.7830,94,2.2025,108.5
3.7832,40,2.1995,108.5
3.7834,18.57,2.191,108.5
3.7836,107.5,2.201,108.5
3.7838,12.24,2.1975,108.5
3.7840,93,2.2015,108.5
3.7842,40.5,2.1995,108.5
3.7844,18.142,2.1905,108.5
3.7846,107,2.201,108.5
3.7848,12.382,2.198,108.5
3.7850,92.5,2.2015,108.5
3.7852,40,2.1995,108.5
3.7854,17.812,2.1905,108.5
3.7856,107.5,2.2005,108.5
3.7858,11.862,2.198,108.5
3.7860,91.5,2.2025,108.5
3.7862,40.5,2.1995,108.5
3.7864,17.484,2.1905,108.5
3.7866,106.5,2.2005,108.5
3.7868,12.242,2.1975,108.5
3.7870,91,2.203,108.5
3.7872,40.5,2.1985,108.5
3.7874,17.152,2.1905,108.5
3.7876,106,2.2005,108.5
3.7878,12.234,2.1975,108.5
3.7880,96,2.2015,108.5
3.7882,42,2.1995,108.5
3.7884,16.996,2.1905,108.5
3.7886,106,2.2005,108.5
3.7888,12.246,2.1975,108.5
3.7890,89,2.2025,108.5
3.7892,40,2.1985,108.5
3.7894,16.498,2.1905,108.5
3.7896,105,2.2005,108.5
3.7898,12.438,2.1975,108.5
3.7900,88.5,2.2015,108.5
3.7902,40.5,2.1995,108.5
3.7904,16.422,2.19,108.5
3.7906,105.5,2.2005,108.5
3.7908,12.57,2.1975,108.5
3.7910,88.5,2.2015,108.5
3.7912,40.5,2.1995,108.5
3.7914,4.14,2.1975,108.5
3.7916,1.764,2.1785,108.5
3.7918,125,2.201,125
3.7920,26.006,2.198,125
3.7922,53,2.198,125
3.7924,76.5,2.2005,125
3.7926,7.42,2.1805,125
3.7928,118.5,2.2015,125
3.7930,26.418,2.1985,125
3.7932,51.5,2.1985,125
3.7934,76.5,2.2005,125
3.7936,7.484,2.182,125
3.7938,109.5,2.201,125
3.7940,23.66,2.198,125
3.7942,50.5,2.1985,125
3.7944,75.5,2.2,125
3.7946,7.288,2.183,125
3.7948,109.5,2.201,125
3.7950,23.566,2.198,125
3.7952,49.5,2.1995,125
