Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.1094,1.784,2.1975,1.784
2.1096,1.55,2.1975,1.784
2.1098,1.666,2.1975,1.784
2.1100,1.738,2.1975,1.784
2.1102,1.604,2.1975,1.784
2.1104,1.588,2.198,1.784
2.1106,1.754,2.1975,1.784
2.1108,1.538,2.1975,1.784
2.1110,1.742,2.1975,1.784
2.1112,1.614,2.1975,1.784
2.1114,1.672,2.1975,1.784
2.1116,1.544,2.1975,1.784
2.1118,1.76,2.198,1.784
2.1120,1.594,2.1975,1.784
2.1122,1.682,2.1975,1.784
2.1124,1.724,2.1975,1.784
2.1126,1.7,2.1975,1.784
2.1128,1.528,2.1975,1.784
2.1130,1.7,2.1975,1.784
2.1132,1.628,2.1975,1.784
2.1134,1.694,2.1975,1.784
2.1136,1.554,2.1975,1.784
2.1138,1.716,2.198,1.784
2.1140,1.752,2.198,1.784
2.1142,1.564,2.198,1.784
2.1144,1.71,2.198,1.784
2.1146,1.492,2.197,1.784
2.1148,1.838,2.198,1.838
2.1150,1.674,2.198,1.838
2.1152,1.59,2.198,1.838
2.1154,1.666,2.1975,1.838
2.1156,1.534,2.1975,1.838
2.1158,1.762,2.1975,1.838
2.1160,1.702,2.198,1.838
2.1162,1.658,2.1975,1.838
2.1164,1.514,2.198,1.838
2.1166,1.722,2.198,1.838
2.1168,1.664,2.198,1.838
2.1170,1.634,2.1975,1.838
2.1172,1.664,2.1975,1.838
2.1174,1.604,2.1975,1.838
2.1176,1.584,2.198,1.838
2.1178,1.806,2.1975,1.838
2.1180,1.656,2.1975,1.838
2.1182,1.568,2.1975,1.838
2.1184,1.742,2.1975,1.838
2.1186,1.682,2.1975,1.838
2.1188,1.508,2.1975,1.838
2.1190,1.708,2.198,1.838
2.1192,1.612,2.1975,1.838
2.1194,1.718,2.1975,1.838
2.1196,1.636,2.1975,1.838
2.1198,1.574,2.1975,1.838
2.1200,1.784,2.1975,1.838
2.1202,1.588,2.1975,1.838
2.1204,1.722,2.1975,1.838
2.1206,1.538,2.1975,1.838
2.1208,1.77,2.1975,1.838
2.1210,1.664,2.198,1.838
2.1212,1.554,2.1975,1.838
2.1214,1.748,2.198,1.838
2.1216,1.602,2.1975,1.838
2.1218,1.596,2.198,1.838
2.1220,1.688,2.198,1.838
2.1222,1.602,2.1975,1.838
2.1224,1.692,2.197,1.838
2.1226,1.764,2.198,1.838
2.1228,1.664,2.1975,1.838
2.1230,1.514,2.1975,1.838
2.1232,1.65,2.1975,1.838
2.1234,1.678,2.1975,1.838
2.1236,1.648,2.198,1.838
2.1238,1.768,2.1975,1.838
2.1240,1.498,2.1975,1.838
2.1242,1.812,2.1975,1.838
2.1244,1.614,2.1975,1.838
2.1246,1.712,2.198,1.838
2.1248,1.598,2.198,1.838
2.1250,1.678,2.198,1.838
2.1252,1.576,2.1975,1.838
2.1254,1.598,2.1975,1.838
2.1256,1.762,2.198,1.838
2.1258,1.752,2.198,1.838
2.1260,1.476,2.197,1.838
2.1262,1.632,2.1975,1.838
2.1264,1.696,2.198,1.838
2.1266,1.664,2.1975,1.838
2.1268,1.59,2.198,1.838
2.1270,1.702,2.1975,1.838
2.1272,1.696,2.1975,1.838
2.1274,1.692,2.198,1.838
2.1276,1.614,2.1975,1.838
2.1278,1.682,2.1975,1.838
2.1280,1.494,2.1975,1.838
2.1282,1.748,2.197,1.838
2.1284,1.718,2.198,1.838
2.1286,1.624,2.1975,1.838
2.1288,1.79,2.1975,1.838
2.1290,1.656,2.198,1.838
2.1292,1.46,2.1975,1.838
2.1294,1.694,2.197,1.838
2.1296,1.76,2.1975,1.838
2.1298,1.564,2.198,1.838
2.1300,1.632,2.1975,1.838
2.1302,1.742,2.1975,1.838
2.1304,1.612,2.198,1.838
2.1306,1.8,2.1975,1.838
2.1308,1.552,2.198,1.838
2.1310,1.584,2.197,1.838
2.1312,1.682,2.198,1.838
2.1314,1.658,2.1975,1.838
2.1316,1.682,2.1975,1.838
2.1318,1.708,2.1975,1.838
2.1320,1.628,2.1975,1.838
2.1322,1.686,2.198,1.838
2.1324,1.624,2.1975,1.838
2.1326,1.636,2.1975,1.838
2.1328,1.768,2.1975,1.838
2.1330,1.516,2.1975,1.838
2.1332,1.718,2.1975,1.838
2.1334,1.656,2.198,1.838
2.1336,1.534,2.1975,1.838
2.1338,1.824,2.1975,1.838
2.1340,1.626,2.1975,1.838
2.1342,1.678,2.1975,1.838
2.1344,1.558,2.1975,1.838
2.1346,1.636,2.1975,1.838
2.1348,1.746,2.198,1.838
2.1350,1.55,2.1975,1.838
2.1352,1.732,2.198,1.838
2.1354,1.544,2.197,1.838
2.1356,1.7,2.197,1.838
2.1358,1.718,2.198,1.838
2.1360,1.712,2.198,1.838
2.1362,1.546,2.198,1.838
2.1364,1.666,2.1975,1.838
2.1366,1.654,2.1975,1.838
2.1368,1.666,2.1975,1.838
2.1370,1.74,2.1975,1.838
2.1372,1.636,2.1975,1.838
2.1374,1.658,2.1975,1.838
2.1376,1.59,2.1975,1.838
2.1378,1.672,2.1975,1.838
2.1380,1.756,2.1975,1.838
2.1382,1.554,2.1975,1.838
2.1384,1.752,2.198,1.838
2.1386,1.564,2.1975,1.838
2.1388,1.674,2.1975,1.838
2.1390,1.77,2.198,1.838
2.1392,1.504,2.1975,1.838
2.1394,1.636,2.1975,1.838
2.1396,1.792,2.198,1.838
2.1398,1.61,2.1975,1.838
2.1400,1.474,2.1975,1.838
2.1402,1.904,2.197,1.904
2.1404,1.572,2.198,1.904
2.1406,1.678,2.1975,1.904
2.1408,1.632,2.198,1.904
2.1410,1.686,2.1975,1.904
2.1412,1.678,2.1975,1.904
2.1414,1.71,2.1975,1.904
2.1416,1.522,2.197,1.904
2.1418,1.768,2.1975,1.904
2.1420,1.568,2.1975,1.904
2.1422,1.782,2.1975,1.904
2.1424,1.492,2.198,1.904
2.1426,1.732,2.1975,1.904
2.1428,1.702,2.198,1.904
2.1430,1.648,2.1975,1.904
2.1432,1.644,2.198,1.904
2.1434,1.702,2.198,1.904
2.1436,1.558,2.1975,1.904
2.1438,1.74,2.197,1.904
2.1440,1.5,2.1975,1.904
2.1442,1.692,2.1975,1.904
2.1444,1.754,2.1975,1.904
2.1446,1.778,2.1975,1.904
2.1448,1.82,2.1975,1.904
2.1450,1.762,2.1975,1.904
2.1452,1.718,2.1975,1.904
2.1454,1.806,2.198,1.904
2.1456,1.812,2.1975,1.904
2.1458,1.644,2.197,1.904
2.1460,1.822,2.1975,1.904
2.1462,1.654,2.1975,1.904
2.1464,1.772,2.1975,1.904
2.1466,1.79,2.198,1.904
2.1468,1.8,2.1975,1.904
