Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.3054,1.72,2.1975,1.72
2.3056,1.538,2.1975,1.72
2.3058,1.684,2.1975,1.72
2.3060,1.726,2.1975,1.726
2.3062,1.646,2.198,1.726
2.3064,1.662,2.1975,1.726
2.3066,1.622,2.1975,1.726
2.3068,1.63,2.198,1.726
2.3070,1.676,2.198,1.726
2.3072,1.636,2.1975,1.726
2.3074,1.71,2.1975,1.726
2.3076,1.658,2.1975,1.726
2.3078,1.608,2.1975,1.726
2.3080,1.616,2.1975,1.726
2.3082,1.692,2.1975,1.726
2.3084,1.654,2.1975,1.726
2.3086,1.71,2.1975,1.726
2.3088,1.594,2.1975,1.726
2.3090,1.684,2.1975,1.726
2.3092,1.756,2.1975,1.756
2.3094,1.494,2.1975,1.756
2.3096,1.668,2.197,1.756
2.3098,1.712,2.1975,1.756
2.3100,1.546,2.1975,1.756
2.3102,1.69,2.1975,1.756
2.3104,1.698,2.1975,1.756
2.3106,1.616,2.1975,1.756
2.3108,1.788,2.1975,1.788
2.3110,1.576,2.198,1.788
2.3112,1.638,2.1975,1.788
2.3114,1.72,2.198,1.788
2.3116,1.636,2.1975,1.788
2.3118,1.62,2.1975,1.788
2.3120,1.734,2.1975,1.788
2.3122,1.562,2.1975,1.788
2.3124,1.702,2.198,1.788
2.3126,1.718,2.198,1.788
2.3128,1.556,2.1975,1.788
2.3130,1.682,2.198,1.788
2.3132,1.748,2.1975,1.788
2.3134,1.628,2.1975,1.788
2.3136,1.592,2.1975,1.788
2.3138,1.692,2.1975,1.788
2.3140,1.59,2.198,1.788
2.3142,1.818,2.198,1.818
2.3144,1.554,2.1975,1.818
2.3146,1.666,2.197,1.818
2.3148,1.692,2.198,1.818
2.3150,1.646,2.198,1.818
2.3152,1.53,2.1975,1.818
2.3154,1.698,2.1975,1.818
2.3156,1.764,2.1975,1.818
2.3158,1.548,2.1975,1.818
2.3160,1.728,2.1975,1.818
2.3162,1.604,2.1975,1.818
2.3164,1.75,2.1975,1.818
2.3166,1.604,2.1975,1.818
2.3168,1.636,2.1975,1.818
2.3170,1.692,2.197,1.818
2.3172,1.722,2.198,1.818
2.3174,1.598,2.197,1.818
2.3176,1.632,2.198,1.818
2.3178,1.672,2.1975,1.818
2.3180,1.632,2.197,1.818
2.3182,1.734,2.1975,1.818
2.3184,1.632,2.1975,1.818
2.3186,1.668,2.1975,1.818
2.3188,1.81,2.198,1.818
2.3190,1.464,2.1975,1.818
2.3192,1.682,2.1975,1.818
2.3194,1.604,2.198,1.818
2.3196,1.696,2.198,1.818
2.3198,1.688,2.1975,1.818
2.3200,1.662,2.1975,1.818
2.3202,1.56,2.198,1.818
2.3204,1.712,2.1975,1.818
2.3206,1.706,2.1975,1.818
2.3208,1.534,2.198,1.818
2.3210,1.646,2.1975,1.818
2.3212,1.8,2.1975,1.818
2.3214,1.632,2.1975,1.818
2.3216,1.59,2.1975,1.818
2.3218,1.684,2.197,1.818
2.3220,1.668,2.197,1.818
2.3222,1.658,2.198,1.818
2.3224,1.524,2.197,1.818
2.3226,1.832,2.1975,1.832
2.3228,1.654,2.198,1.832
2.3230,1.702,2.1975,1.832
2.3232,1.532,2.1975,1.832
