Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
19.1636,1.594,2.1975,1.594
19.1638,1.752,2.1975,1.752
19.1640,1.558,2.198,1.752
19.1642,1.644,2.1975,1.752
19.1644,1.692,2.197,1.752
19.1646,1.662,2.198,1.752
19.1648,1.682,2.1975,1.752
19.1650,1.55,2.1975,1.752
19.1652,1.676,2.1975,1.752
19.1654,1.544,2.1975,1.752
19.1656,1.668,2.1975,1.752
19.1658,1.782,2.1975,1.782
19.1660,1.632,2.1975,1.782
19.1662,1.578,2.198,1.782
19.1664,1.724,2.1975,1.782
19.1666,1.516,2.1975,1.782
19.1668,1.732,2.1975,1.782
19.1670,1.626,2.1975,1.782
19.1672,1.656,2.198,1.782
19.1674,1.634,2.1975,1.782
19.1676,1.716,2.1975,1.782
19.1678,1.574,2.1975,1.782
19.1680,1.698,2.197,1.782
19.1682,1.722,2.1975,1.782
19.1684,1.652,2.1975,1.782
19.1686,1.632,2.1975,1.782
19.1688,1.676,2.198,1.782
19.1690,1.562,2.1975,1.782
19.1692,1.694,2.1975,1.782
19.1694,1.698,2.1975,1.782
19.1696,1.728,2.198,1.782
19.1698,1.572,2.1975,1.782
19.1700,1.682,2.1975,1.782
19.1702,1.668,2.1975,1.782
19.1704,1.652,2.1975,1.782
19.1706,1.592,2.1975,1.782
19.1708,1.634,2.1975,1.782
19.1710,1.708,2.1975,1.782
19.1712,1.708,2.1975,1.782
19.1714,1.63,2.1975,1.782
19.1716,1.648,2.1975,1.782
19.1718,1.652,2.1975,1.782
19.1720,1.554,2.198,1.782
19.1722,1.728,2.1975,1.782
19.1724,1.698,2.1975,1.782
19.1726,1.572,2.1975,1.782
19.1728,1.686,2.198,1.782
19.1730,1.7,2.1975,1.782
19.1732,1.506,2.1975,1.782
19.1734,1.722,2.198,1.782
19.1736,1.634,2.1975,1.782
19.1738,1.694,2.198,1.782
19.1740,1.588,2.1975,1.782
19.1742,1.706,2.1975,1.782
19.1744,1.692,2.1975,1.782
19.1746,1.528,2.197,1.782
19.1748,1.744,2.1975,1.782
19.1750,1.702,2.198,1.782
19.1752,1.574,2.1975,1.782
19.1754,1.594,2.1975,1.782
19.1756,1.738,2.198,1.782
19.1758,1.584,2.1975,1.782
19.1760,1.714,2.1975,1.782
19.1762,1.654,2.1975,1.782
19.1764,1.564,2.1975,1.782
19.1766,1.736,2.1975,1.782
19.1768,1.638,2.1975,1.782
19.1770,1.574,2.1975,1.782
19.1772,1.76,2.1975,1.782
19.1774,1.548,2.1975,1.782
19.1776,1.804,2.1975,1.804
19.1778,1.512,2.1975,1.804
19.1780,1.682,2.1975,1.804
19.1782,1.648,2.1975,1.804
19.1784,1.682,2.198,1.804
19.1786,1.63,2.197,1.804
19.1788,1.662,2.1975,1.804
19.1790,1.634,2.1975,1.804
19.1792,1.684,2.1975,1.804
19.1794,1.624,2.1975,1.804
19.1796,1.69,2.1975,1.804
19.1798,1.662,2.198,1.804
19.1800,1.64,2.1975,1.804
19.1802,1.596,2.1975,1.804
19.1804,1.746,2.1975,1.804
19.1806,1.528,2.198,1.804
19.1808,1.754,2.1975,1.804
19.1810,1.572,2.1975,1.804
19.1812,1.656,2.198,1.804
19.1814,1.712,2.1975,1.804
19.1816,1.632,2.1975,1.804
19.1818,1.646,2.198,1.804
19.1820,1.532,2.1975,1.804
19.1822,1.772,2.197,1.804
19.1824,1.67,2.1975,1.804
19.1826,1.654,2.1975,1.804
19.1828,1.63,2.198,1.804
19.1830,1.622,2.198,1.804
19.1832,1.714,2.1975,1.804
19.1834,1.608,2.1975,1.804
19.1836,1.578,2.1975,1.804
19.1838,1.692,2.198,1.804
19.1840,1.758,2.1975,1.804
19.1842,1.51,2.1975,1.804
19.1844,1.714,2.1975,1.804
19.1846,1.54,2.1975,1.804
19.1848,1.69,2.197,1.804
19.1850,1.746,2.1975,1.804
19.1852,1.768,2.198,1.804
19.1854,1.61,2.198,1.804
19.1856,1.662,2.1975,1.804
19.1858,1.532,2.198,1.804
19.1860,1.586,2.1975,1.804
19.1862,1.79,2.1975,1.804
19.1864,1.646,2.1975,1.804
19.1866,1.7,2.1975,1.804
19.1868,1.51,2.1975,1.804
19.1870,1.72,2.198,1.804
19.1872,1.622,2.198,1.804
19.1874,1.63,2.1975,1.804
19.1876,1.634,2.1975,1.804
19.1878,1.682,2.1975,1.804
19.1880,1.73,2.1975,1.804
