Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
6.7378,1.652,2.1975,1.652
6.7380,1.774,2.1975,1.774
6.7382,1.63,2.1975,1.774
6.7384,1.534,2.1975,1.774
6.7386,1.81,2.198,1.81
6.7388,1.452,2.1975,1.81
6.7390,1.678,2.1975,1.81
6.7392,1.738,2.1975,1.81
6.7394,1.674,2.1975,1.81
6.7396,1.596,2.197,1.81
6.7398,1.656,2.197,1.81
6.7400,1.662,2.1975,1.81
6.7402,1.73,2.1975,1.81
6.7404,1.618,2.1975,1.81
6.7406,1.664,2.198,1.81
6.7408,1.622,2.1975,1.81
6.7410,1.746,2.1975,1.81
6.7412,1.542,2.1975,1.81
6.7414,1.594,2.1975,1.81
6.7416,1.82,2.1975,1.82
6.7418,1.536,2.198,1.82
6.7420,1.7,2.198,1.82
6.7422,1.562,2.1975,1.82
6.7424,1.64,2.1975,1.82
6.7426,1.798,2.198,1.82
6.7428,1.576,2.1975,1.82
6.7430,1.614,2.1975,1.82
6.7432,1.674,2.198,1.82
6.7434,1.724,2.1975,1.82
6.7436,1.564,2.1975,1.82
6.7438,1.708,2.1975,1.82
6.7440,1.632,2.1975,1.82
6.7442,1.596,2.1975,1.82
6.7444,1.736,2.1975,1.82
6.7446,1.63,2.1975,1.82
6.7448,1.61,2.197,1.82
6.7450,1.706,2.1975,1.82
6.7452,1.662,2.198,1.82
6.7454,1.662,2.197,1.82
6.7456,1.594,2.1975,1.82
6.7458,1.774,2.1975,1.82
6.7460,1.57,2.1975,1.82
6.7462,1.692,2.198,1.82
6.7464,1.704,2.1975,1.82
6.7466,1.626,2.1975,1.82
6.7468,1.584,2.1975,1.82
6.7470,1.78,2.1975,1.82
6.7472,1.626,2.198,1.82
6.7474,1.652,2.198,1.82
6.7476,1.654,2.1975,1.82
6.7478,1.632,2.1975,1.82
6.7480,1.638,2.1975,1.82
6.7482,1.686,2.1975,1.82
6.7484,1.694,2.1975,1.82
6.7486,1.656,2.1975,1.82
6.7488,1.676,2.1975,1.82
6.7490,1.668,2.198,1.82
6.7492,1.656,2.1975,1.82
6.7494,1.692,2.1975,1.82
6.7496,1.576,2.1975,1.82
6.7498,1.692,2.1975,1.82
6.7500,1.664,2.1975,1.82
6.7502,1.58,2.198,1.82
6.7504,1.654,2.1975,1.82
6.7506,1.684,2.1975,1.82
6.7508,1.67,2.198,1.82
6.7510,1.708,2.1975,1.82
6.7512,1.634,2.198,1.82
6.7514,1.684,2.198,1.82
6.7516,1.548,2.1975,1.82
6.7518,1.674,2.198,1.82
6.7520,1.728,2.1975,1.82
6.7522,1.646,2.198,1.82
6.7524,1.64,2.198,1.82
6.7526,1.632,2.198,1.82
6.7528,1.754,2.1975,1.82
6.7530,1.566,2.1975,1.82
6.7532,1.656,2.198,1.82
6.7534,1.61,2.1975,1.82
6.7536,1.676,2.1975,1.82
6.7538,1.746,2.1975,1.82
6.7540,1.644,2.1975,1.82
6.7542,1.652,2.198,1.82
6.7544,1.476,2.1975,1.82
6.7546,1.746,2.198,1.82
6.7548,1.728,2.1975,1.82
6.7550,1.57,2.1975,1.82
6.7552,1.662,2.1975,1.82
6.7554,1.66,2.1975,1.82
6.7556,1.596,2.1975,1.82
6.7558,1.664,2.1975,1.82
6.7560,1.842,2.1975,1.842
6.7562,1.54,2.1975,1.842
6.7564,1.734,2.1975,1.842
6.7566,1.556,2.1975,1.842
6.7568,1.736,2.1975,1.842
6.7570,1.536,2.1975,1.842
6.7572,1.812,2.1975,1.842
6.7574,1.488,2.1975,1.842
6.7576,1.84,2.1975,1.842
6.7578,1.608,2.1975,1.842
6.7580,1.466,2.1975,1.842
6.7582,1.922,2.198,1.922
6.7584,1.512,2.1975,1.922
6.7586,1.61,2.1975,1.922
6.7588,1.698,2.1975,1.922
6.7590,1.556,2.1975,1.922
6.7592,1.782,2.198,1.922
6.7594,1.464,2.1975,1.922
6.7596,1.866,2.1975,1.922
6.7598,1.632,2.198,1.922
6.7600,1.76,2.1975,1.922
6.7602,1.494,2.1975,1.922
6.7604,1.706,2.1975,1.922
6.7606,1.652,2.198,1.922
6.7608,1.648,2.1975,1.922
6.7610,1.692,2.198,1.922
6.7612,1.578,2.1975,1.922
6.7614,1.678,2.1975,1.922
6.7616,1.664,2.1975,1.922
6.7618,1.546,2.1975,1.922
6.7620,1.648,2.1975,1.922
6.7622,1.788,2.1975,1.922
6.7624,1.632,2.198,1.922
6.7626,1.6,2.197,1.922
6.7628,1.686,2.198,1.922
6.7630,1.632,2.1975,1.922
6.7632,1.67,2.1975,1.922
6.7634,1.802,2.1975,1.922
6.7636,1.722,2.197,1.922
6.7638,1.61,2.1975,1.922
6.7640,1.84,2.1975,1.922
