Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
1.8164,0.522,2.197,0.522
1.8166,0.51,2.1975,0.522
1.8168,0.514,2.1975,0.522
1.8170,0.508,2.1975,0.522
1.8172,0.51,2.1975,0.522
1.8174,0.51,2.197,0.522
1.8176,0.514,2.1975,0.522
1.8178,0.51,2.197,0.522
1.8180,0.504,2.1975,0.522
1.8182,0.504,2.197,0.522
1.8184,0.522,2.1975,0.522
1.8186,0.518,2.1975,0.522
1.8188,0.508,2.197,0.522
1.8190,0.508,2.197,0.522
1.8192,0.516,2.197,0.522
1.8194,0.502,2.197,0.522
1.8196,0.522,2.1975,0.522
1.8198,0.502,2.197,0.522
1.8200,0.514,2.1975,0.522
1.8202,0.51,2.1975,0.522
1.8204,0.508,2.197,0.522
1.8206,0.51,2.1975,0.522
1.8208,0.502,2.1975,0.522
1.8210,0.51,2.197,0.522
1.8212,0.504,2.1975,0.522
1.8214,0.508,2.1975,0.522
1.8216,0.51,2.197,0.522
1.8218,0.504,2.197,0.522
1.8220,0.508,2.197,0.522
1.8222,0.51,2.197,0.522
1.8224,0.504,2.1975,0.522
1.8226,0.514,2.1975,0.522
1.8228,0.514,2.197,0.522
1.8230,0.518,2.1975,0.522
1.8232,0.51,2.1975,0.522
1.8234,0.504,2.197,0.522
1.8236,0.518,2.1975,0.522
1.8238,0.514,2.1975,0.522
1.8240,0.516,2.1975,0.522
1.8242,0.502,2.197,0.522
1.8244,0.514,2.197,0.522
1.8246,0.516,2.1975,0.522
1.8248,0.51,2.197,0.522
1.8250,0.514,2.1975,0.522
1.8252,0.504,2.197,0.522
1.8254,0.508,2.1975,0.522
1.8256,0.51,2.197,0.522
1.8258,0.51,2.1975,0.522
1.8260,0.496,2.197,0.522
1.8262,0.514,2.197,0.522
1.8264,0.496,2.197,0.522
1.8266,0.514,2.1975,0.522
1.8268,0.508,2.197,0.522
1.8270,0.516,2.197,0.522
1.8272,0.51,2.1975,0.522
