Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.6328,1.772,2.1975,1.772
2.6330,1.554,2.197,1.772
2.6332,1.552,2.1975,1.772
2.6334,1.824,2.1975,1.824
2.6336,1.62,2.1975,1.824
2.6338,1.662,2.1975,1.824
2.6340,1.606,2.198,1.824
2.6342,1.666,2.1975,1.824
2.6344,1.772,2.198,1.824
2.6346,1.562,2.1975,1.824
2.6348,1.562,2.1975,1.824
2.6350,1.794,2.1975,1.824
2.6352,1.606,2.1975,1.824
2.6354,1.666,2.198,1.824
2.6356,1.696,2.198,1.824
2.6358,1.612,2.198,1.824
2.6360,1.638,2.1975,1.824
2.6362,1.714,2.1975,1.824
2.6364,1.608,2.1975,1.824
2.6366,1.654,2.1975,1.824
2.6368,1.69,2.1975,1.824
2.6370,1.712,2.198,1.824
2.6372,1.484,2.1975,1.824
2.6374,1.756,2.198,1.824
2.6376,1.592,2.1975,1.824
2.6378,1.782,2.1975,1.824
2.6380,1.646,2.197,1.824
2.6382,1.57,2.1975,1.824
2.6384,1.72,2.1975,1.824
2.6386,1.698,2.1975,1.824
2.6388,1.638,2.1975,1.824
2.6390,1.688,2.198,1.824
2.6392,1.624,2.1975,1.824
2.6394,1.608,2.197,1.824
2.6396,1.586,2.1975,1.824
2.6398,1.706,2.1975,1.824
2.6400,1.624,2.1975,1.824
2.6402,1.598,2.1975,1.824
2.6404,1.718,2.1975,1.824
2.6406,1.734,2.1975,1.824
2.6408,1.614,2.1975,1.824
2.6410,1.734,2.1975,1.824
2.6412,1.662,2.1975,1.824
2.6414,1.538,2.1975,1.824
2.6416,1.772,2.1975,1.824
2.6418,1.638,2.198,1.824
2.6420,1.616,2.1975,1.824
2.6422,1.702,2.1975,1.824
2.6424,1.594,2.1975,1.824
2.6426,1.676,2.1975,1.824
2.6428,1.606,2.1975,1.824
2.6430,1.726,2.1975,1.824
2.6432,1.62,2.1975,1.824
2.6434,1.668,2.1975,1.824
2.6436,1.65,2.1975,1.824
2.6438,1.732,2.198,1.824
2.6440,1.6,2.198,1.824
2.6442,1.652,2.1975,1.824
2.6444,1.614,2.1975,1.824
2.6446,1.644,2.1975,1.824
2.6448,1.676,2.1975,1.824
2.6450,1.552,2.1975,1.824
2.6452,1.772,2.1975,1.824
2.6454,1.662,2.1975,1.824
2.6456,1.644,2.1975,1.824
2.6458,1.644,2.1975,1.824
2.6460,1.684,2.1975,1.824
2.6462,1.624,2.1975,1.824
2.6464,1.644,2.1975,1.824
2.6466,1.674,2.1975,1.824
2.6468,1.764,2.1975,1.824
2.6470,1.508,2.1975,1.824
2.6472,1.676,2.1975,1.824
2.6474,1.744,2.1975,1.824
2.6476,1.654,2.1975,1.824
2.6478,1.59,2.1975,1.824
2.6480,1.698,2.1975,1.824
2.6482,1.562,2.198,1.824
2.6484,1.742,2.1975,1.824
2.6486,1.642,2.1975,1.824
2.6488,1.642,2.1975,1.824
2.6490,1.53,2.198,1.824
2.6492,1.74,2.1975,1.824
2.6494,1.652,2.198,1.824
2.6496,1.68,2.1975,1.824
2.6498,1.532,2.1975,1.824
2.6500,1.732,2.1975,1.824
2.6502,1.71,2.1975,1.824
2.6504,1.586,2.1975,1.824
2.6506,1.688,2.1975,1.824
2.6508,1.632,2.1975,1.824
2.6510,1.692,2.1975,1.824
2.6512,1.652,2.1975,1.824
2.6514,1.562,2.1975,1.824
2.6516,1.742,2.1975,1.824
2.6518,1.6,2.1975,1.824
2.6520,1.702,2.1975,1.824
2.6522,1.614,2.1975,1.824
2.6524,1.774,2.1975,1.824
2.6526,1.662,2.1975,1.824
2.6528,1.606,2.1975,1.824
