Time (s),Main Avg Current (mA),Main Avg Voltage (V),Main Max Current (mA)
2.6888,1.69,2.197,1.69
2.6890,1.612,2.1975,1.69
2.6892,1.612,2.1975,1.69
2.6894,1.688,2.1975,1.69
2.6896,1.65,2.1975,1.69
2.6898,1.538,2.198,1.69
2.6900,1.864,2.1975,1.864
2.6902,1.582,2.1975,1.864
2.6904,1.57,2.1975,1.864
2.6906,1.734,2.1975,1.864
2.6908,1.676,2.1975,1.864
2.6910,1.56,2.1975,1.864
2.6912,1.718,2.198,1.864
2.6914,1.816,2.1975,1.864
2.6916,1.576,2.1975,1.864
2.6918,1.672,2.1975,1.864
2.6920,1.538,2.1975,1.864
2.6922,1.726,2.1975,1.864
2.6924,1.76,2.1975,1.864
2.6928,1.72,2.1975,1.864
2.6930,1.606,2.1975,1.864
2.6932,1.714,2.1975,1.864
2.6934,1.628,2.198,1.864
2.6936,1.538,2.1975,1.864
2.6938,1.81,2.1975,1.864
2.6940,1.546,2.1975,1.864
2.6942,1.668,2.1975,1.864
2.6944,1.608,2.198,1.864
2.6946,1.82,2.1975,1.864
2.6948,1.65,2.1975,1.864
2.6950,1.608,2.1975,1.864
2.6952,1.608,2.1975,1.864
2.6954,1.72,2.1975,1.864
2.6956,1.576,2.1975,1.864
2.6958,1.7,2.1975,1.864
2.6960,1.63,2.1975,1.864
2.6962,1.69,2.1975,1.864
2.6964,1.602,2.197,1.864
2.6966,1.772,2.1975,1.864
2.6968,1.582,2.1975,1.864
2.6970,1.696,2.1975,1.864
2.6972,1.584,2.198,1.864
2.6974,1.778,2.198,1.864
2.6976,1.592,2.198,1.864
2.6978,1.662,2.1975,1.864
2.6980,1.616,2.1975,1.864
2.6982,1.624,2.1975,1.864
2.6984,1.606,2.1975,1.864
2.6986,1.742,2.197,1.864
2.6988,1.628,2.1975,1.864
2.6990,1.682,2.1975,1.864
2.6992,1.658,2.1975,1.864
2.6994,1.718,2.1975,1.864
2.6996,1.658,2.1975,1.864
2.6998,1.578,2.198,1.864
2.7000,1.594,2.1975,1.864
2.7002,1.862,2.198,1.864
2.7004,1.458,2.1975,1.864
2.7006,1.726,2.1975,1.864
2.7008,1.632,2.198,1.864
2.7010,1.638,2.1975,1.864
2.7012,1.638,2.198,1.864
2.7014,1.696,2.197,1.864
2.7016,1.674,2.198,1.864
